outcome,exposure,model,rows,clusters,beta,se_hc1,t_stat,p_value_normal,mean_outcome,mean_exposure,fixed_effects,covariates,identification_status,notes
che25_total_budget,precip_total_mm,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.00017775654506693418,0.00031730913128854465,-0.5601999045696907,0.5753430921075724,0.08057793831619894,382.022647957766,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,precip_mean_mm_day,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.03192764021418208,0.05780927907024858,-0.5522926548761196,0.5807478621658348,0.08057793831619894,2.1043022311753266,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,precip_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.009850586873381693,0.01366363601004249,0.7209345203679105,0.47094980262817043,0.08057793831619894,-0.06537802918784616,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,precip_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.043303437342647716,0.038440374896086885,1.1265092356592983,0.2599500335679537,0.08057793831619894,0.5218326163319054,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,temp_mean_c,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.0021683762909514917,0.02703828895631003,0.08019650557234871,0.9360809693613296,0.08057793831619894,6.570663129758266,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,temp_max_c,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,-0.010464163197246374,0.00886953536819073,-1.1797870759695643,0.23808491102305004,0.08057793831619894,23.6118282856349,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,temp_min_c,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.01165652813372357,0.009177129159911038,1.2701715242979719,0.20402353853222585,0.08057793831619894,-13.66121422617394,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,temp_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.056737930648868035,0.10815361364818535,0.5246050384727021,0.5998577834321616,0.08057793831619894,0.027937955942513044,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,temp_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.016431665276857056,0.1641232186063733,0.1001178591084429,0.9202507570508746,0.08057793831619894,0.5224386929394856,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,diagnostic_heat_z_ge_1,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.00735483117442827,0.024632011116633667,0.29858833448892247,0.7652541673562339,0.08057793831619894,0.216171158655182,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che25_total_budget,diagnostic_extreme_heat_z_ge_15,linear_probability_ols_hc1_limited_diagnostic_window_6m,3599,450,0.026015757005880685,0.03984143594041034,0.6529824137059639,0.5137676161748919,0.08057793831619894,0.18977493748263408,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=6); do not describe as causal or policy-ready.
che10_total_budget,precip_total_mm,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.0001312366560949695,0.0015457312165788567,-0.08490263681510786,0.9323387954836665,0.22895248680188943,628.387440955821,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,precip_mean_mm_day,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.048042885274933264,0.5641925448806882,-0.0851533500590531,0.9321394770736079,0.22895248680188943,1.7216085634898584,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,precip_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.10952878774685212,0.08810984105036777,-1.2430936935210253,0.21383330945870702,0.22895248680188943,-0.012116899712493858,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,precip_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.1400012804600029,0.2559114514918885,-0.5470692290002523,0.5843311715046163,0.22895248680188943,0.5521687164422892,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,temp_mean_c,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.4732941261104545,0.39975665395426957,-1.1839555925555583,0.23643064197735558,0.22895248680188943,12.46939351208669,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,temp_max_c,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.0024139033145398094,0.003228952835526372,-0.747580852832836,0.45471301741612574,0.22895248680188943,34.79342317310364,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,temp_min_c,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.0011252758721703039,0.0015373717346145854,0.7319478086101324,0.4642004240137954,0.22895248680188943,-13.711086412892474,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,temp_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.2076874067466164,0.19508889256261433,-1.0645783264157826,0.2870667920457315,0.22895248680188943,0.01112066772655792,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,temp_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.6305092795218706,0.3761323234955839,1.6762964524352382,0.09368013945922436,0.22895248680188943,0.5212809639406897,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,diagnostic_heat_z_ge_1,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.027987105243245422,0.10186777446978086,-0.27473953749277025,0.7835163530417003,0.22895248680188943,0.216171158655182,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che10_total_budget,diagnostic_extreme_heat_z_ge_15,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.012620530181438242,0.03186576827735384,0.3960529076716886,0.6920659979124322,0.22895248680188943,0.0666851903306474,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,precip_total_mm,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.0005663442198355852,0.0010398815251766108,-0.5446237923492281,0.5860122876787516,0.08057793831619894,628.387440955821,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,precip_mean_mm_day,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.20681171071730337,0.3795577678873122,-0.5448754530000929,0.5858391799472298,0.08057793831619894,1.7216085634898584,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,precip_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.013239844360467011,0.05037467621339652,0.26282738383033094,0.7926836280906079,0.08057793831619894,-0.012116899712493858,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,precip_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.17289072048150167,0.1734607245969133,0.9967139298147393,0.3189033862874386,0.08057793831619894,0.5521687164422892,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,temp_mean_c,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.2883588486729968,0.2662582271669212,-1.0830044642797851,0.2788064415099116,0.08057793831619894,12.46939351208669,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,temp_max_c,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.0005511024515641194,0.002055515556372442,0.2681091125073754,0.7886153317731204,0.08057793831619894,34.79342317310364,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,temp_min_c,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.000770290066977724,0.0009722240168263853,-0.7922968921218065,0.4281875834252156,0.08057793831619894,-13.711086412892474,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,temp_within_candidate_z,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.07580849227632011,0.11557378992700469,0.6559315249954166,0.5118681833185136,0.08057793831619894,0.01112066772655792,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,temp_within_candidate_percentile,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.026108424619218,0.21233209402763567,0.12296033126212146,0.902138510595992,0.08057793831619894,0.5212809639406897,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,diagnostic_heat_z_ge_1,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,0.00735483117442827,0.024632011116633667,0.29858833448892247,0.7652541673562339,0.08057793831619894,0.216171158655182,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
che25_total_budget,diagnostic_extreme_heat_z_ge_15,linear_probability_ols_hc1_limited_diagnostic_window_12m,3599,450,-0.019333904072841444,0.01911511948292995,-1.0114456302565553,0.31180319103910803,0.08057793831619894,0.0666851903306474,admin2;survey_month,rural;household_size;children_under_5;children_under_15;elderly_60_plus;elderly_65_plus;hh_head_age;hh_head_sex;health_insurance;agriculture_livelihood,limited_diagnostic_association_only_not_causal,Limited ALB_2002 CHE/admin-centroid diagnostic only (window_months=12); do not describe as causal or policy-ready.
