state_fips,reference_year,reference_month,above400,reinsurance_active,reinsurance_state,rows,persons,weight,direct_purchase,direct_purchase_events,market_or_subsidy,market_or_subsidy_events,uninsured,uninsured_events,any_coverage,any_coverage_events,private,private_events,oop_any,oop_any_events,doctor_any,doctor_any_events
16,2022,6,0,0,0,70,70,421502.5,0.17270448747462808,12,0.1412144733944132,10,0.15582151856140825,12,0.8441784814385918,58,0.708551012523781,49,0.48191395240544327,34,0.7638745366067159,52
16,2022,6,1,0,0,23,23,127257.375,0.03916669087148034,2,0.0,0,0.10790214711981198,3,0.8920978528801881,20,0.8451081905290894,19,0.8168058056559763,18,0.8611278877861512,18
16,2022,7,0,0,0,70,70,415169.375,0.17073733894914028,12,0.14160366516356487,10,0.15219724604986173,12,0.8478027539501383,58,0.7130082102703746,49,0.4758873003172111,34,0.7622022460917133,52
16,2022,7,1,0,0,23,23,128229.5703125,0.03876617393857755,2,0.0,0,0.10754031235567647,3,0.8924596876443235,20,0.8467750373441848,19,0.8259690017005765,18,0.8673275051877863,18
16,2022,8,0,0,0,70,70,415032.125,0.17129194389491612,12,0.14123625073205417,10,0.10980993753797075,10,0.8901900624620293,60,0.7540046175609224,51,0.4778418830286901,34,0.763069499493676,52
16,2022,8,1,0,0,23,23,127245.5,0.11080453343889739,3,0.0,0,0.16409848473063274,4,0.8359015152693673,19,0.7905726098200893,18,0.8253346674862457,18,0.8662325800147348,18
16,2022,9,0,0,0,70,70,417177.6875,0.10462632144355592,9,0.07473657214708385,7,0.11352085712311401,10,0.886479142876886,60,0.7500795739401639,51,0.47861337238774776,34,0.7630710997315545,52
16,2022,9,1,0,0,23,23,128021.65625,0.1101758462530655,3,0.0,0,0.16215428727887518,4,0.8378457127211248,19,0.7939083839405896,18,0.827864840420297,18,0.86704088605674,18
16,2022,10,0,0,0,70,70,420993.6875,0.10542976800794505,9,0.07547150752901471,7,0.11415849960648175,10,0.8858415003935183,60,0.7492239004140834,51,0.4784616564394782,34,0.7628720273605549,52
16,2022,10,1,0,0,22,22,126843.109375,0.11163396231401274,3,0.0,0,0.13925489599067822,3,0.8607451040093218,19,0.8156583298165836,18,0.8225184347022899,17,0.8632695090781031,17
16,2022,11,0,0,0,69,69,416545.59375,0.11866282012580454,10,0.08888202111254181,8,0.11011199489011557,10,0.8898880051098844,59,0.7657024902050872,51,0.46899843580614675,33,0.7593786066251214,51
16,2022,11,1,0,0,22,22,128565.796875,0.11222718849981991,3,0.0,0,0.09834451810790006,2,0.9016554818921,20,0.8581446871369115,19,0.8247012718960464,17,0.8641173236757451,17
16,2022,12,0,0,0,69,69,416506.90625,0.11905852469342967,10,0.08914188700217814,8,0.11014966139421975,10,0.8898503386057802,59,0.7659543788853335,51,0.47029701931745255,33,0.7611148999106525,51
16,2022,12,1,0,0,22,22,128941.0625,0.11224019443279182,3,0.0,0,0.09853159373724368,2,0.9014684062627564,20,0.8579062318735626,19,0.8243975411648247,17,0.8641372270749174,17
16,2023,1,0,0,0,55,55,374145.8125,0.10053594377955986,6,0.10053594377955986,6,0.10916544772597515,6,0.8908345522740249,49,0.8011768516384546,43,0.6083031868576142,33,0.8133437865787183,45
16,2023,1,1,0,0,19,19,119708.5703125,0.05140956804731706,1,0.05140956804731706,1,0.08407808249721066,3,0.9159219175027894,16,0.9159219175027894,16,0.5287513278785642,11,0.80772503778224,17
16,2023,2,0,0,0,55,55,372982.6875,0.10047871600012258,6,0.10047871600012258,6,0.0770752480539082,5,0.9229247519460918,50,0.8339299831189718,44,0.6073844862655511,33,0.8135494084079941,45
16,2023,2,1,0,0,19,19,119283.6875,0.05120006314384789,1,0.05120006314384789,1,0.08394520736153964,3,0.9160547926384603,16,0.9160547926384603,16,0.5301218056393794,11,0.8101989901679519,17
16,2023,3,0,0,0,55,55,374449.25,0.10079874373692725,6,0.10079874373692725,6,0.0769121583950433,5,0.9230878416049567,50,0.8335766168145213,44,0.60761041182588,33,0.8133309990634046,45
16,2023,3,1,0,0,19,19,119622.8359375,0.05139125639544132,1,0.05139125639544132,1,0.1233024400268701,4,0.8766975599731299,15,0.8766975599731299,15,0.5313804641344505,11,0.8124730840957008,17
16,2023,4,0,0,0,55,55,375646.5,0.10043071443772947,6,0.10043071443772947,6,0.0983688165642873,6,0.9016311834357127,49,0.811989163491451,43,0.6068340696051646,33,0.8132468884707165,45
16,2023,4,1,0,0,19,19,120682.484375,0.050737568592560824,1,0.050737568592560824,1,0.12257170420744831,4,0.8774282957925517,15,0.8774282957925517,15,0.5291787704171067,11,0.8110967233799727,17
16,2023,5,0,0,0,55,55,381623.15625,0.09873188402088448,6,0.09873188402088448,6,0.08807341933386505,5,0.911926580666135,50,0.8235400360477123,44,0.6049851255973662,33,0.8138357265512277,45
16,2023,5,1,0,0,19,19,123844.59375,0.04787940763491161,1,0.04787940763491161,1,0.08122898056006925,3,0.9187710194399308,16,0.9187710194399308,16,0.526663910139296,11,0.8081203513719101,17
16,2023,6,0,0,0,55,55,383374.15625,0.09858071603681498,6,0.09858071603681498,6,0.0889404792695957,5,0.9110595207304043,50,0.8232219895992289,44,0.6042077368315764,33,0.8127710713670746,45
16,2023,6,1,0,0,19,19,124811.953125,0.04882684393987458,1,0.04882684393987458,1,0.08158509171195004,3,0.91841490828805,16,0.91841490828805,16,0.5287429384118851,11,0.8113524952016434,17
16,2023,7,0,0,0,55,55,384651.15625,0.09935624613647907,6,0.09935624613647907,6,0.08945639949293754,5,0.9105436005070624,50,0.8220317813028787,44,0.6042540846363806,33,0.8125817941116875,45
16,2023,7,1,0,0,19,19,124563.796875,0.05072722474217108,1,0.05072722474217108,1,0.08278743948936233,3,0.9172125605106377,16,0.9172125605106377,16,0.5281332428181156,11,0.8120242598034033,17
16,2023,8,0,0,0,56,56,383551.6875,0.10566304924849025,7,0.10566304924849025,7,0.0890252118262695,5,0.9109747881737305,51,0.8161245991777794,44,0.6002731667298528,33,0.8140340386518423,46
16,2023,8,1,0,0,19,19,124173.0703125,0.050740512756112424,1,0.050740512756112424,1,0.08300900728409151,3,0.9169909927159084,16,0.9169909927159084,16,0.5271527298010226,11,0.8101976305898471,17
16,2023,9,0,0,0,56,56,387779.21875,0.121874450808602,7,0.121874450808602,7,0.08852748655673896,5,0.9114725134432611,51,0.8195657875196667,44,0.6074377155461755,33,0.8178708410608735,46
16,2023,9,1,0,0,19,19,124821.3125,0.050891768519164264,1,0.050891768519164264,1,0.0839990088644372,3,0.9160009911355628,16,0.9160009911355628,16,0.5268897685821605,11,0.8055681525558261,17
16,2023,10,0,0,0,56,56,386767.625,0.12291410813794502,7,0.12291410813794502,7,0.08871732648843862,5,0.9112826735115613,51,0.8188536379447459,44,0.6101504148626219,33,0.8167823325829159,46
16,2023,10,1,0,0,19,19,126142.40625,0.05064608215973275,1,0.05064608215973275,1,0.12451571558308155,4,0.8754842844169184,15,0.8754842844169184,15,0.528410236357547,11,0.8047689052722979,17
16,2023,11,0,0,0,56,56,387849.9375,0.12021841279298615,7,0.12021841279298615,7,0.09869221121904147,5,0.9013077887809585,51,0.8100530873293333,44,0.6114208150171728,33,0.8105102346457985,46
16,2023,11,1,0,0,19,19,124207.953125,0.07503084475685835,2,0.07503084475685835,2,0.10542590849189161,3,0.8945740915081084,16,0.8945740915081084,16,0.532538817038902,11,0.8001467084896366,17
16,2023,12,0,0,0,55,55,385219.0625,0.11392314865660522,6,0.11392314865660522,6,0.0867526692511744,4,0.9132473307488256,51,0.8285069458514708,45,0.6153264940605244,33,0.8090477475737894,45
16,2023,12,1,0,0,19,19,125233.6484375,0.022418484452326075,1,0.022418484452326075,1,0.15829474337188185,4,0.8417052566281181,15,0.8417052566281181,15,0.5310764261865908,11,0.7982476898391064,17
17,2017,1,0,0,0,355,355,2092547.625,0.1688373252380676,59,0.11860452104804538,42,0.15458998271133575,54,0.8454100172886643,301,0.6861617080010666,247,0.5578265436123381,204,0.7578196280038295,274
17,2017,1,1,0,0,201,201,1200818.0,0.08895869604491025,18,0.053717899195358895,10,0.1421789228061847,25,0.8578210771938153,176,0.8149852356268407,168,0.6647571660258937,134,0.7550059704063208,152
17,2017,2,0,0,0,355,355,2092148.5,0.15993455269513254,56,0.11850483012792831,42,0.1530965880196945,53,0.8469034119803055,302,0.6877477628577986,248,0.5582069707599226,204,0.758183668655819,274
17,2017,2,1,0,0,201,201,1199566.375,0.09531847111547913,19,0.060205569128129716,11,0.13596428624247425,24,0.8640357137575257,177,0.8181905249966703,168,0.6647294575554072,134,0.7549808635870369,152
17,2017,3,0,0,0,356,356,2090218.5,0.15385921645689438,54,0.1127998446266483,40,0.1479297942718362,52,0.8520702057281638,304,0.6937092294032818,250,0.5607066348579333,205,0.7553870497354441,274
17,2017,3,1,0,0,201,201,1196852.25,0.09515258349516743,19,0.06011928394303871,11,0.1324159971889153,23,0.8675840028110847,178,0.8182064010608638,168,0.6648335006074717,134,0.7549406492944136,152
17,2017,4,0,0,0,354,354,2084739.0,0.15403058106755482,54,0.11325638933717493,40,0.14839790489660132,52,0.8516020951033987,302,0.6927027108483572,248,0.5609098820919748,204,0.7555576741312781,272
17,2017,4,1,0,0,201,201,1195710.75,0.09989413390511978,20,0.06489115379818584,12,0.1332222713185408,23,0.8667777286814592,178,0.8174690869814007,168,0.6647095113785496,134,0.7544358602995624,152
17,2017,5,0,0,0,354,354,2082641.75,0.15316837426190258,54,0.11265321664317653,40,0.14849454486145994,52,0.85150545513854,302,0.692813232651766,248,0.5608493965256547,204,0.755163087328968,272
17,2017,5,1,0,0,202,202,1198146.0,0.09953484686973509,20,0.06465359428388313,12,0.13244385369617795,23,0.867556146303822,179,0.8181865418509532,169,0.6610595530343102,134,0.7555236783050561,153
17,2017,6,0,0,0,354,354,2086433.25,0.1532464646978347,54,0.11257878105773396,40,0.1524732131301131,53,0.8475267868698869,301,0.6889131249213546,247,0.5607168886560473,204,0.7558581229700804,272
17,2017,6,1,0,0,201,201,1193448.75,0.09989007391478363,20,0.06495914138815859,12,0.13278278043807035,23,0.8672172195619297,178,0.8270776116259432,170,0.6593068061646,133,0.7543776591692974,152
17,2017,7,0,0,0,355,355,2109822.5,0.14965350842467923,53,0.1124032286133365,40,0.15643688129482963,54,0.8435631187051704,301,0.6858916395373251,247,0.559123446169935,204,0.7530248499155094,272
17,2017,7,1,0,0,196,196,1168321.875,0.10146681370709966,20,0.06591863694231952,12,0.13108042999157066,22,0.8689195700084293,174,0.8327769492418408,167,0.6549035074648124,129,0.7522768400768979,148
17,2017,8,0,0,0,356,356,2106589.25,0.14952061889800292,53,0.11245926478726143,40,0.13868705700866682,48,0.8613129429913332,308,0.698447228654722,252,0.5574725998567271,204,0.7535927894933342,273
17,2017,8,1,0,0,198,198,1174824.25,0.10147038830007275,20,0.06531051374049714,12,0.13284502927115213,23,0.8671549707288478,175,0.8315026749430053,168,0.6477031730901417,129,0.7495656439702251,149
17,2017,9,0,0,0,358,358,2119374.75,0.1482281359262117,53,0.11140624718923267,40,0.13972277146417708,48,0.8602772285358229,310,0.6958585636105089,253,0.5543549507868393,205,0.7547680849301899,275
17,2017,9,1,0,0,198,198,1173946.75,0.10129155543040663,20,0.06520591741894094,12,0.12357272261407172,21,0.8764272773859283,177,0.8406665844560426,170,0.6471486461938474,129,0.7497579857449291,149
17,2017,10,0,0,0,358,358,2119069.75,0.15665718492513828,56,0.11140316693922167,40,0.12672873186630512,45,0.8732712681336948,313,0.7043268367310969,255,0.5548538268615585,205,0.7549864031805054,275
17,2017,10,1,0,0,196,196,1162915.5,0.10199228628306506,20,0.06563377948576612,12,0.11354141206845558,18,0.8864585879315444,178,0.8503563785605507,171,0.6484609887405642,128,0.7467468930586859,147
17,2017,11,0,0,0,358,358,2118790.0,0.15607804138467776,56,0.11116467982683492,40,0.13289478330291765,47,0.8671052166970823,311,0.695938792236101,252,0.5557575457319427,205,0.7555879453796094,275
17,2017,11,1,0,0,196,196,1166078.5,0.1017639663269637,20,0.06525868979227133,12,0.11280218018826486,18,0.8871978198117352,178,0.8513342978153691,171,0.6484083808466031,128,0.7465164409366801,147
17,2017,12,0,0,0,358,358,2117916.5,0.15629753138797725,56,0.11131701605088258,40,0.1294261289654558,46,0.8705738710345442,312,0.698631338101592,253,0.5557099866715314,205,0.7557340244758503,275
17,2017,12,1,0,0,197,197,1172665.875,0.10133825384601255,20,0.06523467285278357,12,0.1130182414968465,18,0.8869817585031535,179,0.8512626255615526,172,0.6510788585367855,129,0.742244362142001,147
17,2018,1,0,0,0,271,271,2270995.5,0.16118228212516755,40,0.13721844307825937,33,0.16694876113466206,36,0.8330512388653379,235,0.6704258159167262,190,0.5665601243907733,149,0.7494332923667616,206
17,2018,1,1,0,0,176,176,1479667.625,0.08844015843209911,13,0.05885431354916897,9,0.07597010832439563,12,0.9240298916756043,164,0.8871251495567244,159,0.69321337824354,118,0.781586938634386,134
17,2018,2,0,0,0,271,271,2269829.5,0.1650419018707721,42,0.14109864287309434,35,0.16289640527867938,34,0.8371035947213206,237,0.6699539107501669,190,0.5670163094311815,149,0.7503298353414575,206
17,2018,2,1,0,0,176,176,1477966.0,0.0882887286459159,13,0.058928519807369205,9,0.07982262416004614,12,0.9201773758399538,164,0.8833742009558676,159,0.6926167183117214,118,0.781314117043534,134
17,2018,3,0,0,0,270,270,2258127.0,0.16470351747794346,42,0.1404893806390236,35,0.16513968582550276,35,0.8348603141744972,235,0.6667008789729081,188,0.5642282012014022,148,0.7493651742291302,205
17,2018,3,1,0,0,176,176,1477809.25,0.0886761131590099,13,0.05917582913656848,9,0.0881480304033972,13,0.9118519695966028,163,0.8749991041789414,158,0.6923046514150402,118,0.7808785773696676,134
17,2018,4,0,0,0,268,268,2256220.25,0.17379759518878693,44,0.1497942710219401,37,0.1609595524751348,34,0.8390404475248652,234,0.6652688045690979,186,0.5660971243786386,147,0.7474636940571939,203
17,2018,4,1,0,0,176,176,1486831.75,0.08820711508023178,13,0.058779424218648006,9,0.08822321655527789,13,0.9117767834447221,163,0.8751364793727361,158,0.692718582084459,118,0.7814764017981055,134
17,2018,5,0,0,0,268,268,2267423.5,0.17101275498461144,43,0.14715092048294873,36,0.16287505900406174,35,0.8371249409959383,233,0.6659109556731033,186,0.5643547298536401,147,0.7466522900092653,203
17,2018,5,1,0,0,173,173,1462512.5,0.08606773471103442,12,0.05600534553418232,8,0.0898522131111236,13,0.9101477868888764,160,0.8730523918876497,155,0.6903469344692349,116,0.7806347518525438,132
17,2018,6,0,0,0,269,269,2266847.5,0.1723035519137592,44,0.14858520906144815,37,0.1537506910974798,32,0.8462493089025201,237,0.6759836655195031,190,0.566359472023608,148,0.7471686950199103,204
17,2018,6,1,0,0,173,173,1461199.75,0.0862592047769391,12,0.05603629236075564,8,0.08965015358990307,13,0.910349846410097,160,0.8731181840509178,155,0.6905626070728123,116,0.7803069728579917,132
17,2018,7,0,0,0,270,270,2282362.25,0.1713626756803995,44,0.14774697481769114,37,0.15333254868669194,32,0.8466674513133081,238,0.6751003375431441,190,0.5672913988736031,149,0.7470364058101228,205
17,2018,7,1,0,0,173,173,1459637.5,0.08682954729304167,12,0.05609479912247672,8,0.086592668248935,12,0.913407331751065,161,0.8762128598014401,156,0.6906831485769128,116,0.7795485398394988,132
17,2018,8,0,0,0,271,271,2314419.0,0.1699428695999673,44,0.14654055334667138,37,0.1686117501185134,35,0.8313882498814866,236,0.6610597418760084,188,0.5685187320124567,150,0.7467292124245913,206
17,2018,8,1,0,0,173,173,1476926.0,0.08248773013117357,11,0.05591834761944991,8,0.08604322819617886,12,0.9139567718038212,161,0.8769229339841097,156,0.6911545051690894,116,0.7768259031089667,132
17,2018,9,0,0,0,271,271,2320382.0,0.16831577943502668,43,0.14496701594500594,36,0.16897675634515194,35,0.831023243654848,236,0.6609683806568027,188,0.5682438433038367,150,0.7457840893930612,206
17,2018,9,1,0,0,171,171,1474645.375,0.08577316369396576,12,0.05915751197076673,9,0.08658032327838325,12,0.9134196767216167,159,0.8731453451259695,153,0.6930653209320837,116,0.77693598657074,131
17,2018,10,0,0,0,269,269,2306033.0,0.17071901261278902,43,0.14712958948479285,36,0.1600396942144475,33,0.8399603057855525,236,0.6669552167707461,188,0.5649724317672644,148,0.7489028006610687,205
17,2018,10,1,0,0,171,171,1479336.75,0.07448309941260403,11,0.0594281015076401,9,0.08631879479996474,12,0.9136812052000353,159,0.8733532654523405,153,0.6931410937364094,116,0.7770156159441215,131
17,2018,11,0,0,0,269,269,2297506.5,0.17233805514459802,44,0.14854541677435545,37,0.16607884417809557,35,0.8339211558219044,234,0.6596948852435164,185,0.5649608499492674,148,0.7488971418368542,205
17,2018,11,1,0,0,172,172,1478565.75,0.0739101043792986,11,0.059020012267638776,9,0.06167867837648597,10,0.938321321623514,162,0.8979855155285443,156,0.6894757418103896,116,0.7735927919735148,131
17,2018,12,0,0,0,269,269,2290570.5,0.17357445547276645,44,0.14950767256864972,37,0.16582753663934538,35,0.8341724633606546,234,0.6595978493827589,185,0.5656504734695883,148,0.7496986378440281,205
17,2018,12,1,0,0,172,172,1479649.5,0.0740449933128124,11,0.05895370393442878,9,0.06175910453791581,10,0.9382408954620842,162,0.8975729323938537,156,0.6893129576053022,116,0.7740489118896289,131
17,2019,1,0,0,0,213,213,2201062.5,0.12589551426402643,27,0.10301850067368991,20,0.18229726160386525,32,0.8177027383961347,181,0.6551754873744755,148,0.5732129769155583,125,0.7452783497765644,163
17,2019,1,1,0,0,154,154,1327138.375,0.04572110356280237,7,0.0071749585050424275,2,0.06586589758086066,11,0.9341341024191393,143,0.9051040120258015,138,0.6884463523107148,106,0.8356563033738362,132
17,2019,2,0,0,0,213,213,2185369.5,0.1300681807778942,28,0.10717342939864659,21,0.17846564394371028,31,0.8215343560562897,182,0.6548323430646104,148,0.5726698351454128,125,0.7446908284900144,163
17,2019,2,1,0,0,154,154,1319689.0,0.04579281751422803,7,0.007264446406884568,2,0.065508293104602,11,0.934491706895398,143,0.9051004820024136,138,0.6883936988106929,106,0.8365945545687664,132
17,2019,3,0,0,0,214,214,2182705.5,0.1290135849784491,28,0.10620821294716308,21,0.18259511977238238,32,0.8174048802276176,182,0.6516552975934998,148,0.5696420255220489,125,0.7464735050533503,164
17,2019,3,1,0,0,154,154,1309241.75,0.045729657107078034,7,0.007214539134668092,2,0.06587988526318751,11,0.9341201147368124,143,0.9047830339670622,138,0.6885274300288184,106,0.8371014037493439,132
17,2019,4,0,0,0,216,216,2194978.75,0.12730516553792662,28,0.10451470250054176,21,0.17955180508476212,32,0.8204481949152379,184,0.6570154473608714,150,0.568949527208476,126,0.7496881389817891,166
17,2019,4,1,0,0,154,154,1304604.125,0.045996779168777625,7,0.00730778254527954,2,0.06577665822552027,11,0.9342233417744797,143,0.9045484435233994,138,0.6878632859076083,106,0.8363522996394978,132
17,2019,5,0,0,0,217,217,2221865.75,0.12618463816480813,28,0.10353392400855976,21,0.17930679243531467,32,0.8206932075646853,185,0.6530448722345715,150,0.5649076308523365,126,0.7451539051896648,166
17,2019,5,1,0,0,154,154,1305203.75,0.046163400931502965,7,0.007250359426109168,2,0.05032621200773637,8,0.9496737879922637,146,0.9201440703885907,141,0.6882282352355679,106,0.8364657857256053,132
17,2019,6,0,0,0,216,216,2201299.0,0.12806012136164616,28,0.11033182473002685,22,0.174741665189251,31,0.825258334810749,185,0.6563816559773525,150,0.5622132161606774,125,0.7432644643324943,165
17,2019,6,1,0,0,151,151,1295546.25,0.03944886851271534,5,0.0,0,0.04688843963565875,7,0.9531115603643412,144,0.9295506877131661,141,0.6878526164024088,104,0.8377000756059044,130
17,2019,7,0,0,0,216,216,2207716.75,0.12209270773526265,27,0.10435654163935372,21,0.17301571745438685,31,0.8269842825456132,185,0.6439249163731664,147,0.5624939168994112,125,0.7424587961526887,165
17,2019,7,1,0,0,150,150,1295759.5,0.052477761255462226,7,0.0,0,0.04733522475222803,7,0.9526647752477719,143,0.9292221101337953,140,0.6868846528907975,103,0.8359431280733913,129
17,2019,8,0,0,0,216,216,2217781.5,0.1222881509058177,27,0.10459359998131323,21,0.17294490606774496,31,0.8270550939322551,185,0.6450757465086983,147,0.5625901890828942,125,0.7412893039609031,165
17,2019,8,1,0,0,149,149,1290798.0,0.04305364923786619,6,0.0,0,0.04826475628133486,7,0.9517352437186651,142,0.9283383655301063,139,0.6937533901163034,103,0.8428074036357092,129
17,2019,9,0,0,0,217,217,2239202.5,0.11534950914127624,26,0.097758876870149,20,0.16737995453870658,29,0.8326200454612934,188,0.6607866041801802,152,0.5648117437461864,126,0.7427253642288844,166
17,2019,9,1,0,0,149,149,1285725.875,0.04272545978346468,6,0.0,0,0.053839122851462494,8,0.9461608771485375,141,0.922752997174566,138,0.6932483803789564,103,0.8435512923969393,129
17,2019,10,0,0,0,217,217,2242950.5,0.11818907119131049,27,0.09802656259407042,20,0.16485662538735857,28,0.8351433746126414,189,0.662681609499808,153,0.5650250419819572,126,0.743570305168486,166
17,2019,10,1,0,0,149,149,1286272.0,0.04290483535117565,6,0.0,0,0.05845906166685297,9,0.941540938333147,140,0.9181211632877784,137,0.6936343638297886,103,0.8439494643889225,129
17,2019,11,0,0,0,216,216,2235306.5,0.11364771086552226,26,0.09319620406443513,19,0.1652936477471474,28,0.8347063522528526,188,0.6612385078988192,152,0.5687640341153258,126,0.7480936443883426,166
17,2019,11,1,0,0,149,149,1289223.0,0.043156561153692374,6,0.0,0,0.058683692545657314,9,0.9413163074543427,140,0.9177838910325713,137,0.6931471168940505,103,0.8436722407310645,129
17,2019,12,0,0,0,217,217,2247342.25,0.11266888599166353,26,0.09221036628626368,19,0.16414470293864888,28,0.8358552970613511,189,0.6625661357703652,153,0.5702251444926923,127,0.749109903546891,167
17,2019,12,1,0,0,149,149,1297524.75,0.043655948137116145,6,0.0,0,0.05939236379686811,9,0.9406076362031319,140,0.9174553610089817,137,0.69347857416369,103,0.8427757603138071,129
17,2020,1,0,0,0,239,239,2205784.0,0.09167322816276267,25,0.0738673112804928,20,0.19313786518735943,40,0.8068621348126406,199,0.6562600624878695,165,0.5850331067067318,145,0.7544691983739269,182
17,2020,1,1,0,0,167,167,1264862.625,0.041683225879581835,7,0.026783921418503887,4,0.0722940198373917,14,0.9277059801626083,153,0.8880071496740771,146,0.6342374924448172,102,0.7374825013274653,123
17,2020,2,0,0,0,239,239,2212065.5,0.09133039254055089,25,0.07353183113802152,20,0.19605359209262285,41,0.8039464079073771,198,0.6509866251154377,163,0.5863052528536974,145,0.754765939362195,182
17,2020,2,1,0,0,167,167,1267014.5,0.04105985112171041,7,0.02624994240023753,4,0.06890776864938682,13,0.9310922313506131,154,0.8915670463913545,147,0.6347981040121703,102,0.7370027880308277,123
17,2020,3,0,0,0,241,241,2222374.5,0.09591712131701739,26,0.07822396758456387,21,0.17728915240821053,38,0.8227108475917895,203,0.6700045544712536,168,0.5900509040859129,147,0.7544174618212435,183
17,2020,3,1,0,0,167,167,1266744.0,0.04090616673272744,7,0.026093735333212652,4,0.06313657484648086,12,0.9368634251535192,155,0.8972554007031704,148,0.6350920053130953,102,0.7370309630722827,123
17,2020,4,0,0,0,242,242,2225804.0,0.09553698493705429,26,0.07779010071305069,21,0.17124743770090686,36,0.8287525622990931,206,0.6729088944729225,170,0.5887709084131152,147,0.75576430867459,184
17,2020,4,1,0,0,167,167,1268518.75,0.04117871546359858,7,0.02628470478668763,4,0.06327830603243847,12,0.9367216939675616,155,0.8968981305325399,148,0.634527641039778,102,0.736706289142149,123
17,2020,5,0,0,0,240,240,2221581.25,0.09669234654816411,26,0.0787368264483052,21,0.17248723947486047,36,0.8275127605251396,204,0.6707631976466093,168,0.5857107873205492,145,0.7570778578965977,183
17,2020,5,1,0,0,166,166,1264960.75,0.041282572976915975,7,0.026226533063243986,4,0.06405918935570751,12,0.9359408106442925,154,0.8959672206328294,147,0.6384286425687,102,0.7349934975650312,122
17,2020,6,0,0,0,240,240,2226345.25,0.09659147540507007,26,0.07854150121589146,21,0.17125467740446948,35,0.8287453225955305,205,0.6732078456227545,169,0.5869076315131974,145,0.756385976016871,183
17,2020,6,1,0,0,164,164,1257215.5,0.04111743597262288,7,0.02616844329267286,4,0.06544334452200239,12,0.9345566554779976,152,0.8944622729536824,145,0.6390570447349334,101,0.7316128063492865,120
17,2020,7,0,0,0,242,242,2244915.5,0.09564186496499726,26,0.07761748519972315,21,0.17114185851133976,36,0.8288581414886602,206,0.6717421497988308,169,0.5938818748338269,147,0.7604857863129583,185
17,2020,7,1,0,0,162,162,1240519.75,0.041209254271742615,7,0.026016276733271587,4,0.06632616984840249,12,0.9336738301515976,150,0.8932760466311657,143,0.6406932775710048,100,0.7291533384016369,118
17,2020,8,0,0,0,240,240,2230589.75,0.09990843333963173,27,0.07875283254360425,21,0.18903220130159412,38,0.8109677986984059,202,0.6519519382986929,165,0.5879231962829113,145,0.7570321437793213,183
17,2020,8,1,0,0,162,162,1243061.5,0.04163458894899984,7,0.026336306785868104,4,0.07988768616911965,14,0.9201123138308803,148,0.8794753139384835,141,0.6404901356435854,100,0.7297555632201057,118
17,2020,9,0,0,0,240,240,2242611.5,0.09974823916902527,27,0.07849994004707463,21,0.176864815174098,34,0.823135184825902,206,0.6582125046074513,167,0.5885582765690487,145,0.7576242359047907,183
17,2020,9,1,0,0,160,160,1243473.375,0.041962631208914365,7,0.026478061281207534,4,0.08017726565124104,14,0.9198227343487589,146,0.8788819885166459,139,0.6382860199802753,98,0.7282604281427202,116
17,2020,10,0,0,0,240,240,2237902.0,0.09981974046140694,27,0.07842632744781021,21,0.18240335434401656,36,0.8175966456559834,204,0.6524788316992636,165,0.5895006845244711,145,0.7581278653084081,183
17,2020,10,1,0,0,160,160,1242214.875,0.04200737647278695,7,0.02643520915864109,4,0.058635451942603056,10,0.9413645480573969,150,0.900745987700381,143,0.6384675314657576,98,0.7276596857328637,116
17,2020,11,0,0,0,239,239,2233324.75,0.0997772931203564,27,0.0785802503915113,21,0.18645344816650047,37,0.8135465518334996,202,0.6514393765186501,164,0.5929932388849792,145,0.7570511256989235,182
17,2020,11,1,0,0,159,159,1244608.75,0.042407626159802723,7,0.026659496491801906,4,0.059416062803374775,10,0.9405839371966253,149,0.8993626764471984,142,0.6357435623481198,97,0.7260479923446137,115
17,2020,12,0,0,0,240,240,2245046.0,0.09953495326798298,27,0.07842019591595203,21,0.1847961305544316,37,0.8152038694455684,203,0.6526136741644403,165,0.5941231315823752,146,0.755897261569126,182
17,2020,12,1,0,0,159,159,1249156.375,0.042626229725978196,7,0.026850321659943572,4,0.059053469024092704,10,0.9409465309759073,149,0.8999179978148618,142,0.6355666979018512,97,0.7255034443129016,115
17,2021,1,0,0,0,117,117,1794226.875,0.18024980983048014,26,0.1700769876689772,24,0.22881051849680092,22,0.7711894815031991,95,0.5277253791053602,67,0.5910890676533613,69,0.7904083106147759,93
17,2021,1,1,0,0,90,90,1246703.625,0.03221104648448989,5,0.03221104648448989,5,0.11108005908454695,11,0.888919940915453,79,0.8495068902196958,75,0.6805021275886194,60,0.8268668652325206,73
17,2021,2,0,0,0,117,117,1788210.875,0.1864856204333652,27,0.17020498181207355,24,0.21890897230400164,21,0.7810910276959984,96,0.5352131981905159,68,0.5935641788072039,69,0.7958554609426621,93
17,2021,2,1,0,0,88,88,1215733.0,0.03340073847797031,5,0.03340073847797031,5,0.09902716806473881,9,0.9009728319352612,79,0.8602694320964823,75,0.6854668154266316,59,0.8231389195583029,71
17,2021,3,0,0,0,116,116,1773550.5,0.18965750365371864,27,0.1730201732813323,24,0.220728719033604,21,0.779271280966396,95,0.5332312517568383,67,0.593020968863849,68,0.7933149326035015,92
17,2021,3,1,0,0,88,88,1219769.125,0.033537148447893544,5,0.033537148447893544,5,0.08551415824022818,8,0.9144858417597719,80,0.8735580850747412,76,0.684552515196365,59,0.8240011441041669,71
