outcome,cutoff,bandwidth,age_group,rows,persons,min_cell_persons,min_cell_events,coef_post_x_above,se_hc1,t_stat,pre_below_mean_w,pre_above_mean_w,post_below_mean_w,post_above_mean_w
subsidized_private,4.0,0.25,all,115296,8491,1452,550,-0.003973323585757638,0.005606943021860033,-0.7086434747538307,0.030786367132730554,0.031982331306179536,0.05143040540202885,0.026854223861195438
subsidized_private,4.0,0.25,older_50_64,46092,3407,570,340,0.020824235649529066,0.009451406751132667,2.203294831960699,0.038846629964782296,0.04083615918415402,0.06101614723267204,0.047904863536787405
subsidized_private,4.0,0.25,age_26_49,69204,5116,884,210,-0.014864948562102548,0.006898099022749398,-2.154934064164503,0.026239157489946922,0.027059516948881545,0.04661391014423922,0.01615424896124068
subsidized_private,4.0,0.5,all,231984,15602,2766,1292,-0.025393971360221368,0.003952633420604234,-6.424570320092933,0.032144868688245794,0.02945036315958165,0.05343381843375958,0.029698322538539306
subsidized_private,4.0,0.5,older_50_64,92748,6347,1110,735,-0.014961725907128631,0.00675554321577512,-2.214733209342951,0.03911402377622068,0.038654962158211285,0.06630351854090513,0.04806807116480123
subsidized_private,4.0,0.5,age_26_49,139236,9384,1669,557,-0.03060579067933339,0.004851513235521936,-6.308504005563277,0.028307600061189295,0.024196461570367533,0.04714569725683462,0.01983628516436269
subsidized_private,4.0,1.0,all,454440,27496,4922,2212,-0.0236719570051524,0.0026845383919839308,-8.817887304512833,0.03900629501789418,0.028474633053076227,0.05564881036661906,0.027511677242841762
subsidized_private,4.0,1.0,older_50_64,182340,11229,2020,1254,-0.016441577282912623,0.004696708141843637,-3.500659778373769,0.05262167736958454,0.035782840985576735,0.07604147132699393,0.04158900842927475
subsidized_private,4.0,1.0,age_26_49,272100,16619,2926,958,-0.02750912188368515,0.0032473311057532295,-8.471301813032802,0.03157248077225882,0.02419351145889851,0.0453956799781814,0.019633770294262394
subsidized_private,4.5,0.1,all,40092,3163,501,162,0.02133938231818419,0.007899986473511372,2.701192260231719,0.03266790951086896,0.03452523149429204,0.04370665900085413,0.021164661814924737
subsidized_private,4.5,0.1,older_50_64,16200,1276,198,74,0.008879162043339661,0.011107096679480412,0.7994134110440666,0.044553913117419915,0.047681411708310285,0.07501265204691458,0.02292476430015279
subsidized_private,4.5,0.1,age_26_49,23892,1889,303,88,0.024477882887646685,0.01033422509761327,2.368622964609117,0.025997926265174127,0.026386085502468442,0.02747156377744466,0.020228732322968637
subsidized_private,4.5,0.25,all,101868,7529,1307,503,-0.030594529339240506,0.004823703548774544,-6.342539301987786,0.02653559121833638,0.03329875926103279,0.03260891646243894,0.029233420576123482
subsidized_private,4.5,0.25,older_50_64,41376,3083,504,293,-0.06094529700836071,0.008763134352434419,-6.954737261494794,0.03611122003607685,0.04133196598905617,0.04834516383303731,0.04543298701880456
subsidized_private,4.5,0.25,age_26_49,60492,4478,803,210,-0.015072691760919299,0.005735481255059992,-2.6279733278914956,0.020897330824204387,0.02873251283177159,0.023626179571088212,0.02103413705855875
subsidized_private,4.5,0.5,all,205140,14011,2469,920,-0.012117670896834853,0.0034383411246058115,-3.5242782660850973,0.029321316509478897,0.02734790329196032,0.029640781964856484,0.024988554224381565
subsidized_private,4.5,0.5,older_50_64,84360,5824,1026,519,-0.011674206179830893,0.006542197623039021,-1.784447192288869,0.03841581657735281,0.03258062890997312,0.048024164104453065,0.034526345170664254
subsidized_private,4.5,0.5,age_26_49,120780,8296,1447,401,-0.011188051687622491,0.003944616091664772,-2.8362840458070346,0.024115434651472614,0.024190033896757626,0.01978696381316781,0.019392511574691084
subsidized_private,4.5,1.0,all,408996,24936,4448,1556,-0.0016686175270036463,0.0025125366326988895,-0.664116695966844,0.030856263730905387,0.024116923910758852,0.042268854514044565,0.023709367799983
subsidized_private,4.5,1.0,older_50_64,166800,10401,1860,866,-0.005800417286005222,0.004622518987413029,-1.2548174062236568,0.03889184112194439,0.027670956828920217,0.05744230759180222,0.03416532599753847
subsidized_private,4.5,1.0,age_26_49,242196,14851,2608,690,0.0002569619388096689,0.002945140660407706,0.08724946222911362,0.026354775371939313,0.021979825067821188,0.034516454946531196,0.017411355211771447
subsidized_private,5.0,0.1,all,36000,2852,518,121,0.008235909406317299,0.008370162534512993,0.9839605112036804,0.021558184871842283,0.02297645883530527,0.01061777743390689,0.023070185123075654
subsidized_private,5.0,0.1,older_50_64,15624,1245,218,57,0.048549608539934896,0.016093573472394006,3.016707794773741,0.02491605931325629,0.015648427779045373,0.017691408252620635,0.03171567244301561
subsidized_private,5.0,0.1,age_26_49,20376,1610,286,37,-0.024104969494369632,0.006695008304524924,-3.6004390731043485,0.019587236375031965,0.02789350228922802,0.00537042826094934,0.01658958893075073
subsidized_private,5.0,0.25,all,90144,6734,1189,346,0.013977680020585526,0.004432959116498113,3.153126309819753,0.021323320835747797,0.0220016809711156,0.020345721140289767,0.023446676208501657
subsidized_private,5.0,0.25,older_50_64,38676,2899,487,189,0.02923166067742833,0.008370695722673824,3.4921423076278004,0.024336485994798217,0.020492844516612402,0.024695863150606134,0.035419871549316875
subsidized_private,5.0,0.25,age_26_49,51468,3864,702,157,0.0017222195980999555,0.0044847652907193955,0.3840155474053128,0.019389938217384665,0.022903449025673935,0.01736840509118624,0.015617632595255374
subsidized_private,5.0,0.5,all,177264,12321,2211,636,-0.0039832324819315534,0.003094396597073381,-1.2872404544714198,0.027397485163604775,0.0204417861273059,0.02492206744966973,0.022337639764301625
subsidized_private,5.0,0.5,older_50_64,74148,5235,908,347,0.005637976627848484,0.005640899308268326,0.9994818768674779,0.03284740911560903,0.022059449179142786,0.03445645303341007,0.0337910704851583
subsidized_private,5.0,0.5,age_26_49,103116,7187,1308,289,-0.010748459337783872,0.0034753039054319125,-3.092811342623588,0.02411227943402858,0.019473036346226057,0.019333680745755144,0.015243087700605397
subsidized_private,5.0,1.0,all,364812,22529,4028,1324,0.0005048828076856526,0.002268501670971078,0.2225622375096278,0.028407630657075692,0.018753277501895795,0.0274830954768304,0.024010714306902367
subsidized_private,5.0,1.0,older_50_64,152256,9585,1714,655,0.006438595287509896,0.0040228807617492994,1.600493693158868,0.03566579522738458,0.02015364068436423,0.04156918674505607,0.0316916919698246
subsidized_private,5.0,1.0,age_26_49,212556,13216,2333,669,-0.003342292356283111,0.0026647604326484973,-1.2542562233113077,0.0241496113638501,0.017889223084516046,0.019607200208519,0.019330372936219614
market_or_subsidy,3.0,0.1,all,52884,4132,725,1306,0.07174723713942233,0.013943904736096743,5.145419342523867,0.10952391349388153,0.09818399672780351,0.1377205484365499,0.16381667618665535
market_or_subsidy,3.0,0.1,older_50_64,21060,1647,282,447,0.1775790344999406,0.02206867610402142,8.046655524913053,0.15012160724221274,0.11877923085283014,0.12270776852642058,0.17874602428182101
market_or_subsidy,3.0,0.1,age_26_49,31824,2496,443,809,0.007111403044238518,0.017684815044507262,0.40211916417227406,0.08675622648467543,0.08770735898221356,0.14621872257677546,0.15601753204059318
market_or_subsidy,3.0,0.25,all,134004,9738,1729,3260,0.04092530619325929,0.00954534279571649,4.287463223596819,0.10949997254574194,0.09828900834928335,0.15263715921103413,0.14596797855132201
market_or_subsidy,3.0,0.25,older_50_64,52824,3874,669,1268,0.09643198223432159,0.015418010087329393,6.254502473932737,0.14588191746628798,0.1233538114315942,0.1501949747474276,0.18027446352898796
market_or_subsidy,3.0,0.25,age_26_49,81180,5915,1056,1792,0.00790488870956163,0.012028120594699496,0.6572006530301272,0.08895712058843586,0.08502920277035375,0.153883298841756,0.12826573264271068
market_or_subsidy,3.0,0.5,all,264792,17633,3269,5875,0.027977525690493943,0.006563794606458244,4.262401151761561,0.11364580808238647,0.10057682042308315,0.14782380335664827,0.13745085672086751
market_or_subsidy,3.0,0.5,older_50_64,103848,6942,1264,2640,0.08339955894201934,0.010601662928302783,7.8666487989701395,0.14498558348181612,0.11615919582065087,0.15798436997790094,0.16118295277210362
market_or_subsidy,3.0,0.5,age_26_49,160944,10838,2013,3207,-0.0037509221481255572,0.008296919890195271,-0.45208609915085946,0.09666102257613432,0.09213598551094536,0.1425602504467946,0.12520246205245605
market_or_subsidy,3.0,1.0,all,527436,31021,6028,10562,0.0015921583143756468,0.004621839579664724,0.344485845285687,0.12577301742957694,0.08711312047069007,0.1584463446975505,0.12664400517351124
market_or_subsidy,3.0,1.0,older_50_64,206148,12219,2339,4694,0.034183300683706674,0.007667051557139707,4.458467564610873,0.1574463674679617,0.10009154752936984,0.16823238935854007,0.14428001973934282
market_or_subsidy,3.0,1.0,age_26_49,321288,19221,3719,5868,-0.0158967048794465,0.005770447870707014,-2.754847671381664,0.10909660132074242,0.08002804834414466,0.1533688242569528,0.11777786892639854
market_or_subsidy,3.5,0.1,all,49260,3860,690,937,0.05919719745735863,0.014938597018262199,3.962701275427069,0.10545058792021458,0.07629266631236149,0.10850876250335277,0.12523422284318877
market_or_subsidy,3.5,0.1,older_50_64,18768,1475,251,427,0.1338890074030843,0.02510909475781793,5.332291295025553,0.11190169753146303,0.10252605301698584,0.12612385981563295,0.1251121887527138
market_or_subsidy,3.5,0.1,age_26_49,30492,2398,439,510,0.027134291341671668,0.01830636870295748,1.4822323193615123,0.10200887537617451,0.06263634885166804,0.09995604584023543,0.12529087999357408
market_or_subsidy,3.5,0.25,all,124992,9232,1658,2593,0.05332278908977406,0.009031778665267677,5.903907864220643,0.10265423575806841,0.07735138765626579,0.12912280459702288,0.11848858214647047
market_or_subsidy,3.5,0.25,older_50_64,48936,3662,639,1125,0.005869310310125275,0.014676796181369621,0.39990405518989486,0.10859025844519403,0.09793326275640075,0.14127750666412403,0.14265668341253226
market_or_subsidy,3.5,0.25,age_26_49,76056,5613,1021,1427,0.07478234114487603,0.011322193352434578,6.604934116303164,0.09936797993172795,0.06632321871926265,0.12286253281727065,0.10696055087879783
market_or_subsidy,3.5,0.5,all,249672,16892,3145,4687,0.041978899957713756,0.006295771594729387,6.667792712311405,0.1007150087735972,0.07295292504224986,0.13750775042730545,0.11560139089439034
market_or_subsidy,3.5,0.5,older_50_64,98172,6712,1208,2026,0.016980351164723073,0.010433321935620504,1.6275114742458292,0.11613088569808405,0.08336564698716704,0.16079168579172087,0.12638403284240593
market_or_subsidy,3.5,0.5,age_26_49,151500,10315,1948,2661,0.05534046192033992,0.007853388052619786,7.046699023344336,0.09236199938116249,0.06722202216438754,0.12548874973989085,0.11032547679398737
market_or_subsidy,3.5,1.0,all,496572,29482,5510,7825,0.01953538834539481,0.004467462407622256,4.372815384425864,0.1073276264037502,0.07043199156987856,0.14278487764508171,0.09877693595966976
market_or_subsidy,3.5,1.0,older_50_64,196536,11826,2181,3434,0.009471308629821484,0.0074067238765623804,1.2787446633176398,0.13105179527029476,0.0799929976218078,0.1595362017902701,0.11071405322571518
market_or_subsidy,3.5,1.0,age_26_49,300036,18039,3365,4391,0.025020213178642448,0.0055775576490666515,4.4858726261358015,0.09447320621830771,0.06507704638294867,0.13412275224563694,0.09267312966910601
market_or_subsidy,4.0,0.1,all,46260,3624,588,592,-0.03179004117753803,0.011468204344996742,-2.7720155851083295,0.06943099508695097,0.06268770974264641,0.09351206250466147,0.07782902667893901
market_or_subsidy,4.0,0.1,older_50_64,18156,1436,227,264,-0.08614312605006758,0.018628447186044044,-4.624278405481043,0.06815774681013065,0.06984404929837894,0.08918629085439485,0.1038654353795202
market_or_subsidy,4.0,0.1,age_26_49,28104,2194,361,292,-0.0036585908598868455,0.014237754571648357,-0.25696403470616064,0.070097721053004,0.05888359693859059,0.09548113035098711,0.0653471904756052
market_or_subsidy,4.0,0.25,all,115296,8491,1452,1544,0.002634930570286742,0.007846933536783758,0.33579111610096896,0.06823241535118682,0.06883459598296293,0.11360817021581905,0.07810959010809244
market_or_subsidy,4.0,0.25,older_50_64,46092,3407,570,720,0.0144212508738506,0.013220656102313967,1.0908120415692906,0.06826143295060629,0.0762556200319463,0.11412100031897027,0.09564690879820043
market_or_subsidy,4.0,0.25,age_26_49,69204,5116,884,824,-0.0019008987626782936,0.00969393024301652,-0.19609164859090003,0.06821604502795542,0.0647084344811034,0.11335049127938206,0.06919542537540548
market_or_subsidy,4.0,0.5,all,231984,15602,2766,3138,-0.031156338761824554,0.005820696014493144,-5.352682683350471,0.0729487626018452,0.06768684957509412,0.11530266884779969,0.07988338294122269
market_or_subsidy,4.0,0.5,older_50_64,92748,6347,1110,1408,-0.027323463319783636,0.009223137444880099,-2.9624911786337194,0.08318356438198973,0.07640511739220272,0.12617838053839148,0.09416382456430371
market_or_subsidy,4.0,0.5,age_26_49,139236,9384,1669,1730,-0.03245651241873926,0.007402689071131486,-4.384421945440206,0.06731340461664889,0.06271054141149889,0.10998880819631722,0.07221674297396523
market_or_subsidy,4.0,1.0,all,454440,27496,4922,5355,-0.02047371061765324,0.004130539383352196,-4.956667572320184,0.08719727821281813,0.06591402689922235,0.1266854946869334,0.07488568079286675
market_or_subsidy,4.0,1.0,older_50_64,182340,11229,2020,2332,-0.01770540188101788,0.006604628834361665,-2.6807565307686363,0.10009433822111583,0.07080532035065909,0.14409969199468445,0.08229222545703402
market_or_subsidy,4.0,1.0,age_26_49,272100,16619,2926,3023,-0.022065375025451806,0.005244035899126499,-4.207708614109077,0.08015565823182694,0.06304872500691,0.117929892073165,0.0707408561167918
market_or_subsidy,4.5,0.1,all,40092,3163,501,386,-0.008431985137138165,0.012099498061452154,-0.696887184436325,0.07447116067027679,0.06472853513993322,0.10298255955418918,0.05243877742397704
market_or_subsidy,4.5,0.1,older_50_64,16200,1276,198,121,-0.07854907643873515,0.018431080231557102,-4.261772801804962,0.08150210212308391,0.07777094541734593,0.12040458419684581,0.03727259814809961
market_or_subsidy,4.5,0.1,age_26_49,23892,1889,303,265,0.025721195293211374,0.015520779331833136,1.6572102948759264,0.07052565777089705,0.056659773568849485,0.0939476048526417,0.06050335013137136
market_or_subsidy,4.5,0.25,all,101868,7529,1307,1285,-0.03390386587067418,0.007722031952526258,-4.3905368533967986,0.06611556633600059,0.06816573492314464,0.08141121276787354,0.07969075780103999
market_or_subsidy,4.5,0.25,older_50_64,41376,3083,504,500,-0.065755022962798,0.011937251423610512,-5.508388876918695,0.07609838678017959,0.07198027184077224,0.09242352859353255,0.07651268950922749
market_or_subsidy,4.5,0.25,age_26_49,60492,4478,803,785,-0.01660410106687471,0.009953527237800098,-1.6681625186916658,0.0602375459779154,0.06599747059619286,0.07512504216463452,0.08129931214445121
market_or_subsidy,4.5,0.5,all,205140,14011,2469,2217,-0.004368534113535438,0.005571547520642244,-0.7840791265533114,0.06780189232584147,0.06386685006541545,0.07972860868836051,0.06911893967818482
market_or_subsidy,4.5,0.5,older_50_64,84360,5824,1026,924,-0.019444259421288357,0.008813249271090555,-2.2062532016506005,0.07706317253467067,0.06456194250218483,0.09407781202775768,0.06935129398925845
market_or_subsidy,4.5,0.5,age_26_49,120780,8296,1447,1293,0.004242986488374512,0.0071253683895865,0.5954760871838573,0.06250054203047249,0.06344737247512197,0.07203718176515743,0.06898261202727166
market_or_subsidy,4.5,1.0,all,408996,24936,4448,4185,0.00033852916591137205,0.004000248790225867,0.08462702788349762,0.07043233532447118,0.057138549319058804,0.09864175512791246,0.06818757634988641
market_or_subsidy,4.5,1.0,older_50_64,166800,10401,1860,1859,-0.011474293613755182,0.006430200049627094,-1.7844380462814078,0.07990284282963554,0.057518752837636626,0.11062144200668292,0.07447905942394198
market_or_subsidy,4.5,1.0,age_26_49,242196,14851,2608,2326,0.0062621641678689555,0.005092361858481685,1.2297170432692017,0.06512700663265382,0.05690992664776013,0.09252111015000276,0.06439798204869787
market_or_subsidy,5.0,0.1,all,36000,2852,518,278,-0.027524746379067877,0.013675452805796592,-2.012711883836198,0.0673029898681697,0.0583672327300409,0.03650593175681927,0.07927082614381502
market_or_subsidy,5.0,0.1,older_50_64,15624,1245,218,156,0.09194302640364094,0.021553803979977477,4.2657447608344174,0.06118433769648655,0.041688080465994856,0.04119381703567051,0.08819805929363178
market_or_subsidy,5.0,0.1,age_26_49,20376,1610,286,122,-0.11492448332719252,0.01642255114912235,-6.997967750786045,0.07089441310649834,0.06955879507840873,0.03302837241405264,0.07257903526867658
market_or_subsidy,5.0,0.25,all,90144,6734,1189,932,0.05477055727047597,0.007775050226017221,7.044399158631835,0.059299573353935035,0.05225232740285252,0.057544753923058516,0.07066011490012536
market_or_subsidy,5.0,0.25,older_50_64,38676,2899,487,424,0.074200709637949,0.01258469434540603,5.896107414403397,0.05733441087235078,0.044870627235430637,0.06282751867737021,0.08086597107965743
market_or_subsidy,5.0,0.25,age_26_49,51468,3864,702,508,0.039419748141981126,0.009727442101927903,4.052426910273611,0.060560510203925604,0.05666405895894137,0.05392913396183641,0.06398670058876782
market_or_subsidy,5.0,0.5,all,177264,12321,2211,1968,0.028041972337669807,0.00552594055129168,5.074606228095422,0.06381463197451243,0.0494853180928741,0.07059287417973233,0.0671888343647742
market_or_subsidy,5.0,0.5,older_50_64,74148,5235,908,935,0.036471047087177744,0.008883350885016537,4.105550659795855,0.06476221160264828,0.04946874215892552,0.07030919201901988,0.07979482828881096
market_or_subsidy,5.0,0.5,age_26_49,103116,7187,1308,1033,0.021058121831922683,0.0070190296006937426,3.0001471755926707,0.06324343244017089,0.04949524471657095,0.07075914872371204,0.059380354758235145
market_or_subsidy,5.0,1.0,all,364812,22529,4028,3582,0.01686374607357466,0.003934727581841828,4.285873856019485,0.06597997666720362,0.04677687566840577,0.07480788237341268,0.06337975388673375
market_or_subsidy,5.0,1.0,older_50_64,152256,9585,1714,1555,0.02433704560879013,0.006331802646445584,3.8436203665400024,0.07117156262426688,0.04810371043420051,0.08225300426450584,0.069015969296615
market_or_subsidy,5.0,1.0,age_26_49,212556,13216,2333,2027,0.011875754303255048,0.005011050098523731,2.36991330554721,0.06293432057144034,0.04595818987684055,0.07064512358124647,0.05994537179182335
uninsured,3.0,0.1,all,52884,4132,725,1230,0.04753899141517892,0.014872160611507397,3.196508742542454,0.1406361344516664,0.12501740252009405,0.14321252835062928,0.13817068049511358
uninsured,3.0,0.1,older_50_64,21060,1647,282,365,-0.06355998958666342,0.01972085228352844,-3.222983909257867,0.11541638703740117,0.10739155448605951,0.08614554115207111,0.10696881374948466
uninsured,3.0,0.1,age_26_49,31824,2496,443,841,0.10003918636895226,0.019910177681061427,5.024525042993946,0.15477967962787062,0.13398353632029233,0.17551601896159585,0.15447064582676676
uninsured,3.0,0.25,all,134004,9738,1729,2903,0.04245329722868796,0.00994238667281603,4.269930211501592,0.15025252704161468,0.12981069000918666,0.14604714226556254,0.1242373734846013
uninsured,3.0,0.25,older_50_64,52824,3874,669,820,0.0538071308610526,0.012850902076439519,4.1870314271323466,0.1199268070099299,0.10474730417846714,0.1098559184708768,0.083262859310648
uninsured,3.0,0.25,age_26_49,81180,5915,1056,2083,0.0330948669166693,0.013557944025924983,2.4409945087091787,0.16737576711220797,0.1430697458323533,0.16451393661584732,0.14538034182908224
uninsured,3.0,0.5,all,264792,17633,3269,5607,0.012942321157419778,0.0067316392364996725,1.9226106305942718,0.16333447366695822,0.13090921094211824,0.15700940490126644,0.12244108586541438
uninsured,3.0,0.5,older_50_64,103848,6942,1264,1742,-0.008400656899399284,0.008910553878740495,-0.9427760623772486,0.12268264134282772,0.0966990677289081,0.12072952238055823,0.09406137388472771
uninsured,3.0,0.5,age_26_49,160944,10838,2013,3865,0.02464565512571748,0.009100551681787994,2.7081495702110363,0.18536598613510596,0.14944054289991276,0.17580373875382874,0.1370881660122685
uninsured,3.0,1.0,all,527436,31021,6028,10543,-0.005263985957640438,0.004805996621604741,-1.0952953928383689,0.18744928686017898,0.12029750045563904,0.1685850538617023,0.11922322173105351
uninsured,3.0,1.0,older_50_64,206148,12219,2339,3076,-0.0005197984647336007,0.006502967889872527,-0.07993249752057285,0.13907381537236424,0.09244892590314127,0.13190929789415753,0.08735945448717347
uninsured,3.0,1.0,age_26_49,321288,19221,3719,7467,-0.0070180323792294885,0.006460942417131422,-1.0862242574118788,0.21291957942519618,0.1355003565824889,0.18761438665658767,0.13524206208049763
uninsured,3.5,0.1,all,49260,3860,690,997,0.12919717622850646,0.016333480571604775,7.909959892633757,0.12345473272047604,0.11291339060545624,0.11337121332064887,0.13922196315207402
uninsured,3.5,0.1,older_50_64,18768,1475,251,292,0.009962717080033157,0.02094419211527105,0.4756792253050924,0.0811071044804282,0.09893894494996332,0.10179921462455116,0.08768404758208584
uninsured,3.5,0.1,age_26_49,30492,2398,439,671,0.18116205100722205,0.021370139336152665,8.477345334887143,0.1460474915026218,0.12018806956160412,0.11898980425540853,0.16314963304849303
uninsured,3.5,0.25,all,124992,9232,1658,2716,0.03778971890984484,0.009476293166509848,3.987816569816289,0.13220285095517656,0.11502990856114094,0.12051648139107063,0.1253243636825744
uninsured,3.5,0.25,older_50_64,48936,3662,639,802,-0.05074612453169025,0.01299428274219162,-3.9052655339660087,0.08827830412373928,0.09780950940204951,0.10522644992313707,0.09061028307313203
uninsured,3.5,0.25,age_26_49,76056,5613,1021,1794,0.08136785837043159,0.012500028150475241,6.509414010186693,0.15652002518991182,0.12425693331788148,0.12839160263894644,0.1418827603182308
uninsured,3.5,0.5,all,249672,16892,3145,4936,0.02965821153595627,0.006553150307092377,4.52579448755473,0.13070536039346065,0.10913683177987389,0.1227371864874197,0.11593515653624134
uninsured,3.5,0.5,older_50_64,98172,6712,1208,1334,-0.026481232534632193,0.009065345753333473,-2.9211497559146733,0.09649579518214349,0.08802466616211824,0.09434560455969121,0.08026379472856837
uninsured,3.5,0.5,age_26_49,151500,10315,1948,3602,0.05835926439341921,0.008676937358957233,6.725790676957549,0.14924162796493723,0.12075644203516954,0.13739271775245096,0.13338904600498266
uninsured,3.5,1.0,all,496572,29482,5510,8169,0.024370963249332078,0.004562051451854076,5.342106178883056,0.14765853102979357,0.10152224263768936,0.14021695452901214,0.10185825941728763
uninsured,3.5,1.0,older_50_64,196536,11826,2181,2309,-0.002805736367279099,0.0062445049789322665,-0.4493128561423368,0.1101229819095862,0.08297755795105516,0.1077911418928552,0.06988128459743867
uninsured,3.5,1.0,age_26_49,300036,18039,3365,5860,0.03749412158354781,0.006099933680557648,6.146644135337575,0.16799634446370787,0.1119087824501797,0.1569843726028825,0.11820904627047339
uninsured,4.0,0.1,all,46260,3624,588,621,-0.034359505781548894,0.014028128939230403,-2.4493291963877466,0.08893053324499102,0.08833128518267981,0.1053510201167363,0.08591224933239745
uninsured,4.0,0.1,older_50_64,18156,1436,227,139,-0.018325581968975324,0.018608308880140225,-0.9848064156186357,0.07638997646183383,0.08537554995965255,0.07104524783864313,0.03793078625868895
uninsured,4.0,0.1,age_26_49,28104,2194,361,482,-0.04297840507944728,0.018318396430816185,-2.346188174372442,0.09549729244530476,0.08990247253617953,0.12096682201233547,0.10891452932306954
uninsured,4.0,0.25,all,115296,8491,1452,1677,-0.05246049344872805,0.009061912012819605,-5.789119710554884,0.10258211648097641,0.09526885190798677,0.1052683633900528,0.08832077260215837
uninsured,4.0,0.25,older_50_64,46092,3407,570,517,-0.04526740984852162,0.012037955354002232,-3.760390242141218,0.07821117147628502,0.07599731120861396,0.06918011815706686,0.06854607614516682
uninsured,4.0,0.25,age_26_49,69204,5116,884,1160,-0.054916303538704136,0.012025979079688278,-4.566472565336245,0.11633102249535672,0.1059840158517237,0.12340142654756153,0.09837218951892643
uninsured,4.0,0.5,all,231984,15602,2766,3233,-0.008805632715894962,0.0062963300266859635,-1.3985341744434823,0.10899894502661547,0.09323042190686379,0.11563557201598282,0.08605016322135617
uninsured,4.0,0.5,older_50_64,92748,6347,1110,975,-0.007801925880333571,0.008183860307488647,-0.9533307738885052,0.08783240758662696,0.07760836068046316,0.08013318935110383,0.058915544950490374
uninsured,4.0,0.5,age_26_49,139236,9384,1669,2258,-0.008687367779568467,0.008466884484894095,-1.0260406640798916,0.12065339797486897,0.10214735270595739,0.13298199675064848,0.10061773433872692
uninsured,4.0,1.0,all,454440,27496,4922,5616,-0.018592258973256337,0.004513293509950136,-4.119443801354224,0.1202033548087102,0.08553186704372698,0.1193768240513556,0.07907543698533424
uninsured,4.0,1.0,older_50_64,182340,11229,2020,1777,-0.02210751876952677,0.005923656563070358,-3.732073008308903,0.09234970413999596,0.06514748083779799,0.08751417427589939,0.05793473530989219
uninsured,4.0,1.0,age_26_49,272100,16619,2926,3839,-0.015291859188939938,0.006131892606064118,-2.4938237133861567,0.1354110705955777,0.0974729662538588,0.13539689633636412,0.09090612267576649
uninsured,4.5,0.1,all,40092,3163,501,528,-0.029625413288129843,0.011446097506633009,-2.588254492062638,0.0787386858101956,0.09274894589088156,0.06869766253070567,0.07861594290034334
uninsured,4.5,0.1,older_50_64,16200,1276,198,146,-0.08598137365344904,0.015789055994302224,-5.44563105511039,0.06240223881099312,0.04501019866998706,0.04020758073449531,0.08120951816363099
uninsured,4.5,0.1,age_26_49,23892,1889,303,314,-0.009078912029703567,0.01539793928228562,-0.589618640732549,0.08790609239913579,0.12228279437705622,0.08347244351924248,0.07723681662849774
uninsured,4.5,0.25,all,101868,7529,1307,1086,-0.005233596335785129,0.007816079172928349,-0.6695935673108497,0.09202113903655548,0.08250177787572736,0.08324076801033257,0.061741864268996166
uninsured,4.5,0.25,older_50_64,41376,3083,504,378,0.04099152937059969,0.00999052100210724,4.103042209906129,0.07974876702532241,0.05909867323800717,0.049308833216767683,0.05713757414587471
uninsured,4.5,0.25,age_26_49,60492,4478,803,708,-0.031189650059591068,0.010683118097612248,-2.9195268436246318,0.099247278475544,0.09580460283762283,0.10261016627198898,0.06407228960785774
uninsured,4.5,0.5,all,205140,14011,2469,2383,-0.01903109536154124,0.005701672485271666,-3.3378092850302448,0.09302947475559223,0.07664191804651256,0.08588344081638424,0.07102745025964476
uninsured,4.5,0.5,older_50_64,84360,5824,1026,802,0.017497633115772238,0.0071990015395303,2.430563880239686,0.07769841985888873,0.05125448067992991,0.058861729427526745,0.05686557940029428
uninsured,4.5,0.5,age_26_49,120780,8296,1447,1581,-0.041353569321789685,0.00785452882649631,-5.264933165982965,0.10180529090328569,0.09196284586405067,0.10036755631544114,0.07933654759409844
uninsured,4.5,1.0,all,408996,24936,4448,4380,-0.006328793691641077,0.004263523543888819,-1.4844045368794883,0.10145789645726158,0.07186516406910679,0.10171886165104185,0.07061952301554697
uninsured,4.5,1.0,older_50_64,166800,10401,1860,1499,0.029498489121519866,0.0054316929508897395,5.430809397406726,0.08288403945925657,0.05514181992756234,0.06982282958865207,0.05700422635953312
uninsured,4.5,1.0,age_26_49,242196,14851,2608,2881,-0.02679054800308378,0.005874112233707832,-4.560782453108351,0.1118628738458011,0.08192118781393816,0.11801513804236181,0.07882052268594135
uninsured,5.0,0.1,all,36000,2852,518,404,-0.015583900418220997,0.011675374593729632,-1.3347666315212254,0.06943751128847954,0.06538996704191823,0.07636574643407026,0.05606534899743693
uninsured,5.0,0.1,older_50_64,15624,1245,218,172,-0.055766615609016745,0.01498915946889681,-3.720463160375004,0.03791184353332002,0.06061045118454571,0.0648544102203727,0.06122899080791377
uninsured,5.0,0.1,age_26_49,20376,1610,286,232,0.019162524121894675,0.01689848136825214,1.1339790661837863,0.08794191595192727,0.06859697953667805,0.08490506692006164,0.05219471959077228
uninsured,5.0,0.25,all,90144,6734,1189,1024,-0.026279644783152922,0.008274715463475203,-3.17589709267369,0.07046700853817472,0.06848044414314532,0.08097851112705394,0.06537139969432616
uninsured,5.0,0.25,older_50_64,38676,2899,487,407,-0.023073669882408776,0.010330955407733593,-2.233449760622932,0.04372216985731157,0.0638884575006675,0.05653764632112643,0.06106170670802652
uninsured,5.0,0.25,age_26_49,51468,3864,702,617,-0.030856529159211665,0.011970739786708807,-2.5776626765767543,0.08762770286028825,0.07122488132106895,0.09770628205225311,0.06818942557538928
