country,survey_name,wave,idno,hhid,survey_year,survey_month,interview_date,household_weight,strata,psu,admin2_code,admin2,cluster_id,total_consumption,oop_health_expenditure,oop_share_total,log_oop_plus_one,che10_total_budget,che25_total_budget,positive_oop,outcome_scope,data_use_limit,outcome_policy_name,outcome_formula,sdg382_ready,access_outcome_ready,composite_uhc_ready,weighted_inference_ready,climate_linkage_ready,final_analysis_ready,limited_outcome_write_ready,promotion_status,blocking_reason
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10303,2002,6.0,2002-06-27,40.8849983215332,3.0,103,5.0,DIBER,103,47243.125,750.0,0.01587532577491434,6.621405651764134,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10304,2002,6.0,2002-06-28,40.8849983215332,3.0,103,5.0,DIBER,103,43739.109375,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10306,2002,6.0,2002-06-27,40.8849983215332,3.0,103,5.0,DIBER,103,60499.90234375,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10307,2002,6.0,2002-06-27,40.8849983215332,3.0,103,5.0,DIBER,103,23615.4453125,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10308,2002,6.0,2002-06-28,40.8849983215332,3.0,103,5.0,DIBER,103,44103.44140625,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10309,2002,6.0,2002-06-28,40.8849983215332,3.0,103,5.0,DIBER,103,34921.33203125,563.3333333333333,0.01613149615338911,6.3356450934650255,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10401,2002,6.0,2002-06-26,40.8849983215332,3.0,104,5.0,DIBER,104,40362.05859375,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10402,2002,6.0,2002-06-25,40.8849983215332,3.0,104,5.0,DIBER,104,43157.99609375,19241.666666666668,0.44584244886785146,9.864885314754186,1,1,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10403,2002,6.0,2002-06-26,40.8849983215332,3.0,104,5.0,DIBER,104,33265.328125,375.0,0.011272998678710613,5.929589143389895,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10404,2002,6.0,2002-06-18,40.8849983215332,3.0,104,5.0,DIBER,104,21283.6953125,1833.3333333333333,0.0861379241910407,7.514436388391649,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10405,2002,6.0,2002-06-25,40.8849983215332,3.0,104,5.0,DIBER,104,76344.2734375,780.0,0.010216876327188505,6.660575149839686,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10406,2002,6.0,2002-06-25,40.8849983215332,3.0,104,5.0,DIBER,104,58236.92578125,1675.0,0.02876182040054189,7.424165281042028,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10408,2002,6.0,2002-06-26,40.8849983215332,3.0,104,5.0,DIBER,104,48792.49609375,6616.666666666666,0.13560828398599223,8.797498119528969,1,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10409,2002,6.0,2002-06-26,40.8849983215332,3.0,104,5.0,DIBER,104,44976.46484375,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10501,2002,6.0,2002-06-19,40.8849983215332,3.0,105,5.0,DIBER,105,41055.8828125,33.333333333333336,0.0008119015120333636,3.5361166995615263,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10502,2002,6.0,2002-06-18,40.8849983215332,3.0,105,5.0,DIBER,105,74768.0390625,5341.666666666666,0.07144318259037752,8.583480183087925,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10503,2002,6.0,2002-06-19,40.8849983215332,3.0,105,5.0,DIBER,105,35387.23828125,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10504,2002,6.0,2002-06-19,40.8849983215332,3.0,105,5.0,DIBER,105,28109.259765625,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10505,2002,6.0,2002-06-20,40.8849983215332,3.0,105,5.0,DIBER,105,42675.6796875,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10506,2002,6.0,2002-06-20,40.8849983215332,3.0,105,5.0,DIBER,105,38930.37109375,166.66666666666666,0.004281147648588016,5.121977881431629,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10508,2002,6.0,2002-06-20,40.8849983215332,3.0,105,5.0,DIBER,105,31255.01171875,33.333333333333336,0.0010664956274304175,3.5361166995615263,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10509,2002,6.0,2002-06-19,40.8849983215332,3.0,105,5.0,DIBER,105,34555.62109375,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10601,2002,6.0,2002-06-28,40.8849983215332,3.0,106,5.0,DIBER,106,29218.3046875,458.3333333333333,0.01568651358233713,6.129776162905494,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10602,2002,6.0,2002-06-28,40.8849983215332,3.0,106,5.0,DIBER,106,41026.19140625,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10603,2002,6.0,2002-06-29,40.8849983215332,3.0,106,5.0,DIBER,106,48231.046875,258.3333333333333,0.005356162680914923,5.558114235510282,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10605,2002,6.0,2002-06-29,40.8849983215332,3.0,106,5.0,DIBER,106,33679.81640625,366.6666666666667,0.01088683685931922,5.907176730585393,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10606,2002,6.0,2002-06-30,40.8849983215332,3.0,106,5.0,DIBER,106,38855.32421875,639.1666666666666,0.01644991206528733,6.46172855911785,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10607,2002,6.0,2002-06-28,40.8849983215332,3.0,106,5.0,DIBER,106,45875.296875,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10609,2002,6.0,2002-06-29,40.8849983215332,3.0,106,5.0,DIBER,106,36949.56640625,108.33333333333333,0.002931924346343853,4.694401319716034,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10610,2002,6.0,2002-06-30,40.8849983215332,3.0,106,5.0,DIBER,106,74354.15625,942.4999999999999,0.012675821333121508,6.849596364808605,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10701,2002,6.0,2002-06-05,40.8849983215332,3.0,107,5.0,DIBER,107,27535.96875,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10702,2002,6.0,2002-06-06,40.8849983215332,3.0,107,5.0,DIBER,107,34550.4140625,541.6666666666666,0.015677573811035034,6.296495257894376,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10703,2002,6.0,2002-06-05,40.8849983215332,3.0,107,5.0,DIBER,107,25011.337890625,0.0,0.0,0.0,0,0,0,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,10704,2002,6.0,2002-06-06,40.8849983215332,3.0,107,5.0,DIBER,107,38968.4921875,2625.0,0.06736211366274075,7.873217054862741,0,0,1,alb2002_financial_protection_che10_che25_limited_no_sdg382_no_access,outcome_che10_che25_only_not_for_final_sdg382_access_or_climate_analysis,period_aligned_combined_no_gifts_transport_monthly_equivalent,(oop_4w_sum_unreviewed * 13 / 12) + (oop_12m_sum_unreviewed / 12),0,0,0,0,0,0,1,limited_financial_outcomes_promoted_sdg_access_climate_modeling_blocked,"CHE10/CHE25 are promoted only as limited ALB_2002 financial-protection outcomes. SDG 3.8.2 discretionary-budget, capacity-to-pay, impoverishment, access, composite UHC, weighted-inference, climate-linkage, and model-ready gates remain unresolved."
