outcome,cutoff,bandwidth,donut,n,coef,se,p,mean_below,mean_above,design,sample_definition
post_weekend_rn_lt8_day_share,205,10,0,1483,-0.018196454720801662,0.01383942556438558,0.18877177847549786,0.04812158172754552,0.04710680159260479,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,205,10,0,1483,-0.48678228268286217,0.36516473991526444,0.18272121050700063,1.271671991480298,1.2423376118241929,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,205,10,0,1483,-0.0018455621505086579,0.004818529198104236,0.7017647302320738,0.008783113163582674,0.009974768132522684,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,205,10,0,1483,-0.17104028555486056,0.44063035468420947,0.6979447512810761,0.8042332268370608,0.9120186697782964,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,205,10,0,1483,-0.07019891613067683,0.054491183626488505,0.19785630909593754,2.7895720443015826,2.8371077616731277,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,205,10,0,1483,-0.06962830238313461,0.05509798621820893,0.2065305033519822,2.9346783028219887,2.984097145905038,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,205,10,0,1483,-0.06861954604513144,0.056809779925973705,0.2272855216307883,2.5648574824972536,2.6092454820535695,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,205,10,0,1483,0.04069558055477026,0.015492467540760498,0.008708292728229594,0.17457266710539263,0.18608989922297572,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,205,10,0,1483,-0.0003244317603039405,0.0015884733482765913,0.8381930887422309,0.2530974259489059,0.25201422122293493,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,205,10,0,1483,-0.011607193814623783,0.013220871258692755,0.38011632626841907,0.08894710882596024,0.0783820596185963,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,205,10,0,1483,-5.673134197427764,7.8418826986813635,0.4695237988550638,89.56395124888179,85.13831563890237,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,205,10,0,1483,-0.0034220517887234886,0.020957975133171363,0.8703190251096857,0.7742697117103523,0.770518532016613,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,205,10,1,1180,0.024046666072701207,0.024239848190187197,0.32138676860600657,0.048473382488886364,0.0549062080002103,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,205,10,1,1180,0.6175346682972873,0.6382120977401343,0.33344262070647623,1.281173864894795,1.4476355247981545,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,205,10,1,1180,0.014265972342091955,0.012485040341922906,0.25341847395223605,0.008911869449930984,0.011983380888149958,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,205,10,1,1180,1.2979389688438945,1.1401404929556067,0.25518424126228534,0.8160299003322259,1.095674740484429,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,205,10,1,1180,-0.1015544790411149,0.07895596036089295,0.19862059405439303,2.7908638960581698,2.860118136845058,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,205,10,1,1180,-0.10215602049644774,0.07910234993770533,0.1968045620887251,2.936559978893366,3.007818920283435,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,205,10,1,1180,-0.10889679390485466,0.08103639859179461,0.17927195060416556,2.5686496494417717,2.637887007283533,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,205,10,1,1180,-0.0034922735319663683,0.02138728845150662,0.8703202533809695,0.1759069487047909,0.1745867458683832,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,205,10,1,1180,0.0049357177043197475,0.002907273635848628,0.08982641486073151,0.25309418259313704,0.25257618669561616,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,205,10,1,1180,-0.006720829198715482,0.01890993488933819,0.7223442440543679,0.08899916751129526,0.07567727823155519,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,205,10,1,1180,-7.789522827274167,8.784864848343206,0.3754227603136404,88.73862389887812,84.18807503847277,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,205,10,1,1180,-0.04897212043590794,0.032823387529221454,0.13597032835859602,0.7732009586522233,0.7612283569231495,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,205,15,0,2134,-0.009404882713231052,0.010194399372515392,0.3563442251478628,0.04773310473901984,0.04796964374543739,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,205,15,0,2134,-0.25486819422461826,0.2689872904799392,0.3434863554817349,1.2606819763395964,1.2669501133786847,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,205,15,0,2134,-0.000574203609943021,0.0037034577435845766,0.8768003178733461,0.008836806357910107,0.01104335922889975,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,205,15,0,2134,-0.05504844104987869,0.3387363330271777,0.8709187402674439,0.8092032011134308,1.0108418367346939,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,205,15,0,2134,-0.04408836089493684,0.04330277556731377,0.3087262569351452,2.7710788647535227,2.8438508958912663,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,205,15,0,2134,-0.044818331945533196,0.0439361360210316,0.3078068161259395,2.915415392287608,2.9921561830954553,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,205,15,0,2134,-0.04620334520761685,0.044601555236128625,0.3003601726275493,2.5466146286852354,2.615678552831222,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,205,15,0,2134,0.02133330313378337,0.012560947872361238,0.08958150638261397,0.17240608967256113,0.18729972853614033,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,205,15,0,2134,-0.001787574532681894,0.0012172111031691505,0.14209381221559148,0.252617469758039,0.2521933295855273,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,205,15,0,2134,-0.015663223965771068,0.010331245712552983,0.12964190595727665,0.08676781925048063,0.0807757143612188,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,205,15,0,2134,-2.3951992342024355,5.441958103700507,0.6598835914100016,90.33299010886863,83.63703870225075,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,205,15,0,2134,-0.0021594753810849033,0.0157346090006314,0.8908511702604074,0.7738945994571289,0.7695320287344409,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,205,15,1,1831,0.014875808510749485,0.01506612649462551,0.32359309324196794,0.047949871988059,0.05326372386164285,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,205,15,1,1831,0.3792152161441982,0.3971443023599494,0.3397773565690114,1.2665239114917914,1.4068933481976964,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,205,15,1,1831,0.005872193948988042,0.007297402372629044,0.42109955579672276,0.008921174581727602,0.012670020420250658,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,205,15,1,1831,0.5315474070307351,0.6671148321229898,0.4256791609535573,0.8169343326195574,1.1599219620958752,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,205,15,1,1831,-0.028081749383214928,0.055335819783018346,0.6118802361476894,2.7714363149123145,2.8607754569796016,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,205,15,1,1831,-0.030169124778035836,0.05573671658625751,0.5883811550354603,2.916133228628233,3.0099484428132257,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,205,15,1,1831,-0.026655272173810272,0.05703255676077676,0.640291343333339,2.548590063384498,2.636135217635998,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,205,15,1,1831,-0.015101628569643845,0.01507616028262758,0.31662631887134896,0.17321041479509844,0.18026374162356334,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,205,15,1,1831,0.00011394991644385658,0.0017962701417478272,0.9494254964270783,0.2526030463653692,0.25261115263611034,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,205,15,1,1831,-0.024692483781045844,0.013444345774865852,0.06642476539885123,0.08674537425985984,0.07977734873299351,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,205,15,1,1831,-0.7429334320566409,5.937079158080225,0.9004308377745194,89.82079510666036,82.55777969180022,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,205,15,1,1831,-0.02804372341434732,0.02180989030172784,0.1986667463567231,0.7731961069142264,0.7632388786566839,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,205,20,0,2713,-0.007961670615604464,0.00844301205970172,0.34577042790163626,0.045499101528456806,0.045916434321418745,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,205,20,0,2713,-0.2133520464194719,0.22276223689892655,0.3382708743494285,1.201920438957476,1.212372051624388,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,205,20,0,2713,0.00013533621346337982,0.00300572575426882,0.9640897959905315,0.008093913286702696,0.009916933507445493,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,205,20,0,2713,0.010769425816817554,0.274814469946608,0.968743399035815,0.7412071330589849,0.9076435246995995,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,205,20,0,2713,-0.008953222806183244,0.03727439029864582,0.8101951709155712,2.770276178967944,2.8561509404898393,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,205,20,0,2713,-0.009718447457161675,0.03776414930352646,0.7969313385383905,2.9130320696125556,3.0035079560474247,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,205,20,0,2713,-0.011146675959687966,0.03817317259690804,0.7703067887986093,2.5469413366976217,2.6286135082593174,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,205,20,0,2713,0.015828523271317622,0.010957216150020176,0.14869287733829673,0.1713225480701368,0.18891891304705535,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,205,20,0,2713,-0.00155014005426665,0.001068356309112455,0.14690735690941548,0.2525427281041662,0.2523721003050687,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,205,20,0,2713,-0.011792825578354107,0.009067245911619698,0.19350733470919979,0.08787926680902787,0.08306188728001859,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,205,20,0,2713,-1.8004401593959525,4.487184034907196,0.6882746800189543,91.4886454210124,83.65589908438258,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,205,20,0,2713,0.00795593640140284,0.013318407683368434,0.5503143537456787,0.7797220770637397,0.7697150709529808,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,205,20,1,2410,0.011631275831258666,0.011297566093578213,0.30333032378383296,0.045624075947893465,0.04934214755762472,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,205,20,1,2410,0.3016424641658224,0.29777293115180586,0.3111644485488887,1.205317660229499,1.3028575334974022,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,205,20,1,2410,0.00631134205346704,0.004900491136596494,0.19790466277304608,0.008145105971284192,0.010856098652938543,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,205,20,1,2410,0.5750333277482212,0.4477397628153078,0.19915975622107873,0.7458998040862019,0.9937243642329778,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,205,20,1,2410,0.009963686837375748,0.044264608139978345,0.8219254550904893,2.770540321696288,2.8714200493817494,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,205,20,1,2410,0.010595163111049992,0.044704367837071914,0.8126730117092498,2.9135469809458403,3.0191985234144796,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,205,20,1,2410,0.010005653433264077,0.045485286717069105,0.8259088159654162,2.5484970856492666,2.6466270282710673,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,205,20,1,2410,-0.012596913103329341,0.012464114673254138,0.3122834645277994,0.17193147726072588,0.18411208139649235,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,205,20,1,2410,-0.0003468232638752641,0.0013811981311971373,0.8017557681985399,0.25252991093502547,0.25272047135275133,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,205,20,1,2410,-0.019743424041385963,0.011125677240639457,0.07609339067697318,0.08788406204006506,0.08285049127987673,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,205,20,1,2410,-1.6625880387375522,4.870737748542623,0.7328758354793972,91.11026220978563,82.86604405094587,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,205,20,1,2410,-0.010781914300426349,0.017152886102411273,0.5296855111389824,0.7792917390515546,0.7651261563994324,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,205,30,0,3932,0.00010147745013126689,0.0068319802831572594,0.9881499716508924,0.04833778636660842,0.0444714824449124,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,205,30,0,3932,0.00014486727029382456,0.1802371470536185,0.9993587338049919,1.2760830648048693,1.1740901771336554,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,205,30,0,3932,0.0025916167207482737,0.002467994046038326,0.293741177548424,0.00880986242215402,0.009056731120793292,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,205,30,0,3932,0.23579148480210216,0.22572244649849899,0.29626843759067256,0.8062298603651986,0.8287520128824477,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,205,30,0,3932,-0.0016192075780511563,0.030962919581667338,0.9582962527590468,2.7565789917241554,2.8849302664683387,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,205,30,0,3932,0.0020003817633832983,0.031392880278317666,0.9491957259190547,2.903303901246515,3.035521394575281,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,205,30,0,3932,-0.00961415667442101,0.03151318440814625,0.7603186231544357,2.5278096409342172,2.654435109950886,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,205,30,0,3932,0.013645916381918446,0.008844909341714963,0.12296013059943545,0.17044561166921543,0.19315557636960592,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,205,30,0,3932,-0.0018114534007289507,0.0008976669713236131,0.04366359373928397,0.2521581565104673,0.25267007160176275,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,205,30,0,3932,-0.0037965022125655175,0.00730873446320443,0.603478137795803,0.08971298497143346,0.0820504879497617,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,205,30,0,3932,-5.940495660368284,3.500050743141816,0.0897267597109872,90.25609851819958,83.2712292757205,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,205,30,0,3932,-0.007877684990825072,0.010666390006488145,0.4602231297540156,0.7736422718843246,0.7723295439360771,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,205,30,1,3629,0.013351398289897598,0.008414269649856946,0.1126549887377486,0.04845583477230195,0.04657801670587824,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,205,30,1,3629,0.3492953957975427,0.2218800676087531,0.11551620106575489,1.2792528110264783,1.2297133817234323,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,205,30,1,3629,0.006844137174880508,0.003485804278482158,0.04967241472001205,0.008852383241842484,0.009561949348867031,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,205,30,1,3629,0.6249953732051702,0.318711289707806,0.049954547558876294,0.8101196953210011,0.8750511818351014,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,205,30,1,3629,0.005583164284104904,0.035161946848599544,0.8738476824343211,2.756571299393147,2.8998060206209018,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,205,30,1,3629,0.00850642535250477,0.03561039558462567,0.8112161866080401,2.903510529841269,3.0511878105271024,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,205,30,1,3629,0.0010355128166633179,0.035967003122520304,0.9770331557602425,2.528567930544167,2.6707180288600267,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,205,30,1,3629,-0.0068022955435850215,0.00958516113432845,0.4779548166550658,0.17082873908617385,0.19054390762865414,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,205,30,1,3629,-0.0011170723135153775,0.00106068999489054,0.29233957192908666,0.2521448295427332,0.25295359940684525,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,205,30,1,3629,-0.006263158264475104,0.00841807995561021,0.4569170241708713,0.08974003630770279,0.0817490518038574,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,205,30,1,3629,-6.760520995039856,3.799681680002262,0.07528525412701459,89.99481694570851,82.67371048042399,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,205,30,1,3629,-0.023724808570758014,0.012808086307078997,0.06405962162800982,0.7732840303735419,0.7696134920776229,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,5,0,781,-0.1403687086574076,0.0683893359454462,0.04045614077056925,0.046746485233664724,0.03772766410544188,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,5,0,781,-3.7193209213275322,1.808018801145917,0.04000746099186325,1.237121212121212,0.9945454545454546,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,5,0,781,-0.023415730291994688,0.014027762594950342,0.095472250838319,0.009785549053943703,0.00729491737462752,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,5,0,781,-2.1454261621282544,1.2846553220556338,0.09531414816332617,0.8963286713286714,0.6679797979797979,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,5,0,781,-0.20219203178391063,0.21459331349702973,0.34637782788786975,3.022430758537281,3.07341940840259,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,5,0,781,-0.2611546444988616,0.237665078497442,0.27218051837113966,3.183627744822706,3.236012091908572,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,5,0,781,-0.10882447998100162,0.22010560560991788,0.6211497746133394,2.772819888474436,2.828324524119887,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,5,0,781,0.08040664118256144,0.056671014069852144,0.15634902802866213,0.22147435581288832,0.22339402642132566,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,5,0,781,-0.02203507654933264,0.005311940705137713,3.720326098433091e-05,0.2541479536048879,0.25218555717316454,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,5,0,781,0.015069645636106065,0.04089066620616252,0.7125746668650672,0.08563854158638705,0.0816224806145859,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,5,0,781,39.33445352547512,17.893597400948234,0.02822608290735107,76.76132737942103,79.2086396821107,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,5,0,781,0.13809383015837937,0.07342003943982461,0.06036283353488092,0.7780457823297731,0.7678273521827153,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,5,1,530,-0.05690620206930512,0.0842894507816672,0.4998908479273274,0.046746485233664724,0.03539761104105366,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,5,1,530,-1.5455301155806462,2.2246412123598,0.4875298322887094,1.237121212121212,0.9317622950819671,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,5,1,530,-0.0070681800428101585,0.020439221151146384,0.7296203560361048,0.009785549053943703,0.0070444982276771295,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,5,1,530,-0.6517241057917331,1.8735019337957963,0.728081393308184,0.8963286713286714,0.6452868852459016,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,5,1,530,0.06265271550857439,0.31408533820838963,0.841966933877917,3.022430758537281,3.0653750255571697,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,5,1,530,0.11365601916283617,0.34820095792123434,0.7442445583390596,3.183627744822706,3.2298697302023616,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,5,1,530,-0.028725232732246975,0.30526159631042493,0.9250652505310306,2.772819888474436,2.819098358902388,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,5,1,530,0.04694652254445588,0.09382958086898942,0.6170462338355245,0.22147435581288832,0.22833352986046587,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,5,1,530,-0.016928489127666396,0.006911952468210726,0.014644113010423787,0.2541479536048879,0.25240875230318954,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,5,1,530,-0.009544004887068653,0.05246497269618618,0.855721916646389,0.08563854158638705,0.0817915493101249,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,5,1,530,27.49462296337343,23.67993322146798,0.24613041414848746,76.76132737942103,79.17355643149122,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,5,1,530,0.1142551864585808,0.10288395227459697,0.26728031523679197,0.7780457823297731,0.7684092210947268,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,10,0,1228,-0.03419593392306808,0.015249402547202244,0.025111134039040195,0.04328489452933897,0.03732386386456418,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,10,0,1228,-0.9143209457590475,0.4024200282193072,0.02325599930427491,1.142861952861953,0.9847885402455662,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,10,0,1228,-0.009673871141641671,0.004101229223466747,0.018491890376846953,0.00797470386117729,0.007262031202656388,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,10,0,1228,-0.887632786956499,0.37586869529093037,0.01835463326499598,0.7296632996632997,0.664756707594361,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,10,0,1228,0.06209644374640245,0.07286032485051784,0.3942326933912499,3.0349536777649355,3.083550775960684,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,10,0,1228,0.05029319213076419,0.07519159358987573,0.5037063098623376,3.1913891196689694,3.241976360558385,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,10,0,1228,0.09687735997816793,0.07440950764786705,0.1931788879251941,2.795048221534231,2.844591277904058,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,10,0,1228,0.012462560831317644,0.020787404371319467,0.5489340497951023,0.22008581851856923,0.2230626472395186,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,10,0,1228,-0.004370859038321027,0.0019234572895058752,0.02323535089090001,0.25397686414967025,0.25256736699074833,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,10,0,1228,0.004431489789103659,0.015650184386435496,0.7771028751100624,0.08956614058956933,0.07960069640561797,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,10,0,1228,13.12099066328075,5.90899784194903,0.026566694014579673,79.13434127475672,80.60032955010534,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,10,0,1228,0.021388813143267814,0.024025547106838716,0.373505047117064,0.7850943399660231,0.768612557195541,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,10,1,977,-0.03436844058889976,0.01960143740787056,0.0798545388505314,0.04328489452933897,0.0359340572086077,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,10,1,977,-0.9254782011646523,0.5166253094223872,0.07354118461690895,1.142861952861953,0.9479253112033195,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,10,1,977,-0.009008136697676647,0.005568387460421591,0.10604532194123983,0.00797470386117729,0.0071181376320741275,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,10,1,977,-0.8272190944937131,0.5105336341361602,0.10549125964345385,0.7296632996632997,0.6515905947441217,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,10,1,977,0.05160017572527783,0.09776475449946033,0.5977589322436274,3.0349536777649355,3.0847543938918025,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,10,1,977,0.058545630703377136,0.1027172835650453,0.5688305409485312,3.1913891196689694,3.2419728235766163,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,10,1,977,0.06532848045695472,0.09700856916113966,0.5008336951730745,2.795048221534231,2.8483916324408987,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,10,1,977,0.021737817139227934,0.029059924247753652,0.45462028685616374,0.22008581851856923,0.22539057807876475,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,10,1,977,-0.004665939308036367,0.0024278269002241345,0.054915386454478465,0.25397686414967025,0.25287918001137,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,10,1,977,0.0045276082321174214,0.01897816602757463,0.8114897893674331,0.08956614058956933,0.07863344521321253,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,10,1,977,10.81868133017315,7.5743415711618765,0.15351696503621937,79.13434127475672,81.30728773208772,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,10,1,977,0.025689409737469637,0.03181965845641888,0.41966564303040377,0.7850943399660231,0.7693160063091304,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
