snapshot_date,diagnostic_type,diagnostic_group,n,match_rate,mismatch_count,proxy_used_share,sample_definition
2022-07-27,missing_component_pattern,rn,81,0.6790123456790124,26,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,rn+admin_turnover,22,0.6363636363636364,8,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,rn+rn_turnover,5,0.4,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,rn+rn_turnover+admin_turnover,1,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,rn+total_turnover+rn_turnover,2,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,rn+total_turnover+rn_turnover+admin_turnover,8,0.625,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,rn_turnover,664,0.8825301204819277,78,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,rn_turnover+admin_turnover,222,0.8693693693693694,29,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse,38,0.47368421052631576,20,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse+admin_turnover,7,0.8571428571428571,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse+rn+admin_turnover,1,0.0,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse+rn+weekend_total,2,0.5,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse+rn+weekend_total+rn_turnover,1,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse+rn+weekend_total+total_turnover+rn_turnover,1,0.0,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse+rn_turnover,4,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse+total_turnover+rn_turnover,2,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_nurse+total_turnover+rn_turnover+admin_turnover,6,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_turnover+rn_turnover,644,0.9829192546583851,11,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,total_turnover+rn_turnover+admin_turnover,1312,0.9504573170731707,65,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,weekend_total,36,0.7777777777777778,8,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,weekend_total+admin_turnover,9,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,weekend_total+rn_turnover,3,0.6666666666666666,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,weekend_total+total_turnover+rn_turnover,1,0.0,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,missing_component_pattern,weekend_total+total_turnover+rn_turnover+admin_turnover,5,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,weekend_hprd_source,missing,4,0.5,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,weekend_hprd_source,reconstructed_from_official_ratio,14197,0.9635838557441713,517,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,facility_size,large,7210,0.9811373092926491,136,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,facility_size,small,6991,0.9452152767844372,383,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-07-27,snapshot,2022-07-27,14201,0.9634532779381734,519,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,AK,19,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,AL,216,0.9907407407407407,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,AR,210,0.9857142857142858,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,AZ,133,0.9849624060150376,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,CA,1094,0.9414990859232175,64,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,CO,200,0.98,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,CT,194,0.9896907216494846,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,DC,14,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,DE,37,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,FL,653,0.9785604900459418,14,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,GA,340,0.9794117647058823,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,GU,1,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,HI,40,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,IA,393,0.9312977099236641,27,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,ID,76,0.9210526315789473,6,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,IL,648,0.9799382716049383,13,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,IN,501,0.9600798403193613,20,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,KS,266,0.943609022556391,15,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,KY,261,0.9885057471264368,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,LA,253,0.9881422924901185,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,MA,352,0.9545454545454546,16,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,MD,214,0.9906542056074766,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,ME,85,0.9529411764705882,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,MI,417,0.9592326139088729,17,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,MN,331,0.9637462235649547,12,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,MO,471,0.9384288747346072,29,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,MS,173,0.9884393063583815,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,MT,63,0.9365079365079365,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,NC,407,0.9557739557739557,18,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,ND,73,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,NE,171,0.9532163742690059,8,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,NH,67,0.9701492537313433,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,NJ,338,0.985207100591716,5,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,NM,64,0.96875,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,NV,58,0.9655172413793104,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,NY,591,0.9932318104906938,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,OH,900,0.9666666666666667,30,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,OK,266,0.8909774436090225,29,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,OR,114,0.8245614035087719,20,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,PA,649,0.9938366718027735,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,PR,5,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,RI,69,0.9855072463768116,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,SC,185,0.9459459459459459,10,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,SD,84,0.9642857142857143,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,TN,298,0.9765100671140939,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,TX,1101,0.9772933696639419,25,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,UT,88,0.9772727272727273,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,VA,265,0.9886792452830189,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,VT,32,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,WA,186,0.989247311827957,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,WI,315,0.9777777777777777,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,WV,112,0.9642857142857143,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,state,WY,31,0.8709677419354839,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,ownership,for_profit,10148,0.9685652345289713,319,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,ownership,nonprofit_or_gov,3976,0.9637826961770624,144,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,official_staffing_star,1.0,3933,0.8947368421052632,414,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,official_staffing_star,2.0,2915,0.9924528301886792,22,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,official_staffing_star,3.0,2964,0.9946018893387314,16,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,official_staffing_star,4.0,2954,0.996614759647935,10,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,official_staffing_star,5.0,1358,0.9992636229749632,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,admin_turnover,2300,0.97,69,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,complete,8909,0.9805814345044337,173,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn,75,0.6666666666666666,25,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn+admin_turnover,17,0.7647058823529411,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn+rn_turnover,2,0.5,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn+rn_turnover+admin_turnover,1,0.0,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn+total_turnover+rn_turnover,5,0.6,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn+total_turnover+rn_turnover+admin_turnover,12,0.5833333333333334,5,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn+weekend_total+total_turnover+rn_turnover,1,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn_turnover,654,0.9143730886850153,56,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,rn_turnover+admin_turnover,198,0.8686868686868687,26,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse,36,0.5833333333333334,15,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+admin_turnover,6,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+rn,1,0.0,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+rn+weekend_total,4,0.5,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+rn+weekend_total+admin_turnover,1,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+rn+weekend_total+rn_turnover,3,0.3333333333333333,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+rn_turnover,1,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+rn_turnover+admin_turnover,2,0.5,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+total_turnover+rn_turnover,1,0.0,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_nurse+total_turnover+rn_turnover+admin_turnover,3,0.6666666666666666,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_turnover+rn_turnover,637,0.989010989010989,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,total_turnover+rn_turnover+admin_turnover,1204,0.9485049833887044,62,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,weekend_total,33,0.7575757575757576,8,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,weekend_total+admin_turnover,11,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,weekend_total+rn_turnover,4,0.75,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,weekend_total+total_turnover+rn_turnover,1,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,missing_component_pattern,weekend_total+total_turnover+rn_turnover+admin_turnover,2,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,weekend_hprd_source,explicit_official_field,14116,0.9674837064324171,459,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,weekend_hprd_source,missing,8,0.5,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,facility_size,large,7199,0.9834699263786637,119,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,facility_size,small,6925,0.9503249097472924,344,0.0,valid emulator-star comparisons by diagnostic subgroup
2022-10-27,snapshot,2022-10-27,14124,0.9672189181534976,463,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,AK,18,0.8888888888888888,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,AL,211,0.985781990521327,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,AR,209,0.9760765550239234,5,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,AZ,137,0.9854014598540146,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,CA,1084,0.9363468634686347,69,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,CO,206,0.9805825242718447,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,CT,196,0.9897959183673469,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,DC,16,0.9375,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,DE,39,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,FL,678,0.9852507374631269,10,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,GA,337,0.9643916913946587,12,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,GU,1,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,HI,41,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,IA,392,0.951530612244898,19,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,ID,74,0.972972972972973,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,IL,660,0.9803030303030303,13,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,IN,504,0.9702380952380952,15,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,KS,268,0.9328358208955224,18,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,KY,270,0.9740740740740741,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,LA,252,0.9761904761904762,6,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,MA,346,0.9710982658959537,10,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,MD,216,0.9861111111111112,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,ME,83,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,MI,417,0.9784172661870504,9,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,MN,338,0.9349112426035503,22,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,MO,474,0.9219409282700421,37,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,MS,173,0.9710982658959537,5,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,MT,61,0.8852459016393442,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,NC,399,0.9649122807017544,14,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,ND,73,0.9863013698630136,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,NE,171,0.935672514619883,11,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,NH,67,0.9402985074626866,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,NJ,341,0.9794721407624634,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,NM,64,0.921875,5,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,NV,58,0.9827586206896551,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,NY,594,0.9932659932659933,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,OH,901,0.9711431742508324,26,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,OK,260,0.8730769230769231,33,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,OR,116,0.8189655172413793,21,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,PA,651,0.9923195084485407,5,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,PR,4,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,RI,74,0.9594594594594594,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,SC,183,0.9836065573770492,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,SD,82,0.9634146341463414,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,TN,300,0.9833333333333333,5,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,TX,1129,0.9769707705934455,26,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,UT,90,0.9555555555555556,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,VA,266,0.9887218045112782,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,VT,33,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,WA,185,0.9783783783783784,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,WI,319,0.9780564263322884,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,WV,112,0.9910714285714286,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,state,WY,30,0.9333333333333333,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,ownership,for_profit,10204,0.9677577420619365,329,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,ownership,nonprofit_or_gov,3999,0.9632408102025506,147,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,official_staffing_star,1.0,3930,0.8916030534351145,426,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,official_staffing_star,2.0,3122,0.9945547725816785,17,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,official_staffing_star,3.0,2949,0.9928789420142421,21,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,official_staffing_star,4.0,2842,0.9968332160450387,9,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,official_staffing_star,5.0,1360,0.9977941176470588,3,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,admin_turnover,2304,0.9739583333333334,60,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,complete,8919,0.9795941249018948,182,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn,70,0.6285714285714286,26,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn+admin_turnover,19,0.631578947368421,7,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn+rn_turnover,5,0.2,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn+total_turnover+rn_turnover,6,0.6666666666666666,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn+total_turnover+rn_turnover+admin_turnover,8,0.75,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn+weekend_total,1,0.0,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn+weekend_total+admin_turnover,1,0.0,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn_turnover,675,0.9007407407407407,67,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,rn_turnover+admin_turnover,230,0.8956521739130435,24,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_nurse,31,0.8064516129032258,6,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_nurse+admin_turnover,7,0.7142857142857143,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_nurse+rn+weekend_total,2,0.0,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_nurse+rn+weekend_total+rn_turnover,3,0.3333333333333333,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_nurse+rn_turnover,3,0.6666666666666666,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_nurse+total_turnover+rn_turnover,4,0.75,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_nurse+total_turnover+rn_turnover+admin_turnover,5,0.8,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_turnover+rn_turnover,573,0.9825479930191972,10,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,total_turnover+rn_turnover+admin_turnover,1286,0.947900466562986,67,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,weekend_total,33,0.9393939393939394,2,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,weekend_total+admin_turnover,10,0.6,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,weekend_total+rn_turnover,3,0.6666666666666666,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,weekend_total+total_turnover+rn_turnover,2,1.0,0,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,missing_component_pattern,weekend_total+total_turnover+rn_turnover+admin_turnover,3,0.6666666666666666,1,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,weekend_hprd_source,explicit_official_field,14198,0.9667558811100155,472,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,weekend_hprd_source,missing,5,0.2,4,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,facility_size,large,7234,0.9835499032347249,119,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,facility_size,small,6969,0.9487731381833836,357,0.0,valid emulator-star comparisons by diagnostic subgroup
2023-01-02,snapshot,2023-01-02,14203,0.9664859536717595,476,0.0,valid emulator-star comparisons by diagnostic subgroup
