project,path,size_bytes,size_mb,read_status,sha256,error
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-02_988_in_state_monthly_report.pdf,120425,0.1148,ok,6360e2ab2992d3a13d072463b83c5a24c3f00159a7dab51edea7fb86e7c08705,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-03_988_in_state_monthly_report.pdf,120644,0.1151,ok,f8e0a263c7b6519f9e01295bb9d457ce4c9b94c6a65e70cc6ef2d8d18a112c61,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-04_988_in_state_monthly_report.pdf,120642,0.1151,ok,bc63b639597d1c861a03ed40732041df8bcc54bd1140d631b73ffe8fffb320ac,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-05_988_in_state_monthly_report.pdf,120812,0.1152,ok,40caeed9539a0dbd3fa5b0d49a5f775f09efd6783cb9b241c6dc914bfe295b65,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-06_988_in_state_monthly_report.pdf,120884,0.1153,ok,8363932ef3e9aaf450899fdc3bd0c9ffb7114e830e3b999690806ce035f557eb,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-07_988_in_state_monthly_report.pdf,120947,0.1153,ok,014645ecadf62ea7a9eada2371683ae9fa1a5a5b6e5f657ff6813fe49e1bf85b,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-08_988_in_state_monthly_report.pdf,120647,0.1151,ok,ea2afa6e7e4388ae6cf73c00ab4fbfb48a54daa4f6d82336239e33709745f583,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-09_988_in_state_monthly_report.pdf,49909,0.0476,ok,2d1ac2e5aea78f8d56ad2cc76c21bbb505748305321b1c2bc6e9eccb08beebb7,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-10_988_in_state_monthly_report.pdf,50095,0.0478,ok,40c7742ff8f9e5f7f89e33b95fea7965114f354a75b21a1e1478a93a28bf4a2d,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-11_988_in_state_monthly_report.pdf,50011,0.0477,ok,df926213df6be9763fd0c374fa4be42f5c55a4b2f4155e80eb223a6b3653d085,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2024-12_988_in_state_monthly_report.pdf,49925,0.0476,ok,6c80b1868e296b9b1114f09b5548c26c5d3ac8f798cefd54d5db45289b7df655,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-01_988_in_state_monthly_report.pdf,50092,0.0478,ok,28302e43cd54c5e06f2f29abeef8c7e70967574d26fbc7482f095effbeecbd36,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-03_988_in_state_monthly_report.pdf,50099,0.0478,ok,5a7b3cebf856a21e86f100cae3f5762c2f353365a351b03005cdb15333de00e3,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-04_988_in_state_monthly_report.pdf,49953,0.0476,ok,9d5edb3206873f2c774f817cb21351ca9967d43117bd0815dc66c15cdae38cfa,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-05_988_in_state_monthly_report.pdf,49962,0.0476,ok,b2d32e78d9896804c813c17517fa240b46a2342345587d8f61e77dc83f9cf083,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-06_988_in_state_monthly_report.pdf,50052,0.0477,ok,23f2e2cd5f44e964bf98642212952aaf79625e06768b06980dab6dba26818efa,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-07_988_in_state_monthly_report.pdf,50141,0.0478,ok,212ffb0d75ccb3aeba2bac1cf410ad2b68c388cd2f6dedf37853612dd5f6a163,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-08_988_in_state_monthly_report.pdf,50099,0.0478,ok,33c2472fef620c40be13a83d0bc69efa9a83f157f48961ef9a250a86188720be,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-09_988_in_state_monthly_report.pdf,50065,0.0477,ok,7380888c726312cc87e4a3e3ee4e48f7fd76abbcb52062e591f712bfbc51b42b,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-10_988_in_state_monthly_report.pdf,50247,0.0479,ok,024fba8f01e6370748eec7776193e57dc432ad9ba8baeee57067e5911b9d9b97,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-11_988_in_state_monthly_report.pdf,50078,0.0478,ok,5742420d4082bcfa91ab7dc1b3d43b196e16df375db806cc652472cd545bcaee,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2025-12_988_in_state_monthly_report.pdf,50072,0.0478,ok,02390b4333bc1f204a7d7a60281dd281fb970bb8cac6e10f3dd53ad5321108bc,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2026-01_988_in_state_monthly_report.pdf,50188,0.0479,ok,3030c1383215b6ca74f0a688e1f287092e85f0c3c82bb61b79a789be74756333,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2026-02_988_in_state_monthly_report.pdf,49780,0.0475,ok,746b3b67d8a5f7ce6f47fe2aba53aab0f885514f81f81872b0515d815815c3ed,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2026-03_988_in_state_monthly_report.pdf,49858,0.0475,ok,8767012aca334a6d0023ef8fd56f06feef1c9139d17f76d0006c97d92334a36a,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2026-04_988_in_state_monthly_report.pdf,49804,0.0475,ok,82133ad06adb7e1a67e7329040c6d07b627d5a89c78ecbfd44f4e51c5e2c7781,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/988_state_monthly_reports/2026-05_988_in_state_monthly_report.pdf,49758,0.0475,ok,7ffa39b94d4034cd0412ab637663496468fe3ad45c1c7f362613fbaccd7bdf56,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/census/NST-EST2025-POP.xlsx,16635,0.0159,ok,20a556d397a46b484dcc78785482a16d06dbf9159e67971fa69b1244b09c7559,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/fcc_988_fee_reports/2021_first_annual_988_fee_accountability_report.pdf,464423,0.4429,ok,df5ffad5c2342a72e842f1a97b2cd6b0db07e3207751697d74ff7763c162917f,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/fcc_988_fee_reports/2022_second_annual_988_fee_accountability_report.pdf,679327,0.6479,ok,505e7c7b4767431db9df048dd5764ccd9e3597fc8cadde5be6ff14720b77a299,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/fcc_988_fee_reports/2023_third_annual_988_fee_accountability_report.pdf,805129,0.7678,ok,1887cb567518947717481f50b6097b09926122daa5db4972e791d66b156457bc,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/fcc_988_fee_reports/2024_fourth_annual_988_fee_accountability_report.pdf,1023564,0.9761,ok,87f5146ddf7a52bcd411f35d4d1f18897fb1c8b8eb6278bc0ebc93eaf33a5f3b,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/ca_cdtfa_988_surcharge_rates.html,35256,0.0336,ok,8eae28b824ba4b8dcdefcf383d2df0f0576bf2020b729d29026076c1b273a1bf,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/co_session_law_988_surcharge.pdf,126878,0.121,ok,645a6fc6f518ddd9b4769441def902cba9a3c47659b542ad4cf7f770ac30a925,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/de_hb160.html,97702,0.0932,ok,d1aa88bece003d2b51f96d780dbc9fb2408b851b83ec1dff6abfef253463f5c9,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/md_sb974.html,130078,0.1241,ok,70c80ea5de44708c4c4f9ee7b55b3cbe793a332342c95fa617cd861c9e167e0a,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/md_sb974_chapter_pdf.pdf,202348,0.193,ok,59c8299d1b3453d6a3928ddcb91afb26f472d5ae4abe86ca965231cdb006eab4,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/mn_statute_145_561.html,75105,0.0716,ok,513e6d5175bb49d32e87935505f762cde7933fed8c276dbf9ceea569f9d7ec82,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/nv_988_temp_regulation.pdf,833467,0.7949,ok,fb76f495538dc53ef988d6eaa2f479ff831f2d36a83cc2aa9fc562ce068fe5dc,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/or_hb2757.pdf,58912,0.0562,ok,2fd93ced050eb3af08af30a8094b059ff83299959b9ea72ca35d420bea7ea772,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/wa_dor_988_tax.html,62056,0.0592,ok,d227209119f1ec412ee5672211daf8a7de5a66ac705275ba2d15811ef599c433,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/raw_downloads/state_policy_sources/wa_rcw_82_86.html,133944,0.1277,ok,a8f2304cfad3e873d2df41a02244db54f85a03a42a6f1dfbb4cbb362f5bd4aba,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/rejected_designs.md,615,0.0006,ok,d2d95b3cbc1ea298d97b937303784c436f6d4bf28d59a815ce574c474e73d012,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/skill_usage_log.md,5278,0.005,ok,ead431d9bf970a4f29b49d52dffa8f67a1e9d58582af62cfe57d7aac7da61a81,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/source_inventory.csv,60961,0.0581,ok,aae500ea6e597cb468594a72635483e2e25d85ddddc4a8993f0c235654842523,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/source_snapshots/988_monthly_pdf_links.csv,7282,0.0069,ok,add1f423205f083746f5a98de59d6926000341821cbdf29a17148008bc747c3b,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/source_snapshots/988_state_based_monthly_reports.html,326972,0.3118,ok,35fbdd510b5443e84a8677f9732f99735515087367a3a2598642c57bec8b2b6c,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/source_snapshots/fcc_annual_reports.csv,902,0.0009,ok,a2adfc0387465eb7f1ca9f66ac6eb27b49f233b89418a70db17e00a30658fdf1,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/source_snapshots/samhsa_988_performance_metrics.html,684203,0.6525,ok,4089bbb36e3deff221031b4b863c591228ff194bbc72c6f05f7939d04f6744fc,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/source_snapshots/samhsa_988_timeline.html,703356,0.6708,ok,369a050d996aaf0baa87750ff2826ac2bdc9cecfdd31146ecaff47c424d16e09,
988_telecom_fee_crisis_performance,988_telecom_fee_crisis_performance/temp/source_snapshots/samhsa_nsumhss_datafiles_page.html,248783,0.2373,ok,a68ffc8bb79e3cf887c0e85158368f79c86a2d237753cefac93d17df8cf77966,
