candidate_row_id,idno,concept,candidate_raw_variable,candidate_files,ddi_variable_name,ddi_file_name,category_index,category_value,category_label,category_frequency,category_missing_flag,category_truncation_status
313,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q04,hh2p1_s5;hh3p1_s5;p1_s5;pi_s5,s5q04,hh2p1_s5,3,3,Loss of both,,,truncated_after_10_per_candidate
313,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q04,hh2p1_s5;hh3p1_s5;p1_s5;pi_s5,s5q04,hh2p1_s5,4,4,None,,,truncated_after_10_per_candidate
313,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q04,hh2p1_s5;hh3p1_s5;p1_s5;pi_s5,s5q04,hh2p1_s5,5,9,Missing,,,truncated_after_10_per_candidate
313,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q04,hh2p1_s5;hh3p1_s5;p1_s5;pi_s5,s5q04,hh2p1_s5,6,Sysmiss,,,,truncated_after_10_per_candidate
313,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q04,hh2p1_s5;hh3p1_s5;p1_s5;pi_s5,s5q04,hh3p1_s5,1,1,Income loss,,,truncated_after_10_per_candidate
313,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q04,hh2p1_s5;hh3p1_s5;p1_s5;pi_s5,s5q04,hh3p1_s5,2,2,Asset loss,,,truncated_after_10_per_candidate
313,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q04,hh2p1_s5;hh3p1_s5;p1_s5;pi_s5,s5q04,hh3p1_s5,3,3,Loss of both,,,truncated_after_10_per_candidate
313,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q04,hh2p1_s5;hh3p1_s5;p1_s5;pi_s5,s5q04,hh3p1_s5,4,4,None,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh2p1_s5,1,1,Own HH only,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh2p1_s5,2,2,Some other HHs too,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh2p1_s5,3,3,Most HHs in community,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh2p1_s5,4,4,All HHs in community,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh2p1_s5,5,9,Missing,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh2p1_s5,6,Sysmiss,,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh3p1_s5,1,1,Own HH only,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh3p1_s5,2,2,Some other HHs too,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh3p1_s5,3,3,Most HHs in community,,,truncated_after_10_per_candidate
314,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q05,pi2_s5;pi_s5;hh2p1_s5;hh3p1_s5;p1_s5,s5q05,hh3p1_s5,4,4,All HHs in community,,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,1,1,Spent cash savings,,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,2,2,Sent children to live with relatives,,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,3,3,"Sold assets (tools, furniture, etc.)",,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,4,4,Sold farmland,,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,5,5,Rented out farmland,,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,6,6,Sold animals,,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,7,7,Sold more crops,,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,8,8,"Worked longer hours, worked more",,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,9,9,Other HH members who weren't working went to work,,,truncated_after_10_per_candidate
317,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07a,hh2p1_s5;hh3p1_s5;p1_s5,s5q07a,hh2p1_s5,10,10,Started a new business,,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,1,1,Spent cash savings,,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,2,2,Sent children to live with relatives,,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,3,3,"Sold assets (tools, furniture, etc.)",,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,4,4,Sold farmland,,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,5,5,Rented out farmland,,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,6,6,Sold animals,,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,7,7,Sold more crops,,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,8,8,"Worked longer hours, worked more",,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,9,9,Other HH members who weren't working went to work,,,truncated_after_10_per_candidate
318,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07b,hh2p1_s5;hh3p1_s5;p1_s5,s5q07b,hh2p1_s5,10,10,Started a new business,,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,1,1,Spent cash savings,,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,2,2,Sent children to live with relatives,,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,3,3,"Sold assets (tools, furniture, etc.)",,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,4,4,Sold farmland,,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,5,5,Rented out farmland,,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,6,6,Sold animals,,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,7,7,Sold more crops,,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,8,8,"Worked longer hours, worked more",,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,9,9,Other HH members who weren't working went to work,,,truncated_after_10_per_candidate
319,MWI_2007-2009_MTM_v01_M,shocks_or_livelihood,s5q07c,hh2p1_s5;hh3p1_s5;p1_s5,s5q07c,hh2p1_s5,10,10,Started a new business,,,truncated_after_10_per_candidate
321,MWI_2007-2009_MTM_v01_M,survey_timing,mq25c,hh2_mortality,mq25c,hh2_mortality,1,7/22/2008,,,,complete_for_candidate
321,MWI_2007-2009_MTM_v01_M,survey_timing,mq25c,hh2_mortality,mq25c,hh2_mortality,2,8/8/2008,,,,complete_for_candidate
324,MWI_2007-2009_MTM_v01_M,survey_timing,tfq6_c3,hh2_tf,tfq6_c3,hh2_tf,1,8,Year,,,complete_for_candidate
324,MWI_2007-2009_MTM_v01_M,survey_timing,tfq6_c3,hh2_tf,tfq6_c3,hh2_tf,2,99,,,,complete_for_candidate
326,MWI_2007-2009_MTM_v01_M,survey_timing,hq03_m,hh3_health,hq03_m,hh3_health,1,7,,,,complete_for_candidate
326,MWI_2007-2009_MTM_v01_M,survey_timing,hq03_m,hh3_health,hq03_m,hh3_health,2,8,,,,complete_for_candidate
327,MWI_2007-2009_MTM_v01_M,survey_timing,hq03_y,hh3_health,hq03_y,hh3_health,1,9,,,,complete_for_candidate
329,MWI_2007-2009_MTM_v01_M,survey_timing,mq03_m,hh3_market_mids,mq03_m,hh3_market_mids,1,7,,,,complete_for_candidate
329,MWI_2007-2009_MTM_v01_M,survey_timing,mq03_m,hh3_market_mids,mq03_m,hh3_market_mids,2,8,,,,complete_for_candidate
330,MWI_2007-2009_MTM_v01_M,survey_timing,mq03_y,hh3_market_mids,mq03_y,hh3_market_mids,1,9,,,,complete_for_candidate
331,MWI_2007-2009_MTM_v01_M,survey_weight,mq18,hh2_mortality;pi_mortality,mq18,hh2_mortality,1,1,Yes,,,complete_for_candidate
331,MWI_2007-2009_MTM_v01_M,survey_weight,mq18,hh2_mortality;pi_mortality,mq18,hh2_mortality,2,2,No,,,complete_for_candidate
331,MWI_2007-2009_MTM_v01_M,survey_weight,mq18,hh2_mortality;pi_mortality,mq18,pi_mortality,1,1,Yes,,,complete_for_candidate
331,MWI_2007-2009_MTM_v01_M,survey_weight,mq18,hh2_mortality;pi_mortality,mq18,pi_mortality,2,2,No,,,complete_for_candidate
331,MWI_2007-2009_MTM_v01_M,survey_weight,mq18,hh2_mortality;pi_mortality,mq18,pi_mortality,3,Sysmiss,,,,complete_for_candidate
332,MWI_2007-2009_MTM_v01_M,survey_weight,mq19,hh2_mortality;pi_mortality,mq19,hh2_mortality,1,1,Little weight loss,,,complete_for_candidate
332,MWI_2007-2009_MTM_v01_M,survey_weight,mq19,hh2_mortality;pi_mortality,mq19,hh2_mortality,2,2,A lot of weight loss,,,complete_for_candidate
332,MWI_2007-2009_MTM_v01_M,survey_weight,mq19,hh2_mortality;pi_mortality,mq19,hh2_mortality,3,Sysmiss,,,,complete_for_candidate
332,MWI_2007-2009_MTM_v01_M,survey_weight,mq19,hh2_mortality;pi_mortality,mq19,pi_mortality,1,1,Little weight loss,,,complete_for_candidate
332,MWI_2007-2009_MTM_v01_M,survey_weight,mq19,hh2_mortality;pi_mortality,mq19,pi_mortality,2,2,A lot of weight loss,,,complete_for_candidate
332,MWI_2007-2009_MTM_v01_M,survey_weight,mq19,hh2_mortality;pi_mortality,mq19,pi_mortality,3,Sysmiss,,,,complete_for_candidate
333,MWI_2007-2009_MTM_v01_M,survey_weight,d18,hh3_mortality,d18,hh3_mortality,1,1,Yes,,,complete_for_candidate
333,MWI_2007-2009_MTM_v01_M,survey_weight,d18,hh3_mortality,d18,hh3_mortality,2,2,No,,,complete_for_candidate
334,MWI_2007-2009_MTM_v01_M,survey_weight,d19,hh3_mortality,d19,hh3_mortality,1,1,Little weight loss,,,complete_for_candidate
334,MWI_2007-2009_MTM_v01_M,survey_weight,d19,hh3_mortality,d19,hh3_mortality,2,2,A lot of weight loss,,,complete_for_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,1,1,Kilogramme,,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,2,2,50 kg. bag,,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,3,3,90 kg. bag,,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,4,4,Pail (small),,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,5,5,Pail (large),,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,6,6,No. 10 plate,,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,7,7,No. 12 plate,,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,8,8,Bunch,,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,9,9,Piece,,,truncated_after_10_per_candidate
336,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u,hh2p1_s4;p1_s4,s4q03u,hh2p1_s4,10,10,Heap,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,1,BACKET,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,2,CHICKEN PARTS,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,3,COBS,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,4,COOKING OIL,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,5,CUP,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,6,INCLUDE VISITOR,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,7,LARGE PLATE,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,8,NSIMA NO 77,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,9,PACKET,,,,truncated_after_10_per_candidate
337,MWI_2007-2009_MTM_v01_M,total_consumption_or_income,s4q03u_s,hh2p1_s4;p1_s4,s4q03u_s,hh2p1_s4,10,PLATE,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,1,'' ''' ''',,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,2,1,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,3,2,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,4,ADASHE,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,5,ADASHI,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,6,ADUN IFE COOP.ITA-OSHIN,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,7,AGRICULTURAL DEVELOPMENT BANK,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,8,AJO ADAKO,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,9,AJO ILESAKA,,,,truncated_after_10_per_candidate
341,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12a,sect4a_harvestw2;sect4a_plantingw2,s4aq12a,sect4a_plantingw2,10,AJO OJO MEJOMEJO,,,,truncated_after_10_per_candidate
342,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12b,sect4a_harvestw2;sect4a_plantingw2,s4aq12b,sect4a_plantingw2,1,1,COOPERATIVE SOCIETY,,,complete_for_candidate
342,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12b,sect4a_harvestw2;sect4a_plantingw2,s4aq12b,sect4a_plantingw2,2,2,SAVINGS ASSOCIATION,,,complete_for_candidate
342,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12b,sect4a_harvestw2;sect4a_plantingw2,s4aq12b,sect4a_plantingw2,3,3,MICRO FINANCE,,,complete_for_candidate
342,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12b,sect4a_harvestw2;sect4a_plantingw2,s4aq12b,sect4a_plantingw2,4,4,BANK,,,complete_for_candidate
342,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq12b,sect4a_harvestw2;sect4a_plantingw2,s4aq12b,sect4a_plantingw2,5,Sysmiss,,,,complete_for_candidate
343,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq15,sect4a_harvestw2;sect4a_plantingw2,s4aq15,sect4a_plantingw2,1,1,YES,,,complete_for_candidate
343,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq15,sect4a_harvestw2;sect4a_plantingw2,s4aq15,sect4a_plantingw2,2,2,NO,,,complete_for_candidate
343,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq15,sect4a_harvestw2;sect4a_plantingw2,s4aq15,sect4a_plantingw2,3,Sysmiss,,,,complete_for_candidate
343,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq15,sect4a_harvestw2;sect4a_plantingw2,s4aq15,sect4a_harvestw2,1,1,YES,,,complete_for_candidate
343,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq15,sect4a_harvestw2;sect4a_plantingw2,s4aq15,sect4a_harvestw2,2,2,NO,,,complete_for_candidate
343,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq15,sect4a_harvestw2;sect4a_plantingw2,s4aq15,sect4a_harvestw2,3,Sysmiss,,,,complete_for_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,1,1,SELF,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,2,2,SPOUSE,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,3,3,PARENT,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,4,4,OTHER RELATIVE,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,5,5,EMPLOYER,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,6,6,GOVERNMENT OR STATE,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,7,7,NGO,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,8,8,OTHER ORGANISATION,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,9,9,PRIVATE HEALTH INSURANCE,,,truncated_after_10_per_candidate
346,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq20,sect4a_harvestw2,s4aq20,sect4a_harvestw2,10,10,NO EXPENSES,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,1,1,HOSPITAL,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,2,2,DISPENSARY,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,3,3,PHARMACY,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,4,4,CHEMIST,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,5,5,CLINIC,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,6,6,MATERNITY HOME,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,7,7,MCH POST,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,8,8,CONSULTANT'S HOME,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,9,9,PATEIENT'S HOME,,,truncated_after_10_per_candidate
347,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7a,sect4a_harvestw2,s4aq7a,sect4a_harvestw2,10,10,TRADITIONAL HEALER'S HOME,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,1,1,HOSPITAL,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,2,2,DISPENSARY,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,3,3,PHARMACY,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,4,4,CHEMIST,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,5,5,CLINIC,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,6,6,MATERNITY HOME,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,7,7,MCH POST,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,8,8,CONSULTANT'S HOME,,,truncated_after_10_per_candidate
348,NGA_2012_GHSP-W2_v02_M,care_or_barrier,s4aq7b,sect4a_harvestw2,s4aq7b,sect4a_harvestw2,9,9,PATEIENT'S HOME,,,truncated_after_10_per_candidate
