download_priority_order,queue_role,country,wave,idno,actual_member_name,variable_name,variable_role,raw_variable_label,has_value_labels,row_count,nonmissing_count,missing_count,distinct_nonmissing_count,duplicate_if_key_count,zero_count,negative_count,positive_count,numeric_min,numeric_max,top_values,profile_status
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11c1_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,5824,5824,0,332,,142,0,5682,0,5180,0=0. Moved:142; 18:64; 60:61; 632:56; 1516:54; 284:50; 526:50; 364:48; 560:42; 1040:40,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11c1_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,5824,5824,0,2869,2955,0,0,5824,10009,370040,90036:10; 50080:9; 70117:8; 90095:8; 300226:7; 70111:7; 300221:7; 70116:7; 50131:7; 310099:7,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11c_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,187862,187862,0,402,,13571,0,174291,0,7586,0:13571; 634:1517; 284:1189; 1354:1189; 18:1189; 100:1148; 156:1066; 516:1066; 526:1066; 296:984,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11c_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,187862,187862,0,4582,183280,0,0,187862,10001,370040,10001:41; 10002:41; 10003:41; 10004:41; 10005:41; 10008:41; 10009:41; 10010:41; 10011:41; 10012:41,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11d_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,77894,77894,0,402,,5627,0,72267,0,7586,0:5627; 634:629; 284:493; 1354:493; 18:493; 100:476; 156:442; 516:442; 526:442; 296:408,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11d_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,77894,77894,0,4582,73312,0,0,77894,10001,370040,10001:17; 10002:17; 10003:17; 10004:17; 10005:17; 10008:17; 10009:17; 10010:17; 10011:17; 10012:17,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11e_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,9164,9164,0,402,,662,0,8502,0,7586,0:662; 634:74; 284:58; 1354:58; 18:58; 100:56; 156:52; 516:52; 526:52; 296:48,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11e_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,9164,9164,0,4582,4582,0,0,9164,10001,370040,10001:2; 10002:2; 10003:2; 10004:2; 10005:2; 10008:2; 10009:2; 10010:2; 10011:2; 10012:2,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11e_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,11840,11840,0,330,,249,0,11591,0,5180,0=0. Moved:249; 1516:163; 284:126; 18:117; 526:97; 1354:97; 296:94; 954:90; 60:88; 1870:88,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11e_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,11840,11840,0,2845,8995,0,0,11840,10009,370040,90036:15; 140013:15; 190035:15; 140045:15; 60052:15; 140004:14; 140048:14; 290103:14; 140050:14; 160056:14,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11f_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,11830,11830,0,330,,247,0,11583,0,5180,0=0. Moved:247; 1516:163; 284:126; 18:117; 526:97; 1354:97; 296:94; 954:90; 60:88; 1870:88,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11f_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,11830,11830,0,2844,8986,0,0,11830,10009,370040,190035:15; 140045:15; 60052:15; 90036:15; 140013:15; 140048:14; 290103:14; 160056:14; 140050:14; 160057:14,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11i_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,69275,69275,0,349,,1633,0,67642,0,5180,0=0. Moved:1633; 18:667; 284:667; 100:621; 1354:575; 526:529; 634:483; 1516:460; 364:460; 240:460,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11i_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,69275,69275,0,3012,66263,0,0,69275,10009,370040,370040:23; 10009:23; 10011:23; 10012:23; 360062:23; 360063:23; 360064:23; 360065:23; 360066:23; 360067:23,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11j_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,27197,27197,0,350,,648,0,26549,0,5180,0=0. Moved:648; 18:261; 284:261; 100:243; 1354:225; 526:207; 634:189; 1516:180; 240:180; 364:180,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11j_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,27197,27197,0,3022,24175,0,0,27197,10009,370040,370040:9; 10009:9; 10011:9; 10012:9; 10013:9; 10015:9; 10016:9; 10017:9; 10018:9; 10019:9,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11k_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,24159,24159,0,349,,568,0,23591,0,5180,0=0. Moved:568; 18:232; 284:232; 100:216; 1354:200; 526:184; 634:168; 1516:160; 240:160; 364:160,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11k_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,24159,24159,0,3020,21139,0,0,24159,10009,370040,370040:8; 10009:8; 10011:8; 10012:8; 10013:8; 10015:8; 10016:8; 10017:8; 10018:8; 10019:8,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11l1_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,36239,36239,0,349,,852,0,35387,0,5180,0=0. Moved:852; 18:348; 284:348; 100:324; 1354:300; 526:276; 634:252; 1516:240; 240:240; 364:240,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11l1_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,36239,36239,0,3020,33219,0,0,36239,10009,370040,370040:12; 10009:12; 10011:12; 10012:12; 10013:12; 10015:12; 10016:12; 10017:12; 10018:12; 10019:12,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11l2_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,42279,42279,0,349,,994,0,41285,0,5180,0=0. Moved:994; 18:406; 284:406; 100:378; 1354:350; 526:322; 634:294; 1516:280; 240:280; 364:280,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect11l2_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,42279,42279,0,3020,39259,0,0,42279,10009,370040,370040:14; 10009:14; 10011:14; 10012:14; 10013:14; 10015:14; 10016:14; 10017:14; 10018:14; 10019:14,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect12_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,4582,4582,0,402,,331,0,4251,0,7586,0:331; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect12_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4582,4582,0,4582,0,0,0,4582,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,unique_key_at_file_level
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect12_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,4793,4793,0,343,,146,0,4647,0,5180,0=0. Moved:146; 18:77; 1474:53; 240:51; 1040:50; 284:50; 1066:47; 942:44; 1516:43; 60:39,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect12_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4793,4793,0,2428,2365,0,0,4793,10009,370040,20020:10; 360033:9; 350026:9; 350043:9; 40201:9; 10078:8; 290117:8; 40102:8; 40197:7; 250017:7,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect13_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,4582,4582,0,402,,331,0,4251,0,7586,0:331; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect13_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4582,4582,0,4582,0,0,0,4582,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,unique_key_at_file_level
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect14_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,64148,64148,0,402,,4634,0,59514,0,7586,0:4634; 634:518; 284:406; 1354:406; 18:406; 100:392; 156:364; 516:364; 526:364; 296:336,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect14_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,64148,64148,0,4582,59566,0,0,64148,10001,370040,10001:14; 10002:14; 10003:14; 10004:14; 10005:14; 10008:14; 10009:14; 10010:14; 10011:14; 10012:14,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect15a_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,100804,100804,0,402,,7282,0,93522,0,7586,0:7282; 634:814; 284:638; 1354:638; 18:638; 100:616; 156:572; 516:572; 526:572; 296:528,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect15a_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,100804,100804,0,4582,96222,0,0,100804,10001,370040,10001:22; 10002:22; 10003:22; 10004:22; 10005:22; 10008:22; 10009:22; 10010:22; 10011:22; 10012:22,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect15b1_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,4582,4582,0,402,,331,0,4251,0,7586,0:331; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect15b1_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4582,4582,0,4582,0,0,0,4582,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,unique_key_at_file_level
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect15b2_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,798,798,0,293,,53,0,745,0,5180,0:53; 1040:13; 942:11; 1588:11; 898:11; 344:9; 2244:9; 1092:8; 1474:8; 1354:8,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect15b2_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,798,798,0,706,92,0,0,798,10012,370034,170055:5; 20075:4; 50133:4; 340028:4; 20006:3; 50132:3; 30102:3; 50114:3; 200123:3; 200143:3,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect15c_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,54984,54984,0,402,,3972,0,51012,0,7586,0:3972; 634:444; 284:348; 1354:348; 18:348; 100:336; 156:312; 516:312; 526:312; 296:288,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect15c_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,54984,54984,0,4582,50402,0,0,54984,10001,370040,10001:12; 10002:12; 10003:12; 10004:12; 10005:12; 10008:12; 10009:12; 10010:12; 10011:12; 10012:12,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect1_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,32827,32827,0,402,,2043,0,30784,0,7586,0:2043; 634:294; 1354:249; 18:246; 284:241; 526:229; 60:219; 594:203; 1516:201; 1304:199,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect1_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,32827,32827,0,4582,28245,0,0,32827,10001,370040,20075:34; 20087:32; 20071:29; 80107:28; 110085:28; 50159:24; 280121:24; 50110:23; 50080:23; 20074:23,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect1_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,32139,32139,0,402,,1832,0,30307,0,7586,0=0. Moved:1832; 634:273; 1354:245; 18:238; 284:236; 526:224; 60:208; 594:200; 898:199; 1516:193,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect1_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,32139,32139,0,4611,27528,0,0,32139,10001,370040,20075:35; 20087:32; 20071:29; 80107:28; 110085:28; 280121:24; 50110:23; 20074:23; 80023:22; 190014:22,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect2_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,26176,26176,0,402,,1559,0,24617,0,7586,0:1559; 634:235; 18:212; 284:205; 1354:200; 526:190; 60:175; 1304:174; 702:174; 1516:171,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect2_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,26176,26176,0,4582,21594,0,0,26176,10001,370040,20087:31; 20075:30; 20071:26; 80107:22; 50110:22; 110085:22; 190014:21; 350097:21; 50159:20; 50080:19,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect3_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,26176,26176,0,402,,1559,0,24617,0,7586,0:1559; 634:235; 18:212; 284:205; 1354:200; 526:190; 60:175; 1304:174; 702:174; 1516:171,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect3_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,26176,26176,0,4582,21594,0,0,26176,10001,370040,20087:31; 20075:30; 20071:26; 80107:22; 50110:22; 110085:22; 190014:21; 350097:21; 50159:20; 50080:19,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect3_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,26735,26735,0,400,,1480,0,25255,0,7586,0=0. Moved:1480; 634:218; 284:209; 1354:207; 18:205; 526:200; 594:177; 702:176; 60:170; 1516:168,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect3_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,26735,26735,0,4591,22144,0,0,26735,10001,370040,20087:31; 80107:28; 20075:27; 20071:27; 110085:23; 50110:22; 350097:21; 190014:21; 150003:21; 90067:20,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4a_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,26176,26176,0,402,,1559,0,24617,0,7586,0:1559; 634:235; 18:212; 284:205; 1354:200; 526:190; 60:175; 1304:174; 702:174; 1516:171,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4a_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,26176,26176,0,4582,21594,0,0,26176,10001,370040,20087:31; 20075:30; 20071:26; 80107:22; 50110:22; 110085:22; 190014:21; 350097:21; 50159:20; 50080:19,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4a_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,26871,26871,0,402,,1494,0,25377,0,7586,0=0. Moved:1494; 634:218; 284:209; 1354:207; 18:205; 526:200; 594:177; 702:176; 60:170; 1516:168,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4a_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,26871,26871,0,4611,22260,0,0,26871,10001,370040,20087:31; 80107:28; 20071:27; 20075:27; 110085:23; 50110:22; 190014:21; 350097:21; 150003:21; 90067:20,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4b_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,26176,26176,0,402,,1559,0,24617,0,7586,0:1559; 634:235; 18:212; 284:205; 1354:200; 526:190; 60:175; 1304:174; 702:174; 1516:171,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4b_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,26176,26176,0,4582,21594,0,0,26176,10001,370040,20087:31; 20075:30; 20071:26; 80107:22; 50110:22; 110085:22; 190014:21; 350097:21; 50159:20; 50080:19,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4b_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,26871,26871,0,402,,1494,0,25377,0,7586,0=0. Moved:1494; 634:218; 284:209; 1354:207; 18:205; 526:200; 594:177; 702:176; 60:170; 1516:168,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4b_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,26871,26871,0,4611,22260,0,0,26871,10001,370040,20087:31; 80107:28; 20071:27; 20075:27; 110085:23; 50110:22; 190014:21; 350097:21; 150003:21; 90067:20,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4c1_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,4611,4591,20,400,,296,0,4295,0,7586,0=0. Moved:296; 634:37; 1354:30; 18:29; 284:29; 100:29; 156:26; 526:26; 516:26; 296:24,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4c1_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4611,4611,0,4611,0,0,0,4611,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,unique_key_at_file_level
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4c2_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,900,900,0,280,,83,0,817,0,7586,0=0. Moved:83; 2194:13; 978:12; 954:11; 140:9; 2532:9; 1214:9; 60:9; 1066:9; 1956:8,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4c2_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,900,900,0,814,86,0,0,900,10005,370038,50016:3; 50153:3; 90092:3; 120064:3; 90089:3; 70066:3; 50019:3; 50011:3; 160111:3; 250010:3,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4c3_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,4611,4611,0,402,,298,0,4313,0,7586,0=0. Moved:298; 634:37; 1354:30; 100:29; 284:29; 18:29; 516:26; 526:26; 156:26; 296:24,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect4c3_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4611,4611,0,4611,0,0,0,4611,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,unique_key_at_file_level
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect5_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,188230,188230,0,400,,12136,0,176094,0,7586,0=0. Moved:12136; 634:1517; 1354:1230; 284:1189; 100:1189; 18:1189; 156:1066; 516:1066; 526:1066; 296:984,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect5_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,188230,188230,0,4591,183639,0,0,188230,10001,370040,370040:41; 10001:41; 10002:41; 10003:41; 10004:41; 10005:41; 10006:41; 10008:41; 10009:41; 10010:41,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect6_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,25737,25737,0,402,,1520,0,24217,0,7586,0:1520; 634:242; 1354:208; 18:203; 284:183; 60:183; 898:178; 526:174; 594:171; 100:169,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect6_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,25737,25737,0,4582,21155,0,0,25737,10001,370040,20075:34; 20087:32; 20071:29; 80107:27; 110085:27; 20074:23; 250033:22; 250069:22; 50110:22; 250067:22,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect6a_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,4582,4582,0,402,,331,0,4251,0,7586,0:331; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect6a_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4582,4582,0,4582,0,0,0,4582,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,unique_key_at_file_level
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect6b_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,0,45820,45820,0,402,,3310,0,42510,0,7586,0:3310; 634:370; 284:290; 1354:290; 18:290; 100:280; 156:260; 516:260; 526:260; 296:240,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect6b_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,45820,45820,0,4582,41238,0,0,45820,10001,370040,10001:10; 10002:10; 10003:10; 10004:10; 10005:10; 10008:10; 10009:10; 10010:10; 10011:10; 10012:10,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect7a_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,41318,41318,0,400,,2664,0,38654,0,7586,0=0. Moved:2664; 634:333; 1354:270; 284:261; 100:261; 18:261; 156:234; 516:234; 526:234; 296:216,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect7a_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,41318,41318,0,4591,36727,0,0,41318,10001,370040,370040:9; 10001:9; 10002:9; 10003:9; 10004:9; 10005:9; 10006:9; 10008:9; 10009:9; 10010:9,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect7b_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,532555,532555,0,400,,34336,0,498219,0,7586,0=0. Moved:34336; 634:4292; 1354:3480; 284:3364; 100:3364; 18:3364; 156:3016; 516:3016; 526:3016; 296:2784,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect7b_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,532555,532555,0,4591,527964,0,0,532555,10001,370040,370040:116; 10001:116; 10002:116; 10003:116; 10004:116; 10005:116; 10006:116; 10008:116; 10009:116; 10010:116,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect8a_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,18363,18363,0,400,,1184,0,17179,0,7586,0=0. Moved:1184; 634:148; 1354:120; 284:116; 100:116; 18:116; 156:104; 516:104; 526:104; 296:96,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect8a_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,18363,18363,0,4591,13772,0,0,18363,10001,370040,370040:4; 10001:4; 10002:4; 10003:4; 10004:4; 10005:4; 10006:4; 10008:4; 10009:4; 10010:4,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect8b_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,137729,137729,0,400,,8880,0,128849,0,7586,0=0. Moved:8880; 634:1110; 1354:900; 284:870; 100:870; 18:870; 156:780; 516:780; 526:780; 296:720,geography_variable_present_needs_linkage_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect8b_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,137729,137729,0,4591,133138,0,0,137729,10001,370040,370040:30; 10001:30; 10002:30; 10003:30; 10004:30; 10005:30; 10006:30; 10008:30; 10009:30; 10010:30,repeated_key_requires_secondary_line_key
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect8c_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,1,188230,188230,0,400,,12136,0,176094,0,7586,0=0. Moved:12136; 634:1517; 1354:1230; 284:1189; 100:1189; 18:1189; 156:1066; 516:1066; 526:1066; 296:984,geography_variable_present_needs_linkage_review
