download_rank,country,wave,idno,requirement_review_order,requirement,requirement_role,candidate_rank,file_name,variable_name,variable_label,match_score,current_verification_status,minimum_batch_review_status,fill_raw_file_used,fill_raw_variable_used,fill_variable_label_verified,fill_value_distribution_checked,fill_missing_codes_documented,fill_unit_recall_period_documented,fill_merge_key_or_level_verified,fill_skip_pattern_checked,fill_promote_variable,review_notes
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,4,cons_agg_wave2_visit1,nfdfoth,Expenditures on frequent non-food not mentioned elsewhere,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,5,cons_agg_wave2_visit2,nfdfoth,Expenditures on frequent non-food not mentioned elsewhere,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,6,cons_agg_wave2_visit1,fdfishpr,Fish and seafood auto-consumption,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,7,cons_agg_wave2_visit1,fdothpr,Food items not mentioned above auto-consumption,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,8,cons_agg_wave2_visit1,fdrestby,Food consumed in restaurants & canteens purchased,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,9,cons_agg_wave2_visit2,fdfishpr,Fish and seafood auto-consumption,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,10,cons_agg_wave2_visit2,fdothpr,Food items not mentioned above auto-consumption,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,11,cons_agg_wave2_visit2,fdrestby,Food consumed in restaurants & canteens purchased,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,3,consumption_or_income,financial_denominator_gate,12,sect8a_plantingw2,ea,EA CODE,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,4,oop_health_expenditure,financial_outcome_gate,1,sect4a_harvestw2,s4aq20,WHO PAID FOR MOST OF YOUR HEALTH EXPENSES INCLUDING CONSULTATION/HOSPITAL STAY?,23,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,4,oop_health_expenditure,financial_outcome_gate,2,sect4a_harvestw2,s4aq20b,WHO PAID FOR MOST OF YOUR HEALTH EXPENSES (OTHER SPECIFY),23,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,4,oop_health_expenditure,financial_outcome_gate,3,sect4a_harvestw2,s4aq13,DID YOU SPEND ANY MONEY ON DRUGS/MEDICINE OVER THE COUNTER?(NAIRA),16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,4,oop_health_expenditure,financial_outcome_gate,4,sect4a_harvestw2,s4aq35a,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK YOU CAN DO AT HOME?,12,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,4,oop_health_expenditure,financial_outcome_gate,5,sect4a_harvestw2,s4aq35b,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK YOU CAN DO AT SCHOOL?,12,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,4,oop_health_expenditure,financial_outcome_gate,6,sect4a_harvestw2,s4aq35c,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK YOU CAN DO AT WORK?,12,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,1,sect4a_harvestw2,s4aq15,"DURING LAST 12 MONTHS, WERE YOU ADMITTED TO A HOSPITAL/HEALTH FACILITY?",21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,2,sect4a_harvestw2,s4aq16,HOW MANY NIGHTS DID YOU STAY IN HOSPITAL/HEALTH FACILITY(NIGHTS),21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,3,sect4a_harvestw2,s4aq17,HOW MUCH DID YOU PAY FOR STAYING IN A HOSPITAL OR HEALTH FACILITY?(NAIRA),21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,4,sect4a_harvestw2,s4aq1,DURING PAST 4 WEEKS HAVE YOU CONSULTED A HEALTH PRACTIONER?,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,5,sect4a_harvestw2,s4aq3,DURING THE PAST 4 WEEKS HAVE YOU SUFFERED FROM AN ILLNESS OR INJURY?,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,6,sect4a_harvestw2,s4aq20,WHO PAID FOR MOST OF YOUR HEALTH EXPENSES INCLUDING CONSULTATION/HOSPITAL STAY?,14,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,7,sect4a_harvestw2,s4aq6a,WHOM DID YOU CONSULT FOR THIS ILLNESS/INJURY IN THE LAST 4 WEEKS?(1ST),14,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,8,sect4a_harvestw2,s4aq6b,WHOM DID YOU CONSULT FOR THIS ILLNESS/INJURY IN THE LAST 4 WEEKS?(2ND),14,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,9,sect4a_harvestw2,s4aq6c,WHOM DID YOU CONSULT FOR THIS ILLNESS/INJURY?(OTHER SPECIFY),14,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,10,secta7_harvestw2,cost_cd,ITEM CODE,8,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,11,secta7_harvestw2,cost_desc,ITEM DESC,8,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,5,health_need_and_access,access_outcome_gate,12,sect4b_harvestw2,s4bq3,DID YOU REGULARLY GO TO A HEALTH CLINIC WHEN YOU WERE PREGNANT?,8,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,1,secta_harvestw2,saq14ah,START TIME OF FIRST INTERVIEW - HOUR,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,2,secta_harvestw2,saq14am,START TIME OF FIRST INTERVIEW - MINUTES,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,3,secta_harvestw2,saq14bh,END TIME OF FIRST INTERVIEW - HOUR,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,4,secta_harvestw2,saq14bm,END TIME OF FIRST INTERVIEW - MINUTE,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,5,secta_harvestw2,saq18ah,START TIME OF SECOND INTERVIEW - HOUR,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,6,secta_harvestw2,saq18am,START TIME OF SECOND INTERVIEW - MINUTE,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,7,secta_harvestw2,saq18bh,END TIME OF SECOND INTERVIEW - HOUR,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,8,secta_harvestw2,saq18bm,END TIME OF SECOND INTERVIEW - MINUTE,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,9,secta_harvestw2,saq22ah,START TIME OF THIRD INTERVIEW - HOUR,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,10,secta_harvestw2,saq22am,START TIME OF THIRD INTERVIEW - MINUTE,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,11,secta_harvestw2,saq22bh,END TIME OF THIRD INTERVIEW - HOUR,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,6,survey_timing,climate_timing_gate,12,secta_harvestw2,saq22bm,END TIME OF THIRD INTERVIEW - MINUTE,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,1,NGA_HouseholdGeovars_Y2,LAT_DD_MOD,EA Latitude (offset),17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,2,NGA_HouseholdGeovars_Y2,LON_DD_MOD,EA Longitude (offset),17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,3,cons_agg_wave2_visit1,ea,Enumeration area,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,4,cons_agg_wave2_visit2,ea,Enumeration area,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,5,HHTrack,ea,ea code,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,6,HHTrack,lga,lga code,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,7,HHTrack,state,state code,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,8,HHTrack,zone,zone,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,9,secta_harvestw2,ea,EA CODE,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,10,secta_harvestw2,lga,LGA CODE,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,11,secta_harvestw2,state,STATE CODE,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,7,climate_geography,climate_geography_gate,12,secta_harvestw2,zone,ZONE,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,1,sect11a_plantingw3,hhid,HOUSEHOLD IDENTIFICATION,38,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,2,sect1_plantingw3,hhid,HOUSEHOLD IDENTIFICATION,38,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,3,sect11a1_plantingw3,hhid,HOUSEHOLD IDENTIFICATION,38,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,4,sect12_plantingw3,hhid,HOUSEHOLD IDENTIFICATION,38,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,5,sect1_harvestw3,hhid,HOUSEHOLD IDENTIFICATION,38,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,6,secta10_harvestw3,hhid,HOUSEHOLD IDENTIFICATION,38,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,7,sect7a_plantingw3,hhid,HOUSEHOLD IDENTIFICATION,29,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,8,sect7b_plantingw3,hhid,HOUSEHOLD IDENTIFICATION,29,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,9,sect10b_harvestw3,hhid,HOUSEHOLD IDENTIFICATION,29,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,10,HHTrack,hhid,HOUSEHOLD IDENTIFICATION,29,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,11,secta_harvestw3,hhid,HOUSEHOLD IDENTIFICATION,29,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,1,household_person_keys,merge_key_gate,12,secta_plantingw3,hhid,HOUSEHOLD IDENTIFICATION,29,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,1,sectc1_harvestw3,ea,Enumeration Area (EA),19,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,2,sectc2_harvestw3,ea,Enumeration Area (EA),19,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,3,cons_agg_wave3_visit1,ea,Enumeration area,19,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,4,cons_agg_wave3_visit2,ea,Enumeration area,19,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,5,cons_agg_wave3_visit1,hhweight,Household cross sect weight,18,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,6,cons_agg_wave3_visit2,hhweight,Household cross sect weight,18,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,7,HHTrack,wt_combined,Combined Wave 1 & Wave 2 household weight (hhs interviewed in both W1 & W2,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,8,HHTrack,wt_w1_w2_w3,"Combined Wave 1, 2, & 3 household weight (hhs interviewed in W1, W2, & W3)",15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,9,HHTrack,wt_w1_w3,Combined Wave 1 & Wave 3 household weight (hhs interviewed in both W1 & W3),15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,10,HHTrack,wt_w1v1,Wave 1 Visit 1 (PP) household weight,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,11,HHTrack,wt_w1v2,Wave 1 Visit 2 (PH) household weight,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2,weights_and_design,survey_design_gate,12,HHTrack,wt_w2_w3,Combined Wave 2 & Wave 3 household weight (hhs interviewed in both W2 & W3),15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,1,cons_agg_wave3_visit1,totcons,Total consumption per capita,28,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,2,cons_agg_wave3_visit2,totcons,Total consumption per capita,28,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,3,cons_agg_wave3_visit1,nfdfoth,Expenditures on frequent non-food not mentioned elsewhere,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,4,cons_agg_wave3_visit2,nfdfoth,Expenditures on frequent non-food not mentioned elsewhere,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,5,cons_agg_wave3_visit1,fdfishpr,Fish and seafood auto-consumption,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,6,cons_agg_wave3_visit1,fdothpr,Food items not mentioned above auto-consumption,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,7,cons_agg_wave3_visit1,fdrestby,Food consumed in restaurants & canteens purchased,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,8,cons_agg_wave3_visit2,fdfishpr,Fish and seafood auto-consumption,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,9,cons_agg_wave3_visit2,fdothpr,Food items not mentioned above auto-consumption,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,10,cons_agg_wave3_visit2,fdrestby,Food consumed in restaurants & canteens purchased,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,11,sect8a_plantingw3,ea,EA CODE,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,3,consumption_or_income,financial_denominator_gate,12,sect8a_plantingw3,hhid,HOUSEHOLD IDENTIFICATION,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,4,oop_health_expenditure,financial_outcome_gate,1,sect4a_harvestw3,s4aq20,WHO PAID FOR MOST OF [NAME]'S HEALTH EXPENSES?,23,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,4,oop_health_expenditure,financial_outcome_gate,2,sect4a_harvestw3,s4aq20b,WHO PAID FOR MOST OF [NAME]'S HEALTH EXPENSES? (OTHER SPECIFY),23,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,4,oop_health_expenditure,financial_outcome_gate,3,sect4a_harvestw3,s4aq13,DID [NAME] SPEND ANY MONEY ON DRUGS/MEDICINE OVER THE COUNTER?,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,4,oop_health_expenditure,financial_outcome_gate,4,sect4a_harvestw3,s4aq35a,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK [NAME] CAN DO AT HOME?,12,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,4,oop_health_expenditure,financial_outcome_gate,5,sect4a_harvestw3,s4aq35b,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK [NAME] CAN DO AT SCHOOL?,12,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,4,oop_health_expenditure,financial_outcome_gate,6,sect4a_harvestw3,s4aq35c,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK [NAME] CAN DO AT WORK?,12,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,1,sect4a_harvestw3,s4aq15,"DURING LAST 12 MONTHS, WAS [NAME] ADMITTED TO A HOSPITAL/HEALTH FACILITY?",21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,2,sect4a_harvestw3,s4aq16,HOW MANY NIGHTS DID [NAME] STAY IN HOSPITAL/HEALTH FACILITY?,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,3,sect4a_harvestw3,s4aq17,HOW MUCH DID [NAME] PAY FOR STAYING IN A HOSPITAL/HEALTH FACILITY? (NAIRA),21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,4,sect4a_harvestw3,s4aq1,DURING PAST 4 WEEKS HAS [NAME] CONSULTED A HEALTH PRACTIONER?,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,5,sect4a_harvestw3,s4aq6a,WHOM DID [NAME] CONSULT FOR THIS ILLNESS/INJURY?(1ST),14,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,6,sect4a_harvestw3,s4aq6a_os,WHOM DID [NAME] CONSULT FOR THIS ILLNESS/INJURY?(1ST)(OTHER SPECIFY),14,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,7,sect4a_harvestw3,s4aq6b,WHOM DID [NAME] CONSULT FOR THIS ILLNESS/INJURY?(2ND),14,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,8,sect4a_harvestw3,s4aq6b_os,WHOM DID [NAME] CONSULT FOR THIS ILLNESS/INJURY?(2ND)(OTHER SPECIFY),14,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,5,health_need_and_access,access_outcome_gate,9,sect4a_harvestw3,s4aq3,DURING THE PAST 4 WEEKS HAS [NAME] SUFFERED FROM AN ILLNESS/INJURY?,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
