country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q59,Payment for medicines,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q60,Payment for laboratory,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q61,Payment for transport,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q63,Cost of medicine without prescription,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q70,Payment total,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q71,Extra payment,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q72,Extra payment was requested/voluntary,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q73,Payment for medicines,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q74,Payment for laboratory,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q75,Payment for transport,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q76,Payment during hospital stay,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q79,Payment total,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q80,Extra payment,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q81,Extra payment requested/voluntary,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q82,Payment for medicines,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q83,Payment for laboratory,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
,,,,temp\raw_extracted\lsms_2012_eng_7631729d2caf\LSMS 2012_eng\Data_LSMS 2012\modul_9A_health.sav,M9A_Q84,Payment for transport,oop_health_expenditure,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=oop_health_expenditure; dtype=float64; extracted_from=temp\raw_downloads\ALB_2012_LSMS_v01_M_v01_A_PUF\lsms_2012_eng.rar
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q16,Amount paid for all costs associated with outpatent visits,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q20,Amount paid for medicines,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q22,Amount paid for lab work,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q23,Amount paid for transport,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q28,Amount paid,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q32,Amount paid for medicines,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q34,Amount paid for laboratory work,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q35,Amount paid for transport,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q38,Amount paid for all costs associated,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q41,Amount paid for medicines,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q42,Amount paid for lab work,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q43,Amount paid for transport,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q46,Amount paid,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q49,Amount paid for medicines,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q50,Amount paid for lab work,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q51,Amount paid for transport,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q54,Amount paid for all costs associated,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q57,Amount paid for medicines,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q58,Amount paid for lab work,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q59,Amount paid for transport,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q61,Amount paid for all drugs in past 4 weeks,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q68,Amount paid for hospital stays,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q71,Amount paid for medicines,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q72,Amount paid for lab work,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q73,Amount paid for transport,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q76,Amount paid,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q79,Amount paid for medicine,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q80,Amount paid for lab work,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,healthA_cl,m9a_q81,Amount paid for transport,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q24a,"3.24a.[NOM] a effectué dépenses de trans en santé (ambulances,...)?",oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q24b,3.24b.Quel est le montant depensé?,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q27,"3.27. Montant dépensé durant les 12 derniers mois pour des béquilles, etc.",oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q29,3.29. Quel est le montant des dépenses de vaccination?,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q30,3.30. Quel est le montant des dépenses de circoncision?,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q31,3.31. Quel est le montant des dépenses de bilan de santé (check up)?,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q32,3.32.  [NOM] est-il couvert par une assurance maladie?,health_insurance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=health_insurance; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q34,3.34. Qui parraine/finance l'assurance maladie de [NOM]?,health_insurance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=health_insurance; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q36,"3.36.[NOM] bénéficie d'1e prise charge particulière (Mutuelle, consul. gratui.)?",health_insurance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=health_insurance; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q37__1,3.37 De quelle prise en charge s'agit-il?:Mutuelle,health_insurance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=health_insurance; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q48,3.48. Quel est le montant des dépenses de l’accouchement ?,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s03_me_ben2021,s03q51,3.51.Quel a été le montant des dépenses pour chaque visite prénatale?,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s14b_me_ben2021,s14bq05__13,14B.05.13. Stratégie adoptée : Réduction des dépenses de santé/d'éducation,oop_health_expenditure,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 14b. Shocks and coping strategies - Other shocks and coping strategies
Benin,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,BEN_2021_EHCVM-2_v01_M,s17_me_ben2021,s17q61,17.61. Combien avez-vous payé pour ces soins au cours des 12 derniers mois?,oop_health_expenditure,agriculture/plot,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 17 - Livestock
Bulgaria,Integrated Household Survey 1995,1995,BGR_1995_IHS_v01_M,FILE52V0,d_consul,19. Cost of consultation,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 25 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1995,1995,BGR_1995_IHS_v01_M,FILE52V0,d_drugs,22. Cost of drugs,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 25 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1995,1995,BGR_1995_IHS_v01_M,FILE52V0,d_tests,20. Cost of test,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 25 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1995,1995,BGR_1995_IHS_v01_M,FILE52V0,d_treat,21. Cost of treatment,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 25 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1995,1995,BGR_1995_IHS_v01_M,FILE52V0,mc_treat,6. Monthly cost of the treatment,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 25 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1997,1997,BGR_1997_IHS_v01_M,FILE52V0,d_consul,20. Cost of consultation,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 26 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1997,1997,BGR_1997_IHS_v01_M,FILE52V0,d_drugs,23. Cost of drugs,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 26 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1997,1997,BGR_1997_IHS_v01_M,FILE52V0,d_tests,21. Cost of test,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 26 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1997,1997,BGR_1997_IHS_v01_M,FILE52V0,d_treat,22. Cost of treatment,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 26 of the survey questionnaire."
Bulgaria,Integrated Household Survey 1997,1997,BGR_1997_IHS_v01_M,FILE52V0,mc_treat,6. Monthly cost of the treatment,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=oop_health_expenditure; file_description=Data collected using Section 10 (Health Status), questions 1 to 26 of the survey questionnaire."
Côte d'Ivoire,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,CIV_2021_EHCVM-2_v01_M,s03_me_civ2021,s03q24a,"3.24a.[NOM] a effectué dépenses de trans en santé (ambulances,...)?",oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
Côte d'Ivoire,"Enquête Harmonisée sur le Conditions de Vie des Ménages, 2021-2022",2021-2022,CIV_2021_EHCVM-2_v01_M,s03_me_civ2021,s03q24b,3.24b.Quel est le montant depensé?,oop_health_expenditure,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=oop_health_expenditure; file_description=Section 3 - General health
