probe_time,download_rank,country,wave,idno,catalog_id,sample_file_rank,file_id,file_name,file_description,route_name,route_role,url,request_attempted,http_status,final_url,content_type,content_length_header,content_disposition,bytes_read,truncated,content_sha256_limited,route_classification,raw_payload_candidate,access_gate_detected,data_dictionary_html_detected,evidence_flags,next_action,data_write_gate_status,modeling_gate_status
2026-07-10T08:07:01+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,3,F73,sect4a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 4A (Health). The data also contains geographic area identification variables.",index_catalog_download_file_id_filename_query,index.php numeric catalog file-id route with filename query,https://microdata.worldbank.org/index.php/catalog/1952/download/F73?file_name=sect4a_harvestw2,1,404,https://microdata.worldbank.org/index.php/catalog/1952/download/F73?file_name=sect4a_harvestw2,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:01+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,3,F73,sect4a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 4A (Health). The data also contains geographic area identification variables.",catalog_data_dictionary_file_id_filename_query,numeric catalog data-dictionary file page,https://microdata.worldbank.org/catalog/1952/data-dictionary/F73?file_name=sect4a_harvestw2,1,200,https://microdata.worldbank.org/catalog/1952/data-dictionary/F73?file_name=sect4a_harvestw2,text/html; charset=UTF-8,,,173751,0,fc148e12d4e9b5b9ff8bf7819b7985209a3ce2da39393bc90b7ae648686733e3,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:02+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,3,F73,sect4a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 4A (Health). The data also contains geographic area identification variables.",index_catalog_data_dictionary_file_id_filename_query,index.php numeric catalog data-dictionary file page,https://microdata.worldbank.org/index.php/catalog/1952/data-dictionary/F73?file_name=sect4a_harvestw2,1,200,https://microdata.worldbank.org/index.php/catalog/1952/data-dictionary/F73?file_name=sect4a_harvestw2,text/html; charset=UTF-8,,,173751,0,8793a90234949d4a4c2885be61f632986b9f2e8be6525123edc0c0362abc3372,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:02+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,4,F20,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",catalog_download_file_id_path,numeric catalog file-id download path,https://microdata.worldbank.org/catalog/1952/download/F20,1,404,https://microdata.worldbank.org/catalog/1952/download/F20,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:02+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,4,F20,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",index_catalog_download_file_id_path,index.php numeric catalog file-id download path,https://microdata.worldbank.org/index.php/catalog/1952/download/F20,1,404,https://microdata.worldbank.org/index.php/catalog/1952/download/F20,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:03+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,4,F20,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",catalog_download_file_id_filename_query,numeric catalog file-id route with filename query,https://microdata.worldbank.org/catalog/1952/download/F20?file_name=sect1_plantingw2,1,404,https://microdata.worldbank.org/catalog/1952/download/F20?file_name=sect1_plantingw2,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:03+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,4,F20,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",index_catalog_download_file_id_filename_query,index.php numeric catalog file-id route with filename query,https://microdata.worldbank.org/index.php/catalog/1952/download/F20?file_name=sect1_plantingw2,1,404,https://microdata.worldbank.org/index.php/catalog/1952/download/F20?file_name=sect1_plantingw2,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:03+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,4,F20,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",catalog_data_dictionary_file_id_filename_query,numeric catalog data-dictionary file page,https://microdata.worldbank.org/catalog/1952/data-dictionary/F20?file_name=sect1_plantingw2,1,200,https://microdata.worldbank.org/catalog/1952/data-dictionary/F20?file_name=sect1_plantingw2,text/html; charset=UTF-8,,,147820,0,a974f293854634a311f8e72c9172b171c3c5c60e12fa9463fc037190cfaf09fa,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:04+00:00,3,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,4,F20,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",index_catalog_data_dictionary_file_id_filename_query,index.php numeric catalog data-dictionary file page,https://microdata.worldbank.org/index.php/catalog/1952/data-dictionary/F20?file_name=sect1_plantingw2,1,200,https://microdata.worldbank.org/index.php/catalog/1952/data-dictionary/F20?file_name=sect1_plantingw2,text/html; charset=UTF-8,,,147820,0,de6e3e914466f9baf7fe8ff1189adaf94effed210a8aa20428f01d9e577dcc34,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:04+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,1,F40,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date joined household if new, migration - collected through Post-Harvest Household Questionnaire, Section 1 (Household Roster)",catalog_download_file_id_path,numeric catalog file-id download path,https://microdata.worldbank.org/catalog/2734/download/F40,1,404,https://microdata.worldbank.org/catalog/2734/download/F40,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:04+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,1,F40,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date joined household if new, migration - collected through Post-Harvest Household Questionnaire, Section 1 (Household Roster)",index_catalog_download_file_id_path,index.php numeric catalog file-id download path,https://microdata.worldbank.org/index.php/catalog/2734/download/F40,1,404,https://microdata.worldbank.org/index.php/catalog/2734/download/F40,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:05+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,1,F40,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date joined household if new, migration - collected through Post-Harvest Household Questionnaire, Section 1 (Household Roster)",catalog_download_file_id_filename_query,numeric catalog file-id route with filename query,https://microdata.worldbank.org/catalog/2734/download/F40?file_name=sect1_harvestw3,1,404,https://microdata.worldbank.org/catalog/2734/download/F40?file_name=sect1_harvestw3,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:05+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,1,F40,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date joined household if new, migration - collected through Post-Harvest Household Questionnaire, Section 1 (Household Roster)",index_catalog_download_file_id_filename_query,index.php numeric catalog file-id route with filename query,https://microdata.worldbank.org/index.php/catalog/2734/download/F40?file_name=sect1_harvestw3,1,404,https://microdata.worldbank.org/index.php/catalog/2734/download/F40?file_name=sect1_harvestw3,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:05+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,1,F40,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date joined household if new, migration - collected through Post-Harvest Household Questionnaire, Section 1 (Household Roster)",catalog_data_dictionary_file_id_filename_query,numeric catalog data-dictionary file page,https://microdata.worldbank.org/catalog/2734/data-dictionary/F40?file_name=sect1_harvestw3,1,200,https://microdata.worldbank.org/catalog/2734/data-dictionary/F40?file_name=sect1_harvestw3,text/html; charset=UTF-8,,,144783,0,d74914e3594b0dde98058c4f6954fb55c83ccaaa79991accbd9da0dd15bdd470,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:06+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,1,F40,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date joined household if new, migration - collected through Post-Harvest Household Questionnaire, Section 1 (Household Roster)",index_catalog_data_dictionary_file_id_filename_query,index.php numeric catalog data-dictionary file page,https://microdata.worldbank.org/index.php/catalog/2734/data-dictionary/F40?file_name=sect1_harvestw3,1,200,https://microdata.worldbank.org/index.php/catalog/2734/data-dictionary/F40?file_name=sect1_harvestw3,text/html; charset=UTF-8,,,144783,0,e6b974b705611cd601656607ee24c15b241ed1bc1754a28d731b392079a7695c,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:06+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,2,F113,cons_agg_wave3_visit1,Consumption aggregate data (visit 1),catalog_download_file_id_path,numeric catalog file-id download path,https://microdata.worldbank.org/catalog/2734/download/F113,1,404,https://microdata.worldbank.org/catalog/2734/download/F113,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:06+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,2,F113,cons_agg_wave3_visit1,Consumption aggregate data (visit 1),index_catalog_download_file_id_path,index.php numeric catalog file-id download path,https://microdata.worldbank.org/index.php/catalog/2734/download/F113,1,404,https://microdata.worldbank.org/index.php/catalog/2734/download/F113,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:07+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,2,F113,cons_agg_wave3_visit1,Consumption aggregate data (visit 1),catalog_download_file_id_filename_query,numeric catalog file-id route with filename query,https://microdata.worldbank.org/catalog/2734/download/F113?file_name=cons_agg_wave3_visit1,1,404,https://microdata.worldbank.org/catalog/2734/download/F113?file_name=cons_agg_wave3_visit1,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:07+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,2,F113,cons_agg_wave3_visit1,Consumption aggregate data (visit 1),index_catalog_download_file_id_filename_query,index.php numeric catalog file-id route with filename query,https://microdata.worldbank.org/index.php/catalog/2734/download/F113?file_name=cons_agg_wave3_visit1,1,404,https://microdata.worldbank.org/index.php/catalog/2734/download/F113?file_name=cons_agg_wave3_visit1,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:08+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,2,F113,cons_agg_wave3_visit1,Consumption aggregate data (visit 1),catalog_data_dictionary_file_id_filename_query,numeric catalog data-dictionary file page,https://microdata.worldbank.org/catalog/2734/data-dictionary/F113?file_name=cons_agg_wave3_visit1,1,200,https://microdata.worldbank.org/catalog/2734/data-dictionary/F113?file_name=cons_agg_wave3_visit1,text/html; charset=UTF-8,,,166878,0,3d2399d123ae0a5dc5eccf516834e75875cf7adbc6fd89a244736360eb7a3758,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:08+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,2,F113,cons_agg_wave3_visit1,Consumption aggregate data (visit 1),index_catalog_data_dictionary_file_id_filename_query,index.php numeric catalog data-dictionary file page,https://microdata.worldbank.org/index.php/catalog/2734/data-dictionary/F113?file_name=cons_agg_wave3_visit1,1,200,https://microdata.worldbank.org/index.php/catalog/2734/data-dictionary/F113?file_name=cons_agg_wave3_visit1,text/html; charset=UTF-8,,,166878,0,3bf77ccc85ed2e06e8caac690ea2bcc34462723a4e998fcc23b6b20750e6d1f0,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:08+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,3,F43,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",catalog_download_file_id_path,numeric catalog file-id download path,https://microdata.worldbank.org/catalog/2734/download/F43,1,404,https://microdata.worldbank.org/catalog/2734/download/F43,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:08+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,3,F43,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",index_catalog_download_file_id_path,index.php numeric catalog file-id download path,https://microdata.worldbank.org/index.php/catalog/2734/download/F43,1,404,https://microdata.worldbank.org/index.php/catalog/2734/download/F43,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:09+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,3,F43,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",catalog_download_file_id_filename_query,numeric catalog file-id route with filename query,https://microdata.worldbank.org/catalog/2734/download/F43?file_name=sect4a_harvestw3,1,404,https://microdata.worldbank.org/catalog/2734/download/F43?file_name=sect4a_harvestw3,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:09+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,3,F43,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",index_catalog_download_file_id_filename_query,index.php numeric catalog file-id route with filename query,https://microdata.worldbank.org/index.php/catalog/2734/download/F43?file_name=sect4a_harvestw3,1,404,https://microdata.worldbank.org/index.php/catalog/2734/download/F43?file_name=sect4a_harvestw3,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:10+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,3,F43,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",catalog_data_dictionary_file_id_filename_query,numeric catalog data-dictionary file page,https://microdata.worldbank.org/catalog/2734/data-dictionary/F43?file_name=sect4a_harvestw3,1,200,https://microdata.worldbank.org/catalog/2734/data-dictionary/F43?file_name=sect4a_harvestw3,text/html; charset=UTF-8,,,145529,0,423a95216e458bb87e349e1e90a046fbb25baf3c36f49c73901d3cb475030d1c,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:10+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,3,F43,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",index_catalog_data_dictionary_file_id_filename_query,index.php numeric catalog data-dictionary file page,https://microdata.worldbank.org/index.php/catalog/2734/data-dictionary/F43?file_name=sect4a_harvestw3,1,200,https://microdata.worldbank.org/index.php/catalog/2734/data-dictionary/F43?file_name=sect4a_harvestw3,text/html; charset=UTF-8,,,145529,0,7289ed56e3728b6637104466119b4e364cccb811fffc89de1cede98a24638724,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:11+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,4,F19,sect11a_plantingw3,"Plot level data on all plots owned and/or managed by the Household - collected through Post Planting Agriculture Questionnaire, Section 11A (Plot Roster), questions 1 and 2",catalog_download_file_id_path,numeric catalog file-id download path,https://microdata.worldbank.org/catalog/2734/download/F19,1,404,https://microdata.worldbank.org/catalog/2734/download/F19,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:11+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,4,F19,sect11a_plantingw3,"Plot level data on all plots owned and/or managed by the Household - collected through Post Planting Agriculture Questionnaire, Section 11A (Plot Roster), questions 1 and 2",index_catalog_download_file_id_path,index.php numeric catalog file-id download path,https://microdata.worldbank.org/index.php/catalog/2734/download/F19,1,404,https://microdata.worldbank.org/index.php/catalog/2734/download/F19,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:11+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,4,F19,sect11a_plantingw3,"Plot level data on all plots owned and/or managed by the Household - collected through Post Planting Agriculture Questionnaire, Section 11A (Plot Roster), questions 1 and 2",catalog_download_file_id_filename_query,numeric catalog file-id route with filename query,https://microdata.worldbank.org/catalog/2734/download/F19?file_name=sect11a_plantingw3,1,404,https://microdata.worldbank.org/catalog/2734/download/F19?file_name=sect11a_plantingw3,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:11+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,4,F19,sect11a_plantingw3,"Plot level data on all plots owned and/or managed by the Household - collected through Post Planting Agriculture Questionnaire, Section 11A (Plot Roster), questions 1 and 2",index_catalog_download_file_id_filename_query,index.php numeric catalog file-id route with filename query,https://microdata.worldbank.org/index.php/catalog/2734/download/F19?file_name=sect11a_plantingw3,1,404,https://microdata.worldbank.org/index.php/catalog/2734/download/F19?file_name=sect11a_plantingw3,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:12+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,4,F19,sect11a_plantingw3,"Plot level data on all plots owned and/or managed by the Household - collected through Post Planting Agriculture Questionnaire, Section 11A (Plot Roster), questions 1 and 2",catalog_data_dictionary_file_id_filename_query,numeric catalog data-dictionary file page,https://microdata.worldbank.org/catalog/2734/data-dictionary/F19?file_name=sect11a_plantingw3,1,200,https://microdata.worldbank.org/catalog/2734/data-dictionary/F19?file_name=sect11a_plantingw3,text/html; charset=UTF-8,,,69751,0,24373bba68201b43dbcd32333ba3110d919dfb68129889e7ee1085ce32074807,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:12+00:00,4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,4,F19,sect11a_plantingw3,"Plot level data on all plots owned and/or managed by the Household - collected through Post Planting Agriculture Questionnaire, Section 11A (Plot Roster), questions 1 and 2",index_catalog_data_dictionary_file_id_filename_query,index.php numeric catalog data-dictionary file page,https://microdata.worldbank.org/index.php/catalog/2734/data-dictionary/F19?file_name=sect11a_plantingw3,1,200,https://microdata.worldbank.org/index.php/catalog/2734/data-dictionary/F19?file_name=sect11a_plantingw3,text/html; charset=UTF-8,,,69751,0,de3c95fba383f3c8c11e764757532c827691431bf267e7e44b8ba8fb82e8678a,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
2026-07-10T08:07:12+00:00,5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,1,F2,NGA_HouseholdGeovariables_Y1,,catalog_download_file_id_path,numeric catalog file-id download path,https://microdata.worldbank.org/catalog/1002/download/F2,1,404,https://microdata.worldbank.org/catalog/1002/download/F2,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:12+00:00,5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,1,F2,NGA_HouseholdGeovariables_Y1,,index_catalog_download_file_id_path,index.php numeric catalog file-id download path,https://microdata.worldbank.org/index.php/catalog/1002/download/F2,1,404,https://microdata.worldbank.org/index.php/catalog/1002/download/F2,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:13+00:00,5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,1,F2,NGA_HouseholdGeovariables_Y1,,catalog_download_file_id_filename_query,numeric catalog file-id route with filename query,https://microdata.worldbank.org/catalog/1002/download/F2?file_name=NGA_HouseholdGeovariables_Y1,1,404,https://microdata.worldbank.org/catalog/1002/download/F2?file_name=NGA_HouseholdGeovariables_Y1,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:13+00:00,5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,1,F2,NGA_HouseholdGeovariables_Y1,,index_catalog_download_file_id_filename_query,index.php numeric catalog file-id route with filename query,https://microdata.worldbank.org/index.php/catalog/1002/download/F2?file_name=NGA_HouseholdGeovariables_Y1,1,404,https://microdata.worldbank.org/index.php/catalog/1002/download/F2?file_name=NGA_HouseholdGeovariables_Y1,text/html; charset=UTF-8,,,1190,0,397755d946611605bc16edd5e2417575aad30d5c0855c2d97452dda8860d223e,resource_http_error,0,0,0,html_response,Use official get-microdata workflow; this resource route did not expose public raw payload.,blocked_no_data_write,blocked
2026-07-10T08:07:13+00:00,5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,1,F2,NGA_HouseholdGeovariables_Y1,,catalog_data_dictionary_file_id_filename_query,numeric catalog data-dictionary file page,https://microdata.worldbank.org/catalog/1002/data-dictionary/F2?file_name=NGA_HouseholdGeovariables_Y1,1,200,https://microdata.worldbank.org/catalog/1002/data-dictionary/F2?file_name=NGA_HouseholdGeovariables_Y1,text/html; charset=UTF-8,,,121486,0,2908645760d88e0efc926847cd845bfa862d63b4a24bb1797edecfde9f9c46b6,resource_data_dictionary_html_not_raw,0,1,1,access_gate_language;data_dictionary_html;html_response,Use as metadata evidence only; raw package receipt remains missing.,blocked_no_data_write,blocked
