receipt_time,acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,resource_type,url,final_url,http_status,content_type,content_length,receipt_status,saved_path,bytes,sha256,required_for_core_public_documentation,access_gate_detected,login_link,register_link,metadata_links,notes
2026-07-09T19:57:04+00:00,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,data_dictionary_html,https://microdata.worldbank.org/catalog/2734/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/5_NGA_2015_GHSP-W3_v02_M/data_dictionary_html.html,123011,b6c39bc34bd5214d73b26124a8bc9c833f1a7416c6e06b3fdb7e575f7cc4732e,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2734/pdf-documentation;https://microdata.worldbank.org/metadata/export/2734/ddi;https://microdata.worldbank.org/metadata/export/2734/json;https://microdata.worldbank.org/catalog/2734/data-dictionary;https://microdata.worldbank.org/catalog/2734/related-materials;https://microdata.worldbank.org/catalog/2734/data-dictionary/F2?file_name=sect1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F3?file_name=sect3_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F4?file_name=sect4a_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F5?file_name=sect4b_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F6?file_name=sect4c1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F7?file_name=sect4c2_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F8?file_name=sect4c3_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F9?file_name=sect5_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F10?file_name=sect7a_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F12?file_name=sect8a_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F13?file_name=sect8b_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F14?file_name=sect8c_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F15?file_name=sect9_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F16?file_name=sect9b_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F17?file_name=sect11_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F18?file_name=sectaa_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F19?file_name=sect11a_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F20?file_name=sect11a1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F21?file_name=sect11b1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F22?file_name=sect11c1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F23?file_name=sect11e_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F24?file_name=sect11f_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F25?file_name=sect11i_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F26?file_name=sect11j_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F27?file_name=sect11k_plantingw3,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,related_materials_html,https://microdata.worldbank.org/catalog/2734/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/5_NGA_2015_GHSP-W3_v02_M/related_materials_html.html,175688,123fc08c28ca4a1c4073e95a16124381219b86240e6ccd8c56c4888c051aee38,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2734/pdf-documentation;https://microdata.worldbank.org/metadata/export/2734/ddi;https://microdata.worldbank.org/metadata/export/2734/json;https://microdata.worldbank.org/catalog/2734/data-dictionary;https://microdata.worldbank.org/catalog/2734/related-materials,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,get_microdata_html,https://microdata.worldbank.org/catalog/1002/get-microdata,https://microdata.worldbank.org/catalog/1002/get-microdata,200,text/html; charset=UTF-8,,saved_existing_access_probe,temp/source_snapshots/priority_official_raw_access/6_NGA_2010_GHSP-W1_v03_M/get_microdata.html,29474,963fc8252e3b360d235923b4c151db221674762b89077ebff83a33055bda445a,1,1,https://microdata.worldbank.org/catalog/1002/get-microdata,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/1002/pdf-documentation;https://microdata.worldbank.org/metadata/export/1002/ddi;https://microdata.worldbank.org/metadata/export/1002/json;https://microdata.worldbank.org/catalog/1002/data-dictionary;https://microdata.worldbank.org/catalog/1002/related-materials,existing priority official raw access probe snapshot reused
2026-07-09T19:57:04+00:00,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,pdf_documentation,https://microdata.worldbank.org/catalog/1002/pdf-documentation,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/6_NGA_2010_GHSP-W1_v03_M/pdf_documentation.pdf,1402128,2d779580c050b108cf03e9c50f03d0838aa265fe405185cfaec983020f85cbf2,0,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,ddi_metadata,https://microdata.worldbank.org/metadata/export/1002/ddi,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/6_NGA_2010_GHSP-W1_v03_M/ddi_metadata.xml,8781185,6efd964239d36b6f42e3c8a2fd45b4071fbbebcf40d51893d503c85cb7500c94,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,json_metadata,https://microdata.worldbank.org/metadata/export/1002/json,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/6_NGA_2010_GHSP-W1_v03_M/json_metadata.json,16868,c0192fc0cd82968049aafd13dab75ec52d31b0d9f4b7a17475b3228e65336c69,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,data_dictionary_html,https://microdata.worldbank.org/catalog/1002/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/6_NGA_2010_GHSP-W1_v03_M/data_dictionary_html.html,101731,5c9352935534a40ae13a4f772bbe5873c50e9204514c0634fc7a0c8c7020b05b,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1002/pdf-documentation;https://microdata.worldbank.org/metadata/export/1002/ddi;https://microdata.worldbank.org/metadata/export/1002/json;https://microdata.worldbank.org/catalog/1002/data-dictionary;https://microdata.worldbank.org/catalog/1002/related-materials;https://microdata.worldbank.org/catalog/1002/data-dictionary/F1?file_name=w1agnsconversion;https://microdata.worldbank.org/catalog/1002/data-dictionary/F2?file_name=NGA_HouseholdGeovariables_Y1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F3?file_name=NGA_PlotGeovariables_Y1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F4?file_name=secta1_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F5?file_name=secta2_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F6?file_name=secta3_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F7?file_name=secta5a_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F8?file_name=secta5b_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F9?file_name=secta6_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F10?file_name=secta7_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F11?file_name=secta8_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F12?file_name=secta9a1_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F13?file_name=secta9a2_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F14?file_name=secta9b1_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F15?file_name=secta9b2_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F16?file_name=secta10_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F17?file_name=secta41_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F18?file_name=secta42_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F19?file_name=sectaa_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F20?file_name=sectc_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F21?file_name=sectc1_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F22?file_name=sectc2_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F23?file_name=sectc3_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F24?file_name=sectc4_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F25?file_name=sectc5_harvestw1,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,related_materials_html,https://microdata.worldbank.org/catalog/1002/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/6_NGA_2010_GHSP-W1_v03_M/related_materials_html.html,166787,cbcc5c1f57257c64bf71b244cfc7cb82a5bd06b8d4d4281fe9be033800b21e56,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1002/pdf-documentation;https://microdata.worldbank.org/metadata/export/1002/ddi;https://microdata.worldbank.org/metadata/export/1002/json;https://microdata.worldbank.org/catalog/1002/data-dictionary;https://microdata.worldbank.org/catalog/1002/related-materials,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,get_microdata_html,https://microdata.worldbank.org/catalog/76/get-microdata,https://microdata.worldbank.org/catalog/76/get-microdata,200,text/html; charset=UTF-8,,saved_existing_access_probe,temp/source_snapshots/priority_official_raw_access/7_TZA_2008_NPS-R1_v03_M/get_microdata.html,29001,535ba3a9e1b923e9b131be03929f2c77433190b9ed294817e6f77cf8b706a3ca,1,1,https://microdata.worldbank.org/catalog/76/get-microdata,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/76/pdf-documentation;https://microdata.worldbank.org/metadata/export/76/ddi;https://microdata.worldbank.org/metadata/export/76/json;https://microdata.worldbank.org/catalog/76/data-dictionary;https://microdata.worldbank.org/catalog/76/related-materials,existing priority official raw access probe snapshot reused
2026-07-09T19:57:04+00:00,7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,pdf_documentation,https://microdata.worldbank.org/catalog/76/pdf-documentation,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/7_TZA_2008_NPS-R1_v03_M/pdf_documentation.pdf,113682,20a29e640c13ee99b2048187e9a144d5bff36e471f1a668bdabe05037aaea354,0,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,ddi_metadata,https://microdata.worldbank.org/metadata/export/76/ddi,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,2683607,43ff0821e61828acf619ed69677b9d0444f6c31de80fd9bf575ca13edfd908e9,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,json_metadata,https://microdata.worldbank.org/metadata/export/76/json,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/7_TZA_2008_NPS-R1_v03_M/json_metadata.json,15996,1110ac5fe236eb1508962592a1168b77d55efa3076b80dcd1f4bf99ae7a168a3,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,data_dictionary_html,https://microdata.worldbank.org/catalog/76/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/7_TZA_2008_NPS-R1_v03_M/data_dictionary_html.html,82153,1ea06478b3f46ebc0ecf317f905dc3b312442a57ef60aec14cdbb303f65a99b8,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/76/pdf-documentation;https://microdata.worldbank.org/metadata/export/76/ddi;https://microdata.worldbank.org/metadata/export/76/json;https://microdata.worldbank.org/catalog/76/data-dictionary;https://microdata.worldbank.org/catalog/76/related-materials;https://microdata.worldbank.org/catalog/76/data-dictionary/F1?file_name=SEC_A_T_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F2?file_name=SEC_B_C_D_E1_F_G1_U_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F3?file_name=SEC_E2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F4?file_name=SEC_G2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F5?file_name=SEC_H1_J_K2_O2_P1_Q1_S1_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F6?file_name=SEC_H2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F7?file_name=SEC_H3_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F8?file_name=SEC_I_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F9?file_name=SEC_K1_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F10?file_name=SEC_L_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F11?file_name=SEC_M_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F12?file_name=SEC_N_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F13?file_name=SEC_O1_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F14?file_name=SEC_O3_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F15?file_name=SEC_P2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F16?file_name=SEC_Q2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F17?file_name=SEC_Q3_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F18?file_name=SEC_R_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F19?file_name=SEC_S2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F20?file_name=Agriculture SEC_1_ALL_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F21?file_name=SEC_2A_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F22?file_name=SEC_2B_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F23?file_name=SEC_3A_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F24?file_name=SEC_3B_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F25?file_name=SEC_4A_Swahili_Labels,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,related_materials_html,https://microdata.worldbank.org/catalog/76/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/7_TZA_2008_NPS-R1_v03_M/related_materials_html.html,84660,073b37ffde4b7a0a02dfaa74833a1893fa176714989e7d61be2c01cd9e821871,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/76/pdf-documentation;https://microdata.worldbank.org/metadata/export/76/ddi;https://microdata.worldbank.org/metadata/export/76/json;https://microdata.worldbank.org/catalog/76/data-dictionary;https://microdata.worldbank.org/catalog/76/related-materials,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,get_microdata_html,https://microdata.worldbank.org/catalog/1050/get-microdata,https://microdata.worldbank.org/catalog/1050/get-microdata,200,text/html; charset=UTF-8,,saved_existing_access_probe,temp/source_snapshots/priority_official_raw_access/8_TZA_2010_NPS-R2_v03_M/get_microdata.html,29035,70d63486d439ea774dcaba338c019f3709e4599f5a899688b80a97756ad9f42d,1,1,https://microdata.worldbank.org/catalog/1050/get-microdata,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/1050/pdf-documentation;https://microdata.worldbank.org/metadata/export/1050/ddi;https://microdata.worldbank.org/metadata/export/1050/json;https://microdata.worldbank.org/catalog/1050/data-dictionary;https://microdata.worldbank.org/catalog/1050/related-materials,existing priority official raw access probe snapshot reused
2026-07-09T19:57:04+00:00,8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,pdf_documentation,https://microdata.worldbank.org/catalog/1050/pdf-documentation,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/8_TZA_2010_NPS-R2_v03_M/pdf_documentation.pdf,134518,7af9152ae6aa8827ddd2125e67d63420707714a5bfa38c78ce03533f5608db40,0,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,ddi_metadata,https://microdata.worldbank.org/metadata/export/1050/ddi,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,2582067,4ab4c260a7ddd6fceb3edba4c13c8f39143304c5ce1a99b9dc4fc0ebcca4cda0,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,json_metadata,https://microdata.worldbank.org/metadata/export/1050/json,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/8_TZA_2010_NPS-R2_v03_M/json_metadata.json,36445,8f3be27a7d5e0f95ef3fa06d3956ffe257525eff2e8be3371dfb42320a460a2a,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:04+00:00,8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,data_dictionary_html,https://microdata.worldbank.org/catalog/1050/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/8_TZA_2010_NPS-R2_v03_M/data_dictionary_html.html,110619,a216a4b59e86f26247d8603bf8ce872cdd9d15b1d65d1f7c112ddee33bfb2fdf,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1050/pdf-documentation;https://microdata.worldbank.org/metadata/export/1050/ddi;https://microdata.worldbank.org/metadata/export/1050/json;https://microdata.worldbank.org/catalog/1050/data-dictionary;https://microdata.worldbank.org/catalog/1050/related-materials;https://microdata.worldbank.org/catalog/1050/data-dictionary/F95?file_name=AG_SEC01;https://microdata.worldbank.org/catalog/1050/data-dictionary/F96?file_name=AG_FILTERS;https://microdata.worldbank.org/catalog/1050/data-dictionary/F97?file_name=AG_NETWORK;https://microdata.worldbank.org/catalog/1050/data-dictionary/F98?file_name=AG_SEC2A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F99?file_name=AG_SEC2B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F100?file_name=AG_SEC3A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F101?file_name=AG_SEC3B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F102?file_name=AG_SEC4A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F103?file_name=AG_SEC4B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F104?file_name=AG_SEC5A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F105?file_name=AG_SEC5B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F106?file_name=AG_SEC6A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F107?file_name=AG_SEC6B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F108?file_name=AG_SEC7A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F109?file_name=AG_SEC7B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F110?file_name=AG_SEC8A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F111?file_name=AG_SEC8B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F112?file_name=AG_SEC8C;https://microdata.worldbank.org/catalog/1050/data-dictionary/F113?file_name=AG_SEC09;https://microdata.worldbank.org/catalog/1050/data-dictionary/F114?file_name=AG_SEC10A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F115?file_name=AG_SEC10B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F116?file_name=AG_SEC10C;https://microdata.worldbank.org/catalog/1050/data-dictionary/F117?file_name=AG_SEC11;https://microdata.worldbank.org/catalog/1050/data-dictionary/F118?file_name=AG_SEC12A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F119?file_name=AG_SEC12B,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,related_materials_html,https://microdata.worldbank.org/catalog/1050/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/8_TZA_2010_NPS-R2_v03_M/related_materials_html.html,184713,84c9e1add6f64c8fb36478811e99a7c6dec55898c6ee5f22ec4f60918168f33b,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1050/pdf-documentation;https://microdata.worldbank.org/metadata/export/1050/ddi;https://microdata.worldbank.org/metadata/export/1050/json;https://microdata.worldbank.org/catalog/1050/data-dictionary;https://microdata.worldbank.org/catalog/1050/related-materials,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,get_microdata_html,https://microdata.worldbank.org/catalog/2252/get-microdata,https://microdata.worldbank.org/catalog/2252/get-microdata,200,text/html; charset=UTF-8,,saved_existing_access_probe,temp/source_snapshots/priority_official_raw_access/9_TZA_2012_NPS-R3_v01_M/get_microdata.html,29298,ec48646312e4e30c903bb530d80ffd05a0b902051025c2633dd0730ce1e30c48,1,1,https://microdata.worldbank.org/catalog/2252/get-microdata,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/2252/pdf-documentation;https://microdata.worldbank.org/metadata/export/2252/ddi;https://microdata.worldbank.org/metadata/export/2252/json;https://microdata.worldbank.org/catalog/2252/data-dictionary;https://microdata.worldbank.org/catalog/2252/related-materials,existing priority official raw access probe snapshot reused
2026-07-09T19:57:05+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,pdf_documentation,https://microdata.worldbank.org/catalog/2252/pdf-documentation,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/9_TZA_2012_NPS-R3_v01_M/pdf_documentation.pdf,1251568,d4f7eac9f147d30a10d556ed597a341039e0ef2bfbe14e87ac24c19ae2a30861,0,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,ddi_metadata,https://microdata.worldbank.org/metadata/export/2252/ddi,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,3420994,3667795e3719f2e8374669d7be7b5cee752034fcb4d7acc8860c2fdafba1f99d,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,json_metadata,https://microdata.worldbank.org/metadata/export/2252/json,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/9_TZA_2012_NPS-R3_v01_M/json_metadata.json,27021,78e99b77542082f21d89697e05d4680218f49f124a66bcec39085241766c38e8,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,data_dictionary_html,https://microdata.worldbank.org/catalog/2252/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/9_TZA_2012_NPS-R3_v01_M/data_dictionary_html.html,104326,6c7020865f5be146ead3fea1f37264f48cc00ca221e8d5e9f3a57d9cf0434347,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2252/pdf-documentation;https://microdata.worldbank.org/metadata/export/2252/ddi;https://microdata.worldbank.org/metadata/export/2252/json;https://microdata.worldbank.org/catalog/2252/data-dictionary;https://microdata.worldbank.org/catalog/2252/related-materials;https://microdata.worldbank.org/catalog/2252/data-dictionary/F1?file_name=AG_NETWORK;https://microdata.worldbank.org/catalog/2252/data-dictionary/F2?file_name=AG_SEC_01;https://microdata.worldbank.org/catalog/2252/data-dictionary/F3?file_name=AG_SEC_2A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F4?file_name=AG_SEC_2B;https://microdata.worldbank.org/catalog/2252/data-dictionary/F5?file_name=AG_SEC_3A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F6?file_name=AG_SEC_3B;https://microdata.worldbank.org/catalog/2252/data-dictionary/F7?file_name=AG_SEC_4A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F8?file_name=AG_SEC_4B;https://microdata.worldbank.org/catalog/2252/data-dictionary/F9?file_name=AG_SEC_5A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F10?file_name=AG_SEC_5B;https://microdata.worldbank.org/catalog/2252/data-dictionary/F11?file_name=AG_SEC_6A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F12?file_name=AG_SEC_6B;https://microdata.worldbank.org/catalog/2252/data-dictionary/F13?file_name=AG_SEC_7A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F14?file_name=AG_SEC_7B;https://microdata.worldbank.org/catalog/2252/data-dictionary/F15?file_name=AG_SEC_08;https://microdata.worldbank.org/catalog/2252/data-dictionary/F16?file_name=AG_SEC_9A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F17?file_name=AG_SEC_9B;https://microdata.worldbank.org/catalog/2252/data-dictionary/F18?file_name=AG_SEC_9C;https://microdata.worldbank.org/catalog/2252/data-dictionary/F19?file_name=AG_SEC_10;https://microdata.worldbank.org/catalog/2252/data-dictionary/F20?file_name=AG_SEC_11;https://microdata.worldbank.org/catalog/2252/data-dictionary/F21?file_name=AG_SEC_12A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F22?file_name=AG_SEC_12B;https://microdata.worldbank.org/catalog/2252/data-dictionary/F23?file_name=AG_SEC_A;https://microdata.worldbank.org/catalog/2252/data-dictionary/F24?file_name=COM_SEC_A1A2;https://microdata.worldbank.org/catalog/2252/data-dictionary/F25?file_name=COM_SEC_CB,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,related_materials_html,https://microdata.worldbank.org/catalog/2252/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/9_TZA_2012_NPS-R3_v01_M/related_materials_html.html,224293,f8e719b0f96acad242f4b2928e88473b8ac050fb35e5716877f4fe700f1438f2,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2252/pdf-documentation;https://microdata.worldbank.org/metadata/export/2252/ddi;https://microdata.worldbank.org/metadata/export/2252/json;https://microdata.worldbank.org/catalog/2252/data-dictionary;https://microdata.worldbank.org/catalog/2252/related-materials,existing priority public documentation snapshot reused
