country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,household_rosterA_cl,hhid,household identifier,hhid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,household_rosterA_cl,m0_q00,PSU,psu_or_cluster_id,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,household_rosterA_cl,m0_q01,Household ID,hhid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,household_rosterB_cl,hhid,household identifier,hhid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,household_rosterB_cl,m0_q00,PSU,psu_or_cluster_id,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,household_rosterB_cl,m0_q01,Household ID,hhid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,id_agric_household_animals_cl,hhid,household identifier,hhid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,id_agric_household_animals_cl,m0_q00,PSU,psu_or_cluster_id,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,id_agric_household_animals_cl,m0_q01,Household ID,hhid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,id_agric_household_animals_cl,m17b_q8a,Animal line number,pid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=person_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,id_agric_household_cl,hhid,household identifier,hhid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,id_agric_household_cl,m0_q00,PSU,psu_or_cluster_id,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,id_agric_household_cl,m0_q01,Household ID,hhid,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,identification,p0_q00,psu,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,identification,p0_q01,household id,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,identification_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,identification_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,identification_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,identification_cl,m0_q8m,Month of Interview,interview_date_or_survey_month,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=interview_date; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,identification_cl,m0_stratum,Stratum,strata,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=strata; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,identification_cl,oversample,Household is in oversampled PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourA_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourA_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourA_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourB_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourB_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourB_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourC_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourC_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourC_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourD_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourD_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,labourD_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationA_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationA_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationA_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationB2_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationB2_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationB2_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationB_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationB_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationB_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationC_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationC_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationC_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationC_cl,m6c_q00,Line number,pid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=person_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationC_cl,m6c_q63a,Line Number,pid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=person_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationD2_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationD2_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationD2_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationD2_cl,m6d_q13a,Line number,pid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=person_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationD_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationD_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationD_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationE_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationE_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,migrationE_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_farm_business_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_farm_business_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_farm_business_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_farm_business_first_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_farm_business_first_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_farm_business_first_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresA_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresA_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresA_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresB_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresB_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresB_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresC_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresC_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,non_food_expendituresC_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,other_income_cl,hhid,household identifier,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,other_income_cl,m0_q00,PSU,psu_or_cluster_id,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,other_income_cl,m0_q01,Household ID,hhid,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part10_roster,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part10_roster,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part10_roster,p0_q01,Household ID,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part11_roster,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part11_roster,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part11_roster,p0_q01,Household ID,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part1_roster_a,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part1_roster_a,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part1_roster_a,p0_q01,Household ID,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part1_roster_b,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part1_roster_b,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part1_roster_b,p0_q01,Household ID,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part2_roster,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part2_roster,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part2_roster,p0_q01,Household ID,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part3_roster,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part3_roster,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part3_roster,p0_q01,Household ID,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part4_roster,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part4_roster,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part4_roster,p0_q01,Household ID,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part5_roster,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part5_roster,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part5_roster,p0_q01,Household ID,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part6_roster,hhid,household identifier,hhid,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=household_id; file_description=
Albania,Living Standards Measurement Survey 2005,2005,ALB_2005_LSMS_v01_M,part6_roster,p0_q00,PSU,psu_or_cluster_id,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=psu_cluster; file_description=
