receipt_time,download_priority_order,queue_role,country,wave,idno,catalog_id,resource_type,url,final_url,http_status,content_type,content_length,receipt_status,saved_path,bytes,sha256,required_for_core_public_documentation,access_gate_detected,login_link,register_link,metadata_links,notes
2026-07-09T22:27:02+00:00,5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,catalog_idno_json,https://microdata.worldbank.org/index.php/api/catalog/NGA_2015_GHSP-W3_v02_M,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/5_NGA_2015_GHSP-W3_v02_M/catalog_idno_json.json,14204,4ee545a5e7392b86a7cf948668219d314f6620ee472fa63a210ddb9464a5cd94,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,variables_idno_json,https://microdata.worldbank.org/index.php/api/catalog/NGA_2015_GHSP-W3_v02_M/variables,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/5_NGA_2015_GHSP-W3_v02_M/variables_idno_json.json,345970,2ff7fb19cd3e0382b3fc4329c64aa3ef1c9aba7cb15106e6bb8ef6ef2c8b13cd,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,ddi_metadata,https://microdata.worldbank.org/metadata/export/2734/ddi,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/5_NGA_2015_GHSP-W3_v02_M/ddi_metadata.xml,12422720,9a0d995646ee5cf033e4216804f316642a4cca3c67ef1a3fac206396f58b2c14,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,json_metadata,https://microdata.worldbank.org/metadata/export/2734/json,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/5_NGA_2015_GHSP-W3_v02_M/json_metadata.json,13506,c1915d29119c212c4e0ecf687317e91878f171947a308818289211ecd4c04204,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,data_dictionary_html,https://microdata.worldbank.org/catalog/2734/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/5_NGA_2015_GHSP-W3_v02_M/data_dictionary_html.html,123011,b44b440800e1cdbd61ff9d25ae580578dc79f8e38f3acdd7c11a72226977a7b2,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2734/pdf-documentation;https://microdata.worldbank.org/metadata/export/2734/ddi;https://microdata.worldbank.org/metadata/export/2734/json;https://microdata.worldbank.org/catalog/2734/data-dictionary;https://microdata.worldbank.org/catalog/2734/related-materials;https://microdata.worldbank.org/catalog/2734/data-dictionary/F2?file_name=sect1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F3?file_name=sect3_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F4?file_name=sect4a_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F5?file_name=sect4b_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F6?file_name=sect4c1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F7?file_name=sect4c2_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F8?file_name=sect4c3_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F9?file_name=sect5_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F10?file_name=sect7a_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F12?file_name=sect8a_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F13?file_name=sect8b_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F14?file_name=sect8c_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F15?file_name=sect9_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F16?file_name=sect9b_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F17?file_name=sect11_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F18?file_name=sectaa_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F19?file_name=sect11a_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F20?file_name=sect11a1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F21?file_name=sect11b1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F22?file_name=sect11c1_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F23?file_name=sect11e_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F24?file_name=sect11f_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F25?file_name=sect11i_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F26?file_name=sect11j_plantingw3;https://microdata.worldbank.org/catalog/2734/data-dictionary/F27?file_name=sect11k_plantingw3,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,related_materials_html,https://microdata.worldbank.org/catalog/2734/related-materials,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/5_NGA_2015_GHSP-W3_v02_M/related_materials_html.html,175688,d5d03f849da892d8c6707296d27f8613710a9c5c538737c905fec0d8a97f3b6e,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2734/pdf-documentation;https://microdata.worldbank.org/metadata/export/2734/ddi;https://microdata.worldbank.org/metadata/export/2734/json;https://microdata.worldbank.org/catalog/2734/data-dictionary;https://microdata.worldbank.org/catalog/2734/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,get_microdata_html,https://microdata.worldbank.org/catalog/1002/get-microdata,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/6_NGA_2010_GHSP-W1_v03_M/get_microdata_html.html,29474,8f1e0fcfeac9d8e503c5c2f8ce64302ba005a22b62ec1847aba7963aca7e229d,1,1,https://microdata.worldbank.org/auth/login,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/1002/pdf-documentation;https://microdata.worldbank.org/metadata/export/1002/ddi;https://microdata.worldbank.org/metadata/export/1002/json;https://microdata.worldbank.org/catalog/1002/data-dictionary;https://microdata.worldbank.org/catalog/1002/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,catalog_idno_json,https://microdata.worldbank.org/index.php/api/catalog/NGA_2010_GHSP-W1_v03_M,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/6_NGA_2010_GHSP-W1_v03_M/catalog_idno_json.json,17568,c4fb2c66e05d4fcc73641aa2eb216c27de51fec9b012a9a2c2716e7e0455b808,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,variables_idno_json,https://microdata.worldbank.org/index.php/api/catalog/NGA_2010_GHSP-W1_v03_M/variables,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/6_NGA_2010_GHSP-W1_v03_M/variables_idno_json.json,306926,4346de9bb7ad7a538e1dde1b9a5a24d4b9c29859affd8ca62ea1f4e3cc035c93,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,ddi_metadata,https://microdata.worldbank.org/metadata/export/1002/ddi,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/6_NGA_2010_GHSP-W1_v03_M/ddi_metadata.xml,8781185,6efd964239d36b6f42e3c8a2fd45b4071fbbebcf40d51893d503c85cb7500c94,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,json_metadata,https://microdata.worldbank.org/metadata/export/1002/json,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/6_NGA_2010_GHSP-W1_v03_M/json_metadata.json,16868,c0192fc0cd82968049aafd13dab75ec52d31b0d9f4b7a17475b3228e65336c69,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,data_dictionary_html,https://microdata.worldbank.org/catalog/1002/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/6_NGA_2010_GHSP-W1_v03_M/data_dictionary_html.html,101731,d6e2c6a797e015909fcdd816cad4f5b1f8fb81cfc10ff24a683de2e0f0e29910,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1002/pdf-documentation;https://microdata.worldbank.org/metadata/export/1002/ddi;https://microdata.worldbank.org/metadata/export/1002/json;https://microdata.worldbank.org/catalog/1002/data-dictionary;https://microdata.worldbank.org/catalog/1002/related-materials;https://microdata.worldbank.org/catalog/1002/data-dictionary/F1?file_name=w1agnsconversion;https://microdata.worldbank.org/catalog/1002/data-dictionary/F2?file_name=NGA_HouseholdGeovariables_Y1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F3?file_name=NGA_PlotGeovariables_Y1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F4?file_name=secta1_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F5?file_name=secta2_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F6?file_name=secta3_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F7?file_name=secta5a_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F8?file_name=secta5b_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F9?file_name=secta6_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F10?file_name=secta7_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F11?file_name=secta8_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F12?file_name=secta9a1_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F13?file_name=secta9a2_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F14?file_name=secta9b1_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F15?file_name=secta9b2_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F16?file_name=secta10_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F17?file_name=secta41_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F18?file_name=secta42_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F19?file_name=sectaa_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F20?file_name=sectc_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F21?file_name=sectc1_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F22?file_name=sectc2_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F23?file_name=sectc3_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F24?file_name=sectc4_harvestw1;https://microdata.worldbank.org/catalog/1002/data-dictionary/F25?file_name=sectc5_harvestw1,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,6,core_selected_lsms_isa_aligned,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,related_materials_html,https://microdata.worldbank.org/catalog/1002/related-materials,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/6_NGA_2010_GHSP-W1_v03_M/related_materials_html.html,166787,8bd56eeb45b15738a12c17fd945470b2ff87113f5cc9313888661c23d306ae1e,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1002/pdf-documentation;https://microdata.worldbank.org/metadata/export/1002/ddi;https://microdata.worldbank.org/metadata/export/1002/json;https://microdata.worldbank.org/catalog/1002/data-dictionary;https://microdata.worldbank.org/catalog/1002/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,get_microdata_html,https://microdata.worldbank.org/catalog/76/get-microdata,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/get_microdata_html.html,29001,e6499aaf7d35db05fe35f5575556d8d6f9ab7f7bd2857dc128bd5afb5bf725fa,1,1,https://microdata.worldbank.org/auth/login,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/76/pdf-documentation;https://microdata.worldbank.org/metadata/export/76/ddi;https://microdata.worldbank.org/metadata/export/76/json;https://microdata.worldbank.org/catalog/76/data-dictionary;https://microdata.worldbank.org/catalog/76/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,catalog_idno_json,https://microdata.worldbank.org/index.php/api/catalog/TZA_2008_NPS-R1_v03_M,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/catalog_idno_json.json,16669,0af0e6eec56bb2947304263185bdab3fce255730014bac28e62ee015472bfbed,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,variables_idno_json,https://microdata.worldbank.org/index.php/api/catalog/TZA_2008_NPS-R1_v03_M/variables,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/variables_idno_json.json,281122,45c0ef7974644475f60f1927d8272635b9c5559bc3bdbe55b728b275dc05c497,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,ddi_metadata,https://microdata.worldbank.org/metadata/export/76/ddi,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,2683607,43ff0821e61828acf619ed69677b9d0444f6c31de80fd9bf575ca13edfd908e9,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,json_metadata,https://microdata.worldbank.org/metadata/export/76/json,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/json_metadata.json,15996,1110ac5fe236eb1508962592a1168b77d55efa3076b80dcd1f4bf99ae7a168a3,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,data_dictionary_html,https://microdata.worldbank.org/catalog/76/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/data_dictionary_html.html,82153,1dd62b3f127aec49b70c04b17eeb1a5c075fd04049106333fc5bf9dce9905b70,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/76/pdf-documentation;https://microdata.worldbank.org/metadata/export/76/ddi;https://microdata.worldbank.org/metadata/export/76/json;https://microdata.worldbank.org/catalog/76/data-dictionary;https://microdata.worldbank.org/catalog/76/related-materials;https://microdata.worldbank.org/catalog/76/data-dictionary/F1?file_name=SEC_A_T_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F2?file_name=SEC_B_C_D_E1_F_G1_U_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F3?file_name=SEC_E2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F4?file_name=SEC_G2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F5?file_name=SEC_H1_J_K2_O2_P1_Q1_S1_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F6?file_name=SEC_H2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F7?file_name=SEC_H3_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F8?file_name=SEC_I_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F9?file_name=SEC_K1_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F10?file_name=SEC_L_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F11?file_name=SEC_M_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F12?file_name=SEC_N_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F13?file_name=SEC_O1_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F14?file_name=SEC_O3_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F15?file_name=SEC_P2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F16?file_name=SEC_Q2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F17?file_name=SEC_Q3_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F18?file_name=SEC_R_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F19?file_name=SEC_S2_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F20?file_name=Agriculture SEC_1_ALL_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F21?file_name=SEC_2A_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F22?file_name=SEC_2B_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F23?file_name=SEC_3A_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F24?file_name=SEC_3B_Swahili_Labels;https://microdata.worldbank.org/catalog/76/data-dictionary/F25?file_name=SEC_4A_Swahili_Labels,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,related_materials_html,https://microdata.worldbank.org/catalog/76/related-materials,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/related_materials_html.html,84660,a7806baace12005162419b20c12f35d786ac684f4f5e54297f1dba3c7d89dd8e,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/76/pdf-documentation;https://microdata.worldbank.org/metadata/export/76/ddi;https://microdata.worldbank.org/metadata/export/76/json;https://microdata.worldbank.org/catalog/76/data-dictionary;https://microdata.worldbank.org/catalog/76/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,get_microdata_html,https://microdata.worldbank.org/catalog/1050/get-microdata,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/get_microdata_html.html,29035,5e654bd3a3ec2e6a5d2874a0feb3b3b6fa21a0daef84e45b0a299dfc6597fce2,1,1,https://microdata.worldbank.org/auth/login,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/1050/pdf-documentation;https://microdata.worldbank.org/metadata/export/1050/ddi;https://microdata.worldbank.org/metadata/export/1050/json;https://microdata.worldbank.org/catalog/1050/data-dictionary;https://microdata.worldbank.org/catalog/1050/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,catalog_idno_json,https://microdata.worldbank.org/index.php/api/catalog/TZA_2010_NPS-R2_v03_M,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/catalog_idno_json.json,37115,c76e7e112c165af28f31c49360c72c024fcc14b0d6106499660c75063133d11e,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,variables_idno_json,https://microdata.worldbank.org/index.php/api/catalog/TZA_2010_NPS-R2_v03_M/variables,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/variables_idno_json.json,263133,da0be1c8e6e174e58349855c9defc39d5ac5ed452ac7b6b3f4aac5340bb48202,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,ddi_metadata,https://microdata.worldbank.org/metadata/export/1050/ddi,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,2582067,4ab4c260a7ddd6fceb3edba4c13c8f39143304c5ce1a99b9dc4fc0ebcca4cda0,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,json_metadata,https://microdata.worldbank.org/metadata/export/1050/json,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/json_metadata.json,36445,8f3be27a7d5e0f95ef3fa06d3956ffe257525eff2e8be3371dfb42320a460a2a,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,data_dictionary_html,https://microdata.worldbank.org/catalog/1050/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/data_dictionary_html.html,110619,8d8b7c7e5949f9964e8790c73d7c6e4f898218d0524c76a4b3e94ffac298f966,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1050/pdf-documentation;https://microdata.worldbank.org/metadata/export/1050/ddi;https://microdata.worldbank.org/metadata/export/1050/json;https://microdata.worldbank.org/catalog/1050/data-dictionary;https://microdata.worldbank.org/catalog/1050/related-materials;https://microdata.worldbank.org/catalog/1050/data-dictionary/F95?file_name=AG_SEC01;https://microdata.worldbank.org/catalog/1050/data-dictionary/F96?file_name=AG_FILTERS;https://microdata.worldbank.org/catalog/1050/data-dictionary/F97?file_name=AG_NETWORK;https://microdata.worldbank.org/catalog/1050/data-dictionary/F98?file_name=AG_SEC2A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F99?file_name=AG_SEC2B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F100?file_name=AG_SEC3A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F101?file_name=AG_SEC3B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F102?file_name=AG_SEC4A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F103?file_name=AG_SEC4B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F104?file_name=AG_SEC5A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F105?file_name=AG_SEC5B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F106?file_name=AG_SEC6A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F107?file_name=AG_SEC6B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F108?file_name=AG_SEC7A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F109?file_name=AG_SEC7B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F110?file_name=AG_SEC8A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F111?file_name=AG_SEC8B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F112?file_name=AG_SEC8C;https://microdata.worldbank.org/catalog/1050/data-dictionary/F113?file_name=AG_SEC09;https://microdata.worldbank.org/catalog/1050/data-dictionary/F114?file_name=AG_SEC10A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F115?file_name=AG_SEC10B;https://microdata.worldbank.org/catalog/1050/data-dictionary/F116?file_name=AG_SEC10C;https://microdata.worldbank.org/catalog/1050/data-dictionary/F117?file_name=AG_SEC11;https://microdata.worldbank.org/catalog/1050/data-dictionary/F118?file_name=AG_SEC12A;https://microdata.worldbank.org/catalog/1050/data-dictionary/F119?file_name=AG_SEC12B,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,related_materials_html,https://microdata.worldbank.org/catalog/1050/related-materials,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/related_materials_html.html,184713,5d79c6c0392ef4ac65107116d456a0fee1f17b997ea36378761c23068ca2abd5,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1050/pdf-documentation;https://microdata.worldbank.org/metadata/export/1050/ddi;https://microdata.worldbank.org/metadata/export/1050/json;https://microdata.worldbank.org/catalog/1050/data-dictionary;https://microdata.worldbank.org/catalog/1050/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,get_microdata_html,https://microdata.worldbank.org/catalog/2252/get-microdata,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/get_microdata_html.html,29298,f360578b9b235831ddd027bb8281214de166bcde12ebdeaae550a6f68933c4f9,1,1,https://microdata.worldbank.org/auth/login,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/2252/pdf-documentation;https://microdata.worldbank.org/metadata/export/2252/ddi;https://microdata.worldbank.org/metadata/export/2252/json;https://microdata.worldbank.org/catalog/2252/data-dictionary;https://microdata.worldbank.org/catalog/2252/related-materials,existing refocused LSMS/ISA public documentation snapshot reused
2026-07-09T22:27:02+00:00,9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,catalog_idno_json,https://microdata.worldbank.org/index.php/api/catalog/TZA_2012_NPS-R3_v01_M,,,,,saved_existing,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/catalog_idno_json.json,27688,40a9264fec49c0dd84fc02b10effd90e471ea1960e7e5365920097d45a16d517,1,,,,,existing refocused LSMS/ISA public documentation snapshot reused
