year,filename,official_url,listed_last_modified,listed_size,product_type,horizon_years,data_format,canonical_csv_product,download_policy
2021,lgtrw2021yr3.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3.sas7bdat.gz,2022-08-30 14:15,26M,longitudinal_replicate_weights,3,sas,False,catalog_only_redundant_encoding
2021,lgtrw2021yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3_csv.zip,2022-08-30 14:15,22M,longitudinal_replicate_weights,3,csv_zip,True,download_raw_canonical
2021,lgtrw2021yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3_dta.zip,2022-08-30 14:15,26M,longitudinal_replicate_weights,3,stata,False,catalog_only_redundant_encoding
2021,lgtrw2021yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3_sas.zip,2022-08-30 14:15,26M,longitudinal_replicate_weights,3,sas,False,catalog_only_redundant_encoding
2021,lgtrw2021yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3_schema.json,2022-08-30 14:17,22K,longitudinal_replicate_weights,3,json_schema,False,download_lightweight_source
2021,lgtrw2021yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3_validate.xlsx,2022-08-30 14:17,16K,longitudinal_replicate_weights,3,validation_or_workbook,False,download_lightweight_source
2021,lgtrw2021yr4.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4.csv.gz,2022-08-30 14:09,21M,longitudinal_replicate_weights,4,csv_gzip,False,catalog_only_redundant_encoding
2021,lgtrw2021yr4.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4.dta.gz,2022-08-30 14:09,25M,longitudinal_replicate_weights,4,stata,False,catalog_only_redundant_encoding
2021,lgtrw2021yr4.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4.sas7bdat.gz,2022-08-30 14:10,25M,longitudinal_replicate_weights,4,sas,False,catalog_only_redundant_encoding
2021,lgtrw2021yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_csv.zip,2022-08-30 14:51,21M,longitudinal_replicate_weights,4,csv_zip,True,download_raw_canonical
2021,lgtrw2021yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_dta.zip,2022-08-30 14:51,25M,longitudinal_replicate_weights,4,stata,False,catalog_only_redundant_encoding
2021,lgtrw2021yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_sas.zip,2022-08-30 14:52,25M,longitudinal_replicate_weights,4,sas,False,catalog_only_redundant_encoding
2021,lgtrw2021yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_schema.json,2022-08-30 14:05,22K,longitudinal_replicate_weights,4,json_schema,False,download_lightweight_source
2021,lgtrw2021yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_validate.xlsx,2022-08-30 14:05,16K,longitudinal_replicate_weights,4,validation_or_workbook,False,download_lightweight_source
2021,lgtwgt2021_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021_dictionary.txt,2022-08-30 14:05,1.2K,longitudinal_weights,2,text_dictionary,False,download_lightweight_source
2021,lgtwgt2021yr2.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2.csv.gz,2022-08-30 14:13,330K,longitudinal_weights,2,csv_gzip,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr2.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2.dta.gz,2022-08-30 14:13,341K,longitudinal_weights,2,stata,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr2.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2.sas7bdat.gz,2022-08-30 14:13,394K,longitudinal_weights,2,sas,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_csv.zip,2022-08-30 14:11,330K,longitudinal_weights,2,csv_zip,True,download_raw_canonical
2021,lgtwgt2021yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_dta.zip,2022-08-30 14:11,341K,longitudinal_weights,2,stata,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_sas.zip,2022-08-30 14:11,395K,longitudinal_weights,2,sas,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_schema.json,2022-08-30 14:13,349,longitudinal_weights,2,json_schema,False,download_lightweight_source
2021,lgtwgt2021yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_validate.xlsx,2022-08-30 14:13,5.8K,longitudinal_weights,2,validation_or_workbook,False,download_lightweight_source
2021,lgtwgt2021yr3.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3.csv.gz,2022-08-30 14:17,161K,longitudinal_weights,3,csv_gzip,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr3.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3.dta.gz,2022-08-30 14:17,167K,longitudinal_weights,3,stata,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr3.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3.sas7bdat.gz,2022-08-30 14:17,197K,longitudinal_weights,3,sas,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_csv.zip,2022-08-30 14:15,162K,longitudinal_weights,3,csv_zip,True,download_raw_canonical
2021,lgtwgt2021yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_dta.zip,2022-08-30 14:15,167K,longitudinal_weights,3,stata,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_sas.zip,2022-08-30 14:15,197K,longitudinal_weights,3,sas,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_schema.json,2022-08-30 14:17,349,longitudinal_weights,3,json_schema,False,download_lightweight_source
2021,lgtwgt2021yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_validate.xlsx,2022-08-30 14:17,5.8K,longitudinal_weights,3,validation_or_workbook,False,download_lightweight_source
2021,lgtwgt2021yr4.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4.csv.gz,2022-08-30 14:05,148K,longitudinal_weights,4,csv_gzip,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr4.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4.dta.gz,2022-08-30 14:05,151K,longitudinal_weights,4,stata,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr4.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4.sas7bdat.gz,2022-08-30 14:05,187K,longitudinal_weights,4,sas,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_csv.zip,2022-08-30 14:50,148K,longitudinal_weights,4,csv_zip,True,download_raw_canonical
2021,lgtwgt2021yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_dta.zip,2022-08-30 14:08,152K,longitudinal_weights,4,stata,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_sas.zip,2022-08-30 14:08,188K,longitudinal_weights,4,sas,False,catalog_only_redundant_encoding
2021,lgtwgt2021yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_schema.json,2022-08-30 14:05,349,longitudinal_weights,4,json_schema,False,download_lightweight_source
2021,lgtwgt2021yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_validate.xlsx,2022-08-30 14:05,5.8K,longitudinal_weights,4,validation_or_workbook,False,download_lightweight_source
2021,pu2021.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021.csv.gz,2025-07-23 08:15,150M,primary,,csv_gzip,False,catalog_only_redundant_encoding
2021,pu2021.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021.dta.gz,2025-07-23 08:15,137M,primary,,stata,False,catalog_only_redundant_encoding
2021,pu2021.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021.sas7bdat.gz,2025-07-23 08:16,556M,primary,,sas,False,catalog_only_redundant_encoding
2021,pu2021_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_csv.zip,2025-07-23 08:16,150M,primary,,csv_zip,True,download_raw_canonical
2021,pu2021_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_dta.zip,2025-07-23 08:30,137M,primary,,stata,False,catalog_only_redundant_encoding
2021,pu2021_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_sas.zip,2025-09-11 12:16,556M,primary,,sas,False,catalog_only_redundant_encoding
2021,pu2021_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_schema.json,2026-02-09 09:00,740K,primary,,json_schema,False,download_lightweight_source
2021,pu2021_validate.xls,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_validate.xls,2025-07-23 08:30,270K,primary,,validation_or_workbook,False,download_lightweight_source
2021,pu2021_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_validate.xlsx,2025-07-23 10:00,270K,primary,,validation_or_workbook,False,download_lightweight_source
2021,research-file/,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/research-file/,2024-09-05 12:58,-,documentation_or_metadata,,other,False,catalog_only_other
2021,rw2021.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021.csv.gz,2022-08-30 13:51,877M,replicate_weights,,csv_gzip,False,catalog_only_redundant_encoding
2021,rw2021.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021.dta.gz,2022-08-30 13:55,865M,replicate_weights,,stata,False,catalog_only_redundant_encoding
2021,rw2021.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021.sas7bdat.gz,2022-08-30 13:59,869M,replicate_weights,,sas,False,catalog_only_redundant_encoding
2021,rw2021_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_csv.zip,2022-08-30 13:38,877M,replicate_weights,,csv_zip,True,download_raw_canonical
2021,rw2021_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_dictionary.txt,2022-08-30 13:59,1.4K,replicate_weights,,text_dictionary,False,download_lightweight_source
2021,rw2021_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_dta.zip,2022-08-30 13:42,865M,replicate_weights,,stata,False,catalog_only_redundant_encoding
2021,rw2021_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_sas.zip,2022-08-30 13:46,869M,replicate_weights,,sas,False,catalog_only_redundant_encoding
2021,rw2021_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_schema.json,2022-08-30 13:59,22K,replicate_weights,,json_schema,False,download_lightweight_source
2021,rw2021_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_validate.xlsx,2022-08-30 13:59,18K,replicate_weights,,validation_or_workbook,False,download_lightweight_source
2022,2022_sipp_python_input_example.py,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/2022_sipp_python_input_example.py,2023-06-26 13:05,4.7K,documentation_or_metadata,,input_example,False,download_lightweight_source
2022,2022_sipp_r_input_example.R,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/2022_sipp_r_input_example.R,2023-06-26 13:05,3.2K,documentation_or_metadata,,input_example,False,download_lightweight_source
2022,lgtrw2022yr2.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2.csv.gz,2023-06-26 13:06,20M,longitudinal_replicate_weights,2,csv_gzip,False,catalog_only_redundant_encoding
2022,lgtrw2022yr2.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2.dta.gz,2023-06-26 13:06,23M,longitudinal_replicate_weights,2,stata,False,catalog_only_redundant_encoding
2022,lgtrw2022yr2.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2.sas7bdat.gz,2023-06-26 13:06,24M,longitudinal_replicate_weights,2,sas,False,catalog_only_redundant_encoding
2022,lgtrw2022yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_csv.zip,2023-06-26 12:50,20M,longitudinal_replicate_weights,2,csv_zip,True,download_raw_canonical
2022,lgtrw2022yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_dta.zip,2024-08-29 12:32,23M,longitudinal_replicate_weights,2,stata,False,catalog_only_redundant_encoding
2022,lgtrw2022yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_sas.zip,2023-06-26 12:51,24M,longitudinal_replicate_weights,2,sas,False,catalog_only_redundant_encoding
2022,lgtrw2022yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_schema.json,2023-06-26 13:07,22K,longitudinal_replicate_weights,2,json_schema,False,download_lightweight_source
2022,lgtrw2022yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_validate.xlsx,2023-06-26 13:07,17K,longitudinal_replicate_weights,2,validation_or_workbook,False,download_lightweight_source
2022,lgtrw2022yr3.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3.csv.gz,2023-06-26 13:07,9.5M,longitudinal_replicate_weights,3,csv_gzip,False,catalog_only_redundant_encoding
2022,lgtrw2022yr3.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3.dta.gz,2023-06-26 13:07,11M,longitudinal_replicate_weights,3,stata,False,catalog_only_redundant_encoding
2022,lgtrw2022yr3.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3.sas7bdat.gz,2023-06-26 13:07,11M,longitudinal_replicate_weights,3,sas,False,catalog_only_redundant_encoding
2022,lgtrw2022yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_csv.zip,2023-06-26 12:51,9.5M,longitudinal_replicate_weights,3,csv_zip,True,download_raw_canonical
2022,lgtrw2022yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_dta.zip,2024-08-29 12:32,11M,longitudinal_replicate_weights,3,stata,False,catalog_only_redundant_encoding
2022,lgtrw2022yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_sas.zip,2023-06-26 12:51,11M,longitudinal_replicate_weights,3,sas,False,catalog_only_redundant_encoding
2022,lgtrw2022yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_schema.json,2023-06-26 13:07,22K,longitudinal_replicate_weights,3,json_schema,False,download_lightweight_source
2022,lgtrw2022yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_validate.xlsx,2023-06-26 13:07,17K,longitudinal_replicate_weights,3,validation_or_workbook,False,download_lightweight_source
2022,lgtwgt2022yr2.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2.csv.gz,2023-06-26 13:08,149K,longitudinal_weights,2,csv_gzip,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr2.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2.dta.gz,2023-06-26 13:08,156K,longitudinal_weights,2,stata,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr2.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2.sas7bdat.gz,2023-06-26 13:08,179K,longitudinal_weights,2,sas,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_csv.zip,2023-06-26 12:51,149K,longitudinal_weights,2,csv_zip,True,download_raw_canonical
2022,lgtwgt2022yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_dta.zip,2024-08-29 12:32,157K,longitudinal_weights,2,stata,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_sas.zip,2023-06-26 12:51,179K,longitudinal_weights,2,sas,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_schema.json,2023-06-26 13:08,349,longitudinal_weights,2,json_schema,False,download_lightweight_source
2022,lgtwgt2022yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_validate.xlsx,2023-06-26 13:08,5.8K,longitudinal_weights,2,validation_or_workbook,False,download_lightweight_source
2022,lgtwgt2022yr3.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3.csv.gz,2023-06-26 13:08,69K,longitudinal_weights,3,csv_gzip,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr3.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3.dta.gz,2023-06-26 13:08,71K,longitudinal_weights,3,stata,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr3.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3.sas7bdat.gz,2023-06-26 13:08,96K,longitudinal_weights,3,sas,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_csv.zip,2023-06-26 12:51,69K,longitudinal_weights,3,csv_zip,True,download_raw_canonical
2022,lgtwgt2022yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_dta.zip,2024-08-29 12:23,72K,longitudinal_weights,3,stata,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_sas.zip,2023-06-26 12:51,96K,longitudinal_weights,3,sas,False,catalog_only_redundant_encoding
2022,lgtwgt2022yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_schema.json,2023-06-26 13:08,349,longitudinal_weights,3,json_schema,False,download_lightweight_source
2022,lgtwgt2022yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_validate.xlsx,2023-06-26 13:08,5.8K,longitudinal_weights,3,validation_or_workbook,False,download_lightweight_source
2022,pu2022.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022.csv.gz,2023-06-26 13:09,111M,primary,,csv_gzip,False,catalog_only_redundant_encoding
2022,pu2022.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022.dta.gz,2023-06-26 13:10,111M,primary,,stata,False,catalog_only_redundant_encoding
2022,pu2022.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022.sas7bdat.gz,2023-06-26 13:12,292M,primary,,sas,False,catalog_only_redundant_encoding
2022,pu2022_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_csv.zip,2023-06-26 12:52,111M,primary,,csv_zip,True,download_raw_canonical
2022,pu2022_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_dta.zip,2024-08-29 12:24,56M,primary,,stata,False,catalog_only_redundant_encoding
2022,pu2022_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_sas.zip,2023-06-26 12:54,292M,primary,,sas,False,catalog_only_redundant_encoding
2022,pu2022_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_schema.json,2023-06-26 13:12,750K,primary,,json_schema,False,download_lightweight_source
2022,pu2022_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_validate.xlsx,2023-06-26 13:34,271K,primary,,validation_or_workbook,False,download_lightweight_source
2022,rw2022.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022.csv.gz,2023-06-26 13:15,649M,replicate_weights,,csv_gzip,False,catalog_only_redundant_encoding
2022,rw2022.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022.dta.gz,2023-06-26 13:19,629M,replicate_weights,,stata,False,catalog_only_redundant_encoding
2022,rw2022.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022.sas7bdat.gz,2023-06-26 13:22,632M,replicate_weights,,sas,False,catalog_only_redundant_encoding
2022,rw2022_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_csv.zip,2023-06-26 12:58,649M,replicate_weights,,csv_zip,True,download_raw_canonical
2022,rw2022_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_dictionary.txt,2023-06-26 13:22,1.4K,replicate_weights,,text_dictionary,False,download_lightweight_source
2022,rw2022_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_dta.zip,2024-08-29 12:31,629M,replicate_weights,,stata,False,catalog_only_redundant_encoding
2022,rw2022_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_sas.zip,2023-06-26 13:04,632M,replicate_weights,,sas,False,catalog_only_redundant_encoding
2022,rw2022_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_schema.json,2023-06-26 13:22,22K,replicate_weights,,json_schema,False,download_lightweight_source
2022,rw2022_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_validate.xlsx,2023-06-26 13:22,18K,replicate_weights,,validation_or_workbook,False,download_lightweight_source
2023,2023_sipp_python_input_example.py,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/2023_sipp_python_input_example.py,2024-07-10 13:23,4.7K,documentation_or_metadata,,input_example,False,download_lightweight_source
2023,2023_sipp_r_input_example.R,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/2023_sipp_r_input_example.R,2024-07-10 13:23,3.2K,documentation_or_metadata,,input_example,False,download_lightweight_source
2023,lgtrw2023_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023_dictionary.txt,2024-07-10 13:24,2.0K,longitudinal_replicate_weights,,text_dictionary,False,download_lightweight_source
2023,lgtrw2023yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_csv.zip,2024-07-10 16:50,33M,longitudinal_replicate_weights,2,csv_zip,True,download_raw_canonical
2023,lgtrw2023yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_dta.zip,2024-07-11 10:20,39M,longitudinal_replicate_weights,2,stata,False,catalog_only_redundant_encoding
2023,lgtrw2023yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_sas.zip,2024-07-10 16:52,39M,longitudinal_replicate_weights,2,sas,False,catalog_only_redundant_encoding
2023,lgtrw2023yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_schema.json,2024-07-10 13:33,22K,longitudinal_replicate_weights,2,json_schema,False,download_lightweight_source
2023,lgtrw2023yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_validate.xlsx,2024-07-10 13:33,16K,longitudinal_replicate_weights,2,validation_or_workbook,False,download_lightweight_source
2023,lgtrw2023yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_csv.zip,2024-07-10 16:52,14M,longitudinal_replicate_weights,3,csv_zip,True,download_raw_canonical
2023,lgtrw2023yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_dta.zip,2024-07-11 10:20,16M,longitudinal_replicate_weights,3,stata,False,catalog_only_redundant_encoding
2023,lgtrw2023yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_sas.zip,2024-07-10 16:55,16M,longitudinal_replicate_weights,3,sas,False,catalog_only_redundant_encoding
2023,lgtrw2023yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_schema.json,2024-07-10 13:33,22K,longitudinal_replicate_weights,3,json_schema,False,download_lightweight_source
2023,lgtrw2023yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_validate.xlsx,2024-07-10 13:33,17K,longitudinal_replicate_weights,3,validation_or_workbook,False,download_lightweight_source
2023,lgtrw2023yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_csv.zip,2024-07-10 16:55,7.0M,longitudinal_replicate_weights,4,csv_zip,True,download_raw_canonical
2023,lgtrw2023yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_dta.zip,2024-07-11 10:20,8.2M,longitudinal_replicate_weights,4,stata,False,catalog_only_redundant_encoding
2023,lgtrw2023yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_sas.zip,2024-07-10 16:55,8.4M,longitudinal_replicate_weights,4,sas,False,catalog_only_redundant_encoding
2023,lgtrw2023yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_schema.json,2024-07-10 13:34,22K,longitudinal_replicate_weights,4,json_schema,False,download_lightweight_source
2023,lgtrw2023yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_validate.xlsx,2024-07-10 13:34,17K,longitudinal_replicate_weights,4,validation_or_workbook,False,download_lightweight_source
