panel_year,link_text,official_url,file_extension,likely_data_payload,downloaded_locally_in_this_modern_archive,source_page,source_page_snapshot_relative_path
1988,SIPP 1988 Panel Wave 05 - Core Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1988/sipp-1988-panel-wave-05-core-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1988-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1988\details\wave-5.html
1988,SIPP 1988 Panel Wave 05 - Topical Module Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1988/sipp-1988-panel-wave-05-topical-module-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1988-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1988\details\wave-5.html
1988,SIPP 1988 Panel Wave 06 - Core Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1988/sipp-1988-panel-wave-06-core-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1988-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1988\details\wave-6.html
1988,SIPP 1988 Panel Wave 06 - Topical Module Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1988/sipp-1988-panel-wave-06-topical-module-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1988-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1988\details\wave-6.html
1988,SIPP 1988 Panel Waves 01-06 Longitudinal Full Panel Extract Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1988/sipp-1988-panel-waves-01-06-longitudinal-full-panel-extract-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1988.html,temp\source_metadata\census_sipp\legacy\1988\official_dataset_page_20260716.html
1989,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1989/w1/sipp89_w1.dat.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-1.html
1989,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1989/w1/sipp89_w1.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-1.html
1989,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1989/w2/sipp89_w2.dat.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-2.html
1989,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1989/w2/sipp89_w2.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-2.html
1989,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1989/w3/sipp89_t3.dat.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-3.html
1989,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1989/w3/sipp89_t3.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-3.html
1989,SIPP 1989 Panel Wave 01 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1989/sipp-1989-panel-wave-01-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-1.html
1989,SIPP 1989 Panel Wave 02 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1989/sipp-1989-panel-wave-02-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-2.html
1989,SIPP 1989 Panel Wave 02 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1989/sipp-1989-panel-wave-02-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-2.html
1989,SIPP 1989 Panel Wave 03 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1989/sipp-1989-panel-wave-03-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-3.html
1989,SIPP 1989 Panel Wave 03 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1989/sipp-1989-panel-wave-03-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-3.html
1989,SIPP 1989 Panel Wave 01 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1989/sipp-1989-panel-wave-01-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-1.html
1989,SIPP 1989 Panel Wave 02 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1989/sipp-1989-panel-wave-02-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-2.html
1989,SIPP 1989 Panel Wave 03 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1989/sipp-1989-panel-wave-03-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-3.html
1989,SIPP 1989 Panel Wave 03 - Topical Module,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1989/sipp-1989-panel-wave-03-topical-module.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-3.html
1989,SIPP 1989 Panel Wave 01 - Core Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1989/sipp-1989-panel-wave-01-core-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-1.html
1989,SIPP 1989 Panel Wave 02 - Core Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1989/sipp-1989-panel-wave-02-core-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-2.html
1989,SIPP 1989 Panel Wave 03 - Core Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1989/sipp-1989-panel-wave-03-core-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-3.html
1989,SIPP 1989 Panel Wave 03 - Topical Module Data Dictionary,https://www2.census.gov/programs-surveys/sipp/tech-documentation/data-dictionaries/1989/sipp-1989-panel-wave-03-topical-module-data-dictionary.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1989-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1989\details\wave-3.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/s90byod.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1990.html,temp\source_metadata\census_sipp\legacy\1990\official_dataset_page_20260716.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/s90byod.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1990.html,temp\source_metadata\census_sipp\legacy\1990\official_dataset_page_20260716.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/s90lfp.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1990.html,temp\source_metadata\census_sipp\legacy\1990\official_dataset_page_20260716.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/s90lfp.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1990.html,temp\source_metadata\census_sipp\legacy\1990\official_dataset_page_20260716.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/s90lgt8w.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1990.html,temp\source_metadata\census_sipp\legacy\1990\official_dataset_page_20260716.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/s90lgt8w.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1990.html,temp\source_metadata\census_sipp\legacy\1990\official_dataset_page_20260716.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/sipp_revised_jobid_file_1990.dat.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1990.html,temp\source_metadata\census_sipp\legacy\1990\official_dataset_page_20260716.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/sipp_revised_jobid_file_1990.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets.1990.html,temp\source_metadata\census_sipp\legacy\1990\official_dataset_page_20260716.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w1/s90w1.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-1.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w1/s90w1.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-1.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w2/s90w2.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-2.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w2/s90w2.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-2.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w2/s90w2tm.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-2.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w2/s90w2tm.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-2.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w3/s90w3.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-3.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w3/s90w3.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-3.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w3/s90w3tm.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-3.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w3/s90w3tm.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-3.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w4/s90w4.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-4.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-4.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w4/s90w4.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-4.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-4.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w4/s90w4tm.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-4.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-4.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w4/s90w4tm.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-4.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-4.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w5/s90w5.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w5/s90w5.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w5/s90w5tea.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w5/s90w5tea.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w5/s90w5tm.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w5/s90w5tm.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w5/s90w5tmr.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w5/s90w5tmr.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w6/s90w6.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-6.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w6/s90w6.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-6.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w6/s90w6tm.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-6.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w6/s90w6tm.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-6.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w7/s90w7.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-7.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-7.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w7/s90w7.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-7.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-7.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w7/s90w7tm.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-7.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-7.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w7/s90w7tm.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-7.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-7.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w8/s90w8.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-8.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-8.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w8/s90w8.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-8.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-8.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w8/s90w8tea.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-8.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-8.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w8/s90w8tea.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-8.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-8.html
1990,GNU gzip,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w8/s90w8tm.gz,.gz,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-8.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-8.html
1990,DOS/Windows,https://www2.census.gov/programs-surveys/sipp/data/datasets/1990/w8/s90w8tm.zip,.zip,True,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-8.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-8.html
1990,SIPP 1990 Panel Wave 01 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-01-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-1.html
1990,SIPP 1990 Panel Wave 02 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-02-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-2.html
1990,SIPP 1990 Panel Wave 02 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-02-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-2.html
1990,SIPP 1990 Panel Wave 03 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-03-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-3.html
1990,SIPP 1990 Panel Wave 03 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-03-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-3.html
1990,SIPP 1990 Panel Wave 04 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-04-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-4.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-4.html
1990,SIPP 1990 Panel Wave 04 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-04-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-4.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-4.html
1990,SIPP 1990 Panel Wave 05 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-05-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,SIPP 1990 Panel Wave 05 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-05-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,SIPP 1990 Panel Wave 06 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-06-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-6.html
1990,SIPP 1990 Panel Wave 06 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-06-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-6.html
1990,SIPP 1990 Panel Wave 07 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-07-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-7.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-7.html
1990,SIPP 1990 Panel Wave 07 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-07-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-7.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-7.html
1990,SIPP 1990 Panel Wave 08 - Core Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-08-core-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-8.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-8.html
1990,SIPP 1990 Panel Wave 08 - Topical Module Questionnaire,https://www2.census.gov/programs-surveys/sipp/questionnaires/1990/sipp-1990-panel-wave-08-topical-module-questionnaire.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-8.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-8.html
1990,SIPP 1990 Panel Wave 01 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-01-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-1.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-1.html
1990,SIPP 1990 Panel Wave 02 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-02-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-2.html
1990,SIPP 1990 Panel Wave 02 - Topical Module,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-02-topical-module.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-2.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-2.html
1990,SIPP 1990 Panel Wave 03 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-03-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-3.html
1990,SIPP 1990 Panel Wave 03 - Topical Module,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-03-topical-module.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-3.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-3.html
1990,SIPP 1990 Panel Wave 04 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-04-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-4.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-4.html
1990,SIPP 1990 Panel Wave 04 - Topical Module,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-04-topical-module.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-4.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-4.html
1990,SIPP 1990 Panel Wave 05 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-05-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,SIPP 1990 Panel Wave 05 - Topical Module,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-05-topical-module.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-5.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-5.html
1990,SIPP 1990 Panel Wave 06 - Core File,https://www2.census.gov/programs-surveys/sipp/tech-documentation/complete-documents/1990/sipp-1990-panel-wave-06-core-file.pdf,.pdf,False,False,https://www.census.gov/programs-surveys/sipp/data/datasets/1990-panel/wave-6.html,temp\source_metadata\census_sipp\legacy\1990\details\wave-6.html
